# #Flux of molecules impinging on target(s-1m-2)
-2.059531470841219000e-02	-5.686699000000000000e+18
-1.999373578588834952e-02	1.851595000000000033e+21
-1.880480322831831058e-02	5.715230000000000328e+20
-1.762213261892925029e-02	1.005012999999999967e+21
-1.644423755778750065e-02	7.020645000000000492e+20
-1.527000847847367025e-02	7.156691999999999345e+20
-1.410108152543875989e-02	6.199468000000000655e+20
-1.293845153898304061e-02	7.608181000000000492e+20
-1.178165640993839025e-02	5.581336000000000000e+20
-1.062893129629459942e-02	9.100133000000000492e+20
-9.481150832189370187e-03	6.866078000000000328e+20
-8.338828811582954872e-03	9.443596000000000655e+20
-7.200351211309375180e-03	1.448563999999999869e+21
-6.066502676836977616e-03	1.261190000000000066e+21
-4.939377935223837612e-03	1.435688000000000000e+21
-3.817894253727676952e-03	1.300608000000000000e+21
-2.702520582561152018e-03	2.016076000000000131e+21
-1.594737107937171938e-03	1.350352000000000000e+21
-5.161358024813947343e-04	1.855003000000000033e+21
5.161358024813912648e-04	2.134148999999999967e+21
1.731185258151850042e-03	3.189869000000000229e+21
3.297936050327121820e-03	2.420178000000000197e+21
5.168347978860340225e-03	3.199664000000000000e+21
7.291038060855559860e-03	3.216354999999999771e+21
9.621742376126927315e-03	3.440452999999999967e+21
1.210992438349687075e-02	3.122301000000000229e+21
1.470657860251120032e-02	4.115777000000000098e+21
1.736778150217080027e-02	3.153584000000000000e+21
2.004861803206687068e-02	3.990699000000000033e+21
2.270652394690144890e-02	3.803692000000000131e+21
2.529953332595893944e-02	2.924238999999999902e+21
2.778635772977447113e-02	3.051393000000000098e+21
3.012625764251257096e-02	3.030958999999999902e+21
3.227644879825337931e-02	3.757795999999999869e+21
3.419788859185184104e-02	3.820747000000000033e+21
3.585676736217013882e-02	4.401782000000000066e+21
3.721285789302741787e-02	4.998542000000000328e+21
3.781515607192761225e-02	3.123051000000000033e+21
