# #Flux of atoms impinging on target(s-1m-2)
-2.059531470841219000e-02	3.551960999999999836e+21
-1.999373578588834952e-02	6.584798999999999797e+22
-1.880480322831831058e-02	2.341586999999999875e+22
-1.762213261892925029e-02	2.374528999999999993e+22
-1.644423755778750065e-02	2.809620999999999862e+22
-1.527000847847367025e-02	2.862363999999999816e+22
-1.410108152543875989e-02	3.153852000000000026e+22
-1.293845153898304061e-02	3.367327999999999790e+22
-1.178165640993839025e-02	3.391510999999999849e+22
-1.062893129629459942e-02	4.025336999999999626e+22
-9.481150832189370187e-03	4.419481999999999830e+22
-8.338828811582954872e-03	4.972063999999999790e+22
-7.200351211309375180e-03	6.159765999999999856e+22
-6.066502676836977616e-03	7.102828999999999705e+22
-4.939377935223837612e-03	8.329417000000000780e+22
-3.817894253727676952e-03	9.034046000000000433e+22
-2.702520582561152018e-03	1.074821999999999961e+23
-1.594737107937171938e-03	1.154450000000000050e+23
-5.161358024813947343e-04	1.442146000000000029e+23
5.161358024813912648e-04	1.514350000000000118e+23
1.731185258151850042e-03	1.640243999999999995e+23
3.297936050327121820e-03	1.911921000000000014e+23
5.168347978860340225e-03	2.093061000000000051e+23
7.291038060855559860e-03	2.211584000000000000e+23
9.621742376126927315e-03	2.109893000000000135e+23
1.210992438349687075e-02	1.869597999999999971e+23
1.470657860251120032e-02	1.623644000000000068e+23
1.736778150217080027e-02	1.288698000000000039e+23
2.004861803206687068e-02	1.005842999999999959e+23
2.270652394690144890e-02	8.239895999999999843e+22
2.529953332595893944e-02	6.683118000000000118e+22
2.778635772977447113e-02	5.661122999999999980e+22
3.012625764251257096e-02	4.945616999999999889e+22
3.227644879825337931e-02	4.531820000000000131e+22
3.419788859185184104e-02	3.936330000000000354e+22
3.585676736217013882e-02	3.549373000000000020e+22
3.721285789302741787e-02	3.701147999999999816e+22
3.781515607192761225e-02	3.191624999999999941e+22
