# #Flux of molecules impinging on target(s-1m-2)
-2.059531470841219000e-02	2.769211000000000000e+19
-1.999373578588834952e-02	5.730613000000000492e+21
-1.880480322831831058e-02	2.467949999999999803e+21
-1.762213261892925029e-02	2.162318000000000066e+21
-1.644423755778750065e-02	2.129977999999999934e+21
-1.527000847847367025e-02	2.109776000000000000e+21
-1.410108152543875989e-02	2.911238000000000066e+21
-1.293845153898304061e-02	2.673129999999999934e+21
-1.178165640993839025e-02	2.169276000000000131e+21
-1.062893129629459942e-02	2.918484999999999967e+21
-9.481150832189370187e-03	3.027161999999999934e+21
-8.338828811582954872e-03	3.384135000000000164e+21
-7.200351211309375180e-03	3.848254999999999902e+21
-6.066502676836977616e-03	3.502468999999999967e+21
-4.939377935223837612e-03	4.433442999999999771e+21
-3.817894253727676952e-03	5.376913000000000098e+21
-2.702520582561152018e-03	5.510771999999999869e+21
-1.594737107937171938e-03	6.219825000000000098e+21
-5.161358024813947343e-04	8.231950000000000328e+21
5.161358024813912648e-04	8.437964000000000131e+21
1.731185258151850042e-03	1.024014999999999902e+22
3.297936050327121820e-03	1.161976000000000052e+22
5.168347978860340225e-03	1.281694000000000013e+22
7.291038060855559860e-03	1.460241000000000098e+22
9.621742376126927315e-03	1.460249000000000046e+22
1.210992438349687075e-02	1.378705000000000098e+22
1.470657860251120032e-02	1.350325000000000072e+22
1.736778150217080027e-02	1.146561999999999987e+22
2.004861803206687068e-02	9.956954999999998984e+21
2.270652394690144890e-02	8.717235000000000295e+21
2.529953332595893944e-02	8.486995999999999869e+21
2.778635772977447113e-02	8.216979000000000295e+21
3.012625764251257096e-02	7.579829000000000492e+21
3.227644879825337931e-02	9.238279000000000164e+21
3.419788859185184104e-02	9.108017000000000098e+21
3.585676736217013882e-02	9.264059999999999607e+21
3.721285789302741787e-02	7.934205000000000229e+21
3.781515607192761225e-02	8.102205999999999803e+21
