# Electron density (m@S@-3@N@)  
          -1          -1           0  2.489834431857500E+019
           0          -1           0  2.489847168238000E+019
           1          -1           0  6.745285313614300E+019
           2          -1           0  9.013335269196900E+019
           3          -1           0  8.785646957539400E+019
           4          -1           0  8.626944781301100E+019
           5          -1           0  8.922084940894500E+019
           6          -1           0  9.356575268734901E+019
           7          -1           0  9.686513913864400E+019
           8          -1           0  9.876699011015200E+019
           9          -1           0  9.955038495076200E+019
          10          -1           0  9.961205590181999E+019
          11          -1           0  9.868878271300900E+019
          12          -1           0  9.668377329204901E+019
          13          -1           0  9.384889531208299E+019
          14          -1           0  9.043690456893601E+019
          15          -1           0  8.660371425787299E+019
          16          -1           0  8.184679105769500E+019
          17          -1           0  7.586520317605800E+019
          18          -1           0  6.767427577089900E+019
          19          -1           0  5.512806769333900E+019
          20          -1           0  4.310631051252500E+019
          21          -1           0  3.363766996429200E+019
          22          -1           0  2.756862877300800E+019
          23          -1           0  2.384015756873400E+019
          24          -1           0  9.999999999999900E+019
          25          -1           0  9.999999999999900E+019
          26          -1           0  9.999999999999900E+019
          27          -1           0  9.999999999999900E+019
          28          -1           0  9.999999999999800E+019
          29          -1           0  9.999999999999800E+019
          30          -1           0  9.999999999999800E+019
          31          -1           0  9.999999999999700E+019
          32          -1           0  9.999999999999700E+019
          33          -1           0  9.999999999999700E+019
          34          -1           0  9.999999999999700E+019
          35          -1           0  9.999999999999700E+019
          36          -1           0  9.999999999999700E+019
          37          -1           0  9.999999999999800E+019
          38          -1           0  9.999999999999800E+019
          39          -1           0  9.999999999999800E+019
          40          -1           0  9.999999999999800E+019
          41          -1           0  9.999999999999800E+019
          42          -1           0  9.999999999999900E+019
          43          -1           0  9.999999999999900E+019
          44          -1           0  9.999999999999900E+019
          45          -1           0  9.999999999999900E+019
          46          -1           0  9.999999999999800E+019
          47          -1           0  9.999999999999800E+019
          48          -1           0  9.999999999999800E+019
          49          -1           0  9.999999999999700E+019
          50          -1           0  9.999999999999700E+019
          51          -1           0  9.999999999999600E+019
          52          -1           0  9.999999999999600E+019
          53          -1           0  9.999999999999500E+019
          54          -1           0  9.999999999999500E+019
          55          -1           0  9.999999999999500E+019
          56          -1           0  9.999999999999500E+019
          57          -1           0  9.999999999999400E+019
          58          -1           0  9.999999999999400E+019
          59          -1           0  9.999999999999500E+019
          60          -1           0  9.999999999999500E+019
          61          -1           0  9.999999999999500E+019
          62          -1           0  9.999999999999600E+019
          63          -1           0  9.999999999999600E+019
          64          -1           0  9.999999999999700E+019
          65          -1           0  9.999999999999700E+019
          66          -1           0  9.999999999999800E+019
          67          -1           0  9.999999999999800E+019
          68          -1           0  9.999999999999900E+019
          69          -1           0  9.999999999999900E+019
          70          -1           0  9.999999999999900E+019
          71          -1           0  9.999999999999900E+019
          72          -1           0  2.244822571236200E+019
          73          -1           0  1.914911096686700E+019
          74          -1           0  1.324392785801700E+019
          75          -1           0  8.654601982527600E+018
          76          -1           0  6.518120972897400E+018
          77          -1           0  5.816423037580900E+018
          78          -1           0  5.489033603293000E+018
          79          -1           0  5.297516251086399E+018
          80          -1           0  5.148128899544400E+018
          81          -1           0  5.020877693173500E+018
          82          -1           0  4.901752444074000E+018
          83          -1           0  4.794574282371000E+018
          84          -1           0  4.695965060708700E+018
          85          -1           0  4.601562174169100E+018
          86          -1           0  4.515570665743600E+018
          87          -1           0  4.437628844768600E+018
          88          -1           0  4.365748185931000E+018
          89          -1           0  4.291549421323000E+018
          90          -1           0  4.212174071253700E+018
          91          -1           0  4.121099669800500E+018
          92          -1           0  4.012639060055400E+018
          93          -1           0  3.866204460285100E+018
          94          -1           0  3.715451198334600E+018
          95          -1           0  3.259200468913000E+018
          96          -1           0  3.258942273582700E+018
          -1           0           0  2.816643321618900E+019
           0           0           0  2.816658107944500E+019
           1           0           0  7.639058786743399E+019
           2           0           0  1.021896714742900E+020
           3           0           0  9.972230944296999E+019
           4           0           0  9.804109668050100E+019
           5           0           0  1.015324753202400E+020
           6           0           0  1.066409376141700E+020
           7           0           0  1.106004270462100E+020
           8           0           0  1.130166909287000E+020
           9           0           0  1.142182547813700E+020
          10           0           0  1.146740998037500E+020
          11           0           0  1.140944855437900E+020
          12           0           0  1.123684593303500E+020
          13           0           0  1.097798537116800E+020
          14           0           0  1.066164194504100E+020
          15           0           0  1.030633957900100E+020
          16           0           0  9.852865760667600E+019
          17           0           0  9.263828563521100E+019
          18           0           0  8.412564084803700E+019
          19           0           0  7.006941836137900E+019
          20           0           0  5.623694964072400E+019
          21           0           0  4.501887998772900E+019
          22           0           0  3.753489319079900E+019
          23           0           0  3.264388471878800E+019
          24           0           0  9.789852970336700E+019
          25           0           0  9.789850703647200E+019
          26           0           0  9.789846855758099E+019
          27           0           0  9.789827161564901E+019
          28           0           0  9.789821164340499E+019
          29           0           0  9.789792180119300E+019
          30           0           0  9.789787363886100E+019
          31           0           0  9.789764243004000E+019
          32           0           0  9.789761049186800E+019
          33           0           0  9.789753535179199E+019
          34           0           0  9.789755109593499E+019
          35           0           0  9.789752375206399E+019
          36           0           0  9.789760240409500E+019
          37           0           0  9.789766487548500E+019
          38           0           0  9.789780170419200E+019
          39           0           0  9.789785910729900E+019
          40           0           0  9.789806424714800E+019
          41           0           0  9.789824151787600E+019
          42           0           0  9.789834614531999E+019
          43           0           0  9.789843047178900E+019
          44           0           0  9.789849794486500E+019
          45           0           0  9.789860230901100E+019
          46           0           0  9.789870412840000E+019
          47           0           0  9.789889376159500E+019
          48           0           0  9.789903049641301E+019
          49           0           0  9.789918271571499E+019
          50           0           0  9.789931342021801E+019
          51           0           0  9.789940094942799E+019
          52           0           0  9.789950020327799E+019
          53           0           0  9.789952906100500E+019
          54           0           0  9.789958637291201E+019
          55           0           0  9.789961502134000E+019
          56           0           0  9.789963932796700E+019
          57           0           0  9.789963603903899E+019
          58           0           0  9.789963875759800E+019
          59           0           0  9.789961101985400E+019
          60           0           0  9.789958456534499E+019
          61           0           0  9.789954363551900E+019
          62           0           0  9.789948122994799E+019
          63           0           0  9.789940116833300E+019
          64           0           0  9.789928516259901E+019
          65           0           0  9.789916521972400E+019
          66           0           0  9.789902893789100E+019
          67           0           0  9.789887535694401E+019
          68           0           0  9.789871129841300E+019
          69           0           0  9.789858767713400E+019
          70           0           0  9.789853267241701E+019
          71           0           0  9.789853234276599E+019
          72           0           0  3.072200255140800E+019
          73           0           0  2.592639411003600E+019
          74           0           0  1.744057382927100E+019
          75           0           0  1.101529165171600E+019
          76           0           0  8.057379395837000E+018
          77           0           0  7.033048984507700E+018
          78           0           0  6.528720517146100E+018
          79           0           0  6.223034256444900E+018
          80           0           0  5.990086238058400E+018
          81           0           0  5.798756010586100E+018
          82           0           0  5.628542081677800E+018
          83           0           0  5.480969445221500E+018
          84           0           0  5.350175986934700E+018
          85           0           0  5.229616781002000E+018
          86           0           0  5.122508007765700E+018
          87           0           0  5.026904007827500E+018
          88           0           0  4.939359192449000E+018
          89           0           0  4.849845861445300E+018
          90           0           0  4.754860090936001E+018
          91           0           0  4.646975600936700E+018
          92           0           0  4.519784104011600E+018
          93           0           0  4.350136162641500E+018
          94           0           0  4.175940603905800E+018
          95           0           0  3.659067178535900E+018
          96           0           0  3.658777222160300E+018
          -1           1           0  4.172276767770200E+019
           0           1           0  4.172282009862500E+019
           1           1           0  1.089730171806500E+020
           2           1           0  1.397297691070800E+020
           3           1           0  1.350589838541700E+020
           4           1           0  1.332678319047700E+020
           5           1           0  1.381121656735300E+020
           6           1           0  1.444622600504500E+020
           7           1           0  1.493740829820000E+020
           8           1           0  1.524593803795000E+020
           9           1           0  1.547389744146200E+020
          10           1           0  1.561276757376000E+020
          11           1           0  1.563984327470200E+020
          12           1           0  1.552342780640200E+020
          13           1           0  1.529828762016600E+020
          14           1           0  1.504519856376100E+020
          15           1           0  1.472443647728900E+020
          16           1           0  1.425262095039000E+020
          17           1           0  1.354481303933700E+020
          18           1           0  1.237525746662500E+020
          19           1           0  1.046278071554200E+020
          20           1           0  8.562100876871100E+019
          21           1           0  6.959148903037700E+019
          22           1           0  5.785583263898500E+019
          23           1           0  4.894071066628000E+019
          24           1           0  9.388086745406900E+019
          25           1           0  9.388085298911199E+019
          26           1           0  9.388088830580100E+019
          27           1           0  9.388081142264699E+019
          28           1           0  9.388090274945501E+019
          29           1           0  9.388081535962900E+019
          30           1           0  9.388086087602500E+019
          31           1           0  9.388076678360800E+019
          32           1           0  9.388077248999000E+019
          33           1           0  9.388071305997101E+019
          34           1           0  9.388074487012400E+019
          35           1           0  9.388072976027600E+019
          36           1           0  9.388079084882400E+019
          37           1           0  9.388078560057400E+019
          38           1           0  9.388082015321099E+019
          39           1           0  9.388081583896900E+019
          40           1           0  9.388081503866400E+019
          41           1           0  9.388079896436800E+019
          42           1           0  9.388084487822100E+019
          43           1           0  9.388085645748801E+019
          44           1           0  9.388086093636000E+019
          45           1           0  9.388087591843299E+019
          46           1           0  9.388088481863400E+019
          47           1           0  9.388087676866100E+019
          48           1           0  9.388091760798600E+019
          49           1           0  9.388094357978700E+019
          50           1           0  9.388093098832300E+019
          51           1           0  9.388096344324301E+019
          52           1           0  9.388096221125299E+019
          53           1           0  9.388095652321799E+019
          54           1           0  9.388095414772100E+019
          55           1           0  9.388094965352201E+019
          56           1           0  9.388095806368000E+019
          57           1           0  9.388097385500700E+019
          58           1           0  9.388094455656900E+019
          59           1           0  9.388093633940200E+019
          60           1           0  9.388093980430100E+019
          61           1           0  9.388092894805200E+019
          62           1           0  9.388089394094300E+019
          63           1           0  9.388091701542801E+019
          64           1           0  9.388087454619900E+019
          65           1           0  9.388091720125501E+019
          66           1           0  9.388084417957200E+019
          67           1           0  9.388090612197501E+019
          68           1           0  9.388083840093800E+019
          69           1           0  9.388089405212900E+019
          70           1           0  9.388085966267800E+019
          71           1           0  9.388086936573400E+019
          72           1           0  4.601203658539300E+019
          73           1           0  3.800246312384200E+019
          74           1           0  2.399523923324000E+019
          75           1           0  1.514584522056400E+019
          76           1           0  1.181305202962700E+019
          77           1           0  1.041989216176500E+019
          78           1           0  9.712867897247001E+018
          79           1           0  9.261576594302300E+018
          80           1           0  8.934192171197600E+018
          81           1           0  8.678272335168400E+018
