# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -35.6465408831792     
           0          -1           0  -1.06901228857209     
           1          -1           0   20.3894959308915     
           2          -1           0   24.7729368180785     
           3          -1           0   24.7516918502830     
           4          -1           0   22.9145370787668     
           5          -1           0   20.4804172585587     
           6          -1           0   18.9802609269775     
           7          -1           0   17.1627754939002     
           8          -1           0   15.5750287543222     
           9          -1           0   14.9446278208558     
          10          -1           0   14.7193354053329     
          11          -1           0   13.8965551738387     
          12          -1           0   12.1022084595475     
          13          -1           0   10.3060080176638     
          14          -1           0   9.20974711127149     
          15          -1           0   8.10052016704191     
          16          -1           0   7.13029725367447     
          17          -1           0   6.72865815431909     
          18          -1           0   4.56952033327511     
          19          -1           0  0.937860660281316     
          20          -1           0  -1.84687059352086     
          21          -1           0  -2.46601377151056     
          22          -1           0  -2.88456267923747     
          23          -1           0  -1.78705353830569     
          24          -1           0   5.14207531367583     
          25          -1           0   3.10876231307251     
          26          -1           0  0.718059665849880     
          27          -1           0  -1.27037366647948     
          28          -1           0  -2.29828403143801     
          29          -1           0  -2.56038536444461     
          30          -1           0  -2.35428962805004     
          31          -1           0  -1.87400098646862     
          32          -1           0  -1.24354201227935     
          33          -1           0 -0.563005227165733     
          34          -1           0  7.957622358390123E-002
          35          -1           0  0.606711840888002     
          36          -1           0  0.939956458583662     
          37          -1           0  0.986997662426515     
          38          -1           0  0.624965364655143     
          39          -1           0 -0.220727908013526     
          40          -1           0  -1.47361900232196     
          41          -1           0  -2.92715903553601     
          42          -1           0  -4.23057710415092     
          43          -1           0  -5.04781145650291     
          44          -1           0  -5.27967788006894     
          45          -1           0  -4.99989673716283     
          46          -1           0  -4.39463020488089     
          47          -1           0  -3.65506466590043     
          48          -1           0  -2.89852111481676     
          49          -1           0  -2.18629683710157     
          50          -1           0  -1.54670201327681     
          51          -1           0  -1.01807972504299     
          52          -1           0 -0.643255015831990     
          53          -1           0 -0.424617314758879     
          54          -1           0 -0.342150757491456     
          55          -1           0 -0.356590215435546     
          56          -1           0 -0.406507769246127     
          57          -1           0 -0.419510445481055     
          58          -1           0 -0.328004400562208     
          59          -1           0 -9.997078274311254E-002
          60          -1           0  0.275635543246472     
          61          -1           0  0.813782673224038     
          62          -1           0   1.51479567501587     
          63          -1           0   2.35945754354936     
          64          -1           0   3.33841656147763     
          65          -1           0   4.45074324006329     
          66          -1           0   5.66786381659306     
          67          -1           0   6.87808651276366     
          68          -1           0   7.76089769198173     
          69          -1           0   7.83086927800125     
          70          -1           0   6.94672034083245     
          71          -1           0   5.83270140517131     
          72          -1           0  0.731418764653437     
          73          -1           0   2.88163908991595     
          74          -1           0   6.30059092178627     
          75          -1           0   9.43279592349438     
          76          -1           0   10.7229280136547     
          77          -1           0   11.1484672951525     
          78          -1           0   10.6447691912039     
          79          -1           0   9.34376004105415     
          80          -1           0   8.05612073645097     
          81          -1           0   6.48032221892930     
          82          -1           0   4.82580104252009     
          83          -1           0   3.25654738103241     
          84          -1           0   1.65751986767424     
          85          -1           0 -0.194049046940030     
          86          -1           0  -2.29702841992556     
          87          -1           0  -4.56173573109195     
          88          -1           0  -7.47615594623416     
          89          -1           0  -10.2331435362421     
          90          -1           0  -14.0202938933038     
          91          -1           0  -20.6357142221083     
          92          -1           0  -28.0998409098541     
          93          -1           0  -37.8843850776483     
          94          -1           0  -54.2664073852958     
          95          -1           0  -36.5127154423436     
          96          -1           0   19.3408499116517     
          -1           0           0   18.1423723591224     
           0           0           0   35.3770910784139     
           1           0           0   42.6209003033132     
           2           0           0   38.7773065139827     
           3           0           0   34.8324544541808     
           4           0           0   31.3891100364784     
           5           0           0   28.1860843073166     
           6           0           0   26.1986356407334     
           7           0           0   24.2434538534185     
           8           0           0   22.4283032661099     
           9           0           0   21.4862570653817     
          10           0           0   20.0842667308818     
          11           0           0   18.5643259719436     
          12           0           0   17.5072661578573     
          13           0           0   16.1555771628162     
          14           0           0   15.2142126676944     
          15           0           0   14.3311302804222     
          16           0           0   13.4300226142917     
          17           0           0   11.9353382595401     
          18           0           0   8.97334544062734     
          19           0           0   6.25244867522535     
          20           0           0   4.09443737919278     
          21           0           0   2.55228128677048     
          22           0           0   1.28863923784435     
          23           0           0  0.533755965503470     
          24           0           0 -0.560545588641401     
          25           0           0 -0.566331045425725     
          26           0           0 -0.381314490394172     
          27           0           0 -0.253092539569726     
          28           0           0 -0.179441085805307     
          29           0           0 -2.094608116203327E-002
          30           0           0  9.486503959475902E-002
          31           0           0  0.128481502111964     
          32           0           0  0.101511574159902     
          33           0           0  0.118781722265609     
          34           0           0  0.142315020306873     
          35           0           0  0.105444219241839     
          36           0           0  0.111346182160577     
          37           0           0  0.154037327773876     
          38           0           0  0.203809804689325     
          39           0           0  0.317329514436906     
          40           0           0  0.439982670272547     
          41           0           0  0.558413218831619     
          42           0           0  0.579729306207497     
          43           0           0  0.531946378615635     
          44           0           0  0.502024149187623     
          45           0           0  0.398816396945364     
          46           0           0  0.241711125002888     
          47           0           0  0.100462063357564     
          48           0           0  4.039334891735927E-002
          49           0           0  4.618312088796458E-002
          50           0           0  3.321711777080928E-002
          51           0           0 -1.399828164079789E-002
          52           0           0 -1.045613846309185E-002
          53           0           0  3.925865138960790E-002
          54           0           0  1.882049239592102E-002
          55           0           0 -5.225222294069341E-002
          56           0           0 -0.142772166134273     
          57           0           0 -0.221223512686863     
          58           0           0 -0.259435583263236     
          59           0           0 -0.281685604789927     
          60           0           0 -0.270619611404635     
          61           0           0 -0.193146923788436     
          62           0           0 -9.908680156563503E-002
          63           0           0 -2.866234584789026E-002
          64           0           0  6.582030858434115E-003
          65           0           0 -4.887019532145903E-002
          66           0           0 -0.183510243092546     
          67           0           0 -0.293487625899522     
          68           0           0 -0.345216504264481     
          69           0           0 -0.451603080179969     
          70           0           0 -0.657451868574319     
          71           0           0 -0.761953514273786     
          72           0           0 -0.194309104036771     
          73           0           0  0.534147574047852     
          74           0           0   3.89997712359962     
          75           0           0   7.23067200028287     
          76           0           0   8.88149936256952     
          77           0           0   9.34924980440004     
          78           0           0   8.62361173569718     
          79           0           0   7.23705584162148     
          80           0           0   5.75360942215238     
          81           0           0   3.88137646624494     
          82           0           0   1.94427505527108     
          83           0           0  6.723697571327499E-002
          84           0           0  -2.02564261743284     
          85           0           0  -4.19482646286251     
          86           0           0  -6.39263148634246     
          87           0           0  -9.05756801782629     
          88           0           0  -12.3666339604864     
          89           0           0  -15.5270757378990     
          90           0           0  -19.9982669241856     
          91           0           0  -27.1001349279578     
          92           0           0  -34.9668131730784     
          93           0           0  -45.6622817977309     
          94           0           0  -65.3548608809616     
          95           0           0  -59.6310631229491     
          96           0           0  -22.3388048562780     
          -1           1           0   18.5691483663086     
           0           1           0   40.3084123251337     
           1           1           0   48.5087783165193     
           2           1           0   42.4385362249502     
           3           1           0   37.4919122349295     
           4           1           0   34.2703844054433     
           5           1           0   30.8339068204529     
           6           1           0   28.2845568417105     
           7           1           0   26.4132669831670     
           8           1           0   24.5185919600332     
           9           1           0   22.4294760455086     
          10           1           0   19.8174319792979     
          11           1           0   18.2579566514417     
          12           1           0   17.4797721147011     
          13           1           0   16.4501895167834     
          14           1           0   16.0215192136280     
          15           1           0   15.8972243916625     
          16           1           0   15.2197437575482     
          17           1           0   13.2269955265566     
          18           1           0   10.4670216051885     
          19           1           0   8.18211600729287     
          20           1           0   6.08076814864246     
          21           1           0   3.88845179256542     
          22           1           0   1.95218364639166     
          23           1           0  0.994667255471903     
          24           1           0 -0.159908706423693     
          25           1           0 -0.325301865880408     
          26           1           0 -0.355795428088162     
          27           1           0 -0.380927971566856     
          28           1           0 -0.460410464888280     
          29           1           0 -0.339079533594774     
          30           1           0 -0.215626706360279     
          31           1           0 -0.149211067839888     
          32           1           0 -8.480747477536962E-002
          33           1           0  4.078161960811082E-002
          34           1           0  0.126887867767774     
          35           1           0  0.140243141922591     
          36           1           0  0.218886311718803     
          37           1           0  0.278350879664654     
          38           1           0  0.283752644362517     
          39           1           0  0.260152975273420     
          40           1           0  0.287091614276172     
          41           1           0  0.386251966085284     
          42           1           0  0.381031931472782     
          43           1           0  0.309642539045219     
          44           1           0  0.281598582077372     
          45           1           0  0.236396554586835     
          46           1           0  0.161950606762642     
          47           1           0  8.149353682468514E-002
          48           1           0  5.034849521796363E-002
          49           1           0  8.676740500768282E-002
          50           1           0  5.872907825367003E-002
          51           1           0 -2.639914685345675E-003
          52           1           0  1.990197863224262E-002
          53           1           0  5.902291768157310E-002
          54           1           0  2.739462927414903E-002
          55           1           0 -3.390181540333830E-002
          56           1           0 -8.828660986080249E-002
          57           1           0 -0.201280851061040     
          58           1           0 -0.333706126819593     
          59           1           0 -0.333804372489353     
          60           1           0 -0.237897760828485     
          61           1           0 -0.190267279881274     
          62           1           0 -0.126534584199149     
          63           1           0 -7.057236486258060E-003
          64           1           0  7.843142629714195E-002
          65           1           0  8.175167576368350E-002
          66           1           0  5.330879619242289E-003
          67           1           0  4.607717310009946E-002
          68           1           0  8.119665166056778E-002
          69           1           0  3.126394848304077E-002
          70           1           0 -8.407640313417358E-002
          71           1           0 -0.345187562338669     
          72           1           0 -0.779051641986783     
          73           1           0 -0.822227060373541     
          74           1           0   2.59276286634943     
          75           1           0   6.24045965599450     
          76           1           0   8.34923144778976     
          77           1           0   8.99001021593055     
          78           1           0   8.06142926977564     
          79           1           0   6.59745435728887     
          80           1           0   5.05732783239770     
          81           1           0   3.21408111433000     
          82           1           0   1.45265759856954     
          83           1           0 -0.297821219001705     
          84           1           0  -2.43179895764051     
          85           1           0  -4.50337174618116     
          86           1           0  -6.35448910792137     
          87           1           0  -8.84712151160181     
          88           1           0  -12.0252052064211     
          89           1           0  -15.0136001780328     
          90           1           0  -19.6302823420268     
          91           1           0  -27.1137172079559     
          92           1           0  -35.4307385315748     
          93           1           0  -46.8410087011025     
          94           1           0  -68.1624745343500     
          95           1           0  -62.3673088870758     
          96           1           0  -22.3152481445987     
          -1           2           0   18.4017708046461     
           0           2           0   44.5944830942414     
           1           2           0   53.8004108917358     
           2           2           0   46.0546908526378     
           3           2           0   39.9882144065734     
           4           2           0   36.1767371231127     
           5           2           0   32.6208686026811     
           6           2           0   29.5176892832108     
           7           2           0   27.4014903379694     
           8           2           0   24.6039816311769     
           9           2           0   21.4295327985888     
          10           2           0   18.9149876287361     
          11           2           0   17.5058299287414     
          12           2           0   16.8506700001443     
          13           2           0   16.3381758683654     
          14           2           0   16.1581287900828     
          15           2           0   15.1970280547123     
          16           2           0   13.6485214228582     
          17           2           0   12.3062732790419     
          18           2           0   11.1351729270812     
          19           2           0   9.80857557246777     
          20           2           0   7.92273973031966     
          21           2           0   5.33881383099267     
          22           2           0   2.33570345953934     
          23           2           0   1.09291362776291     
          24           2           0  0.104360949012457     
          25           2           0 -1.659984457809427E-002
          26           2           0 -8.061651121479280E-002
          27           2           0 -0.276130606136318     
          28           2           0 -0.396899729916911     
          29           2           0 -0.267960122661525     
          30           2           0 -0.198387353195204     
          31           2           0 -0.149943602767907     
          32           2           0 -0.102132927863190     
          33           2           0 -3.410973794416994E-003
          34           2           0  0.100768958200329     
          35           2           0  5.936376877659662E-002
          36           2           0  6.121620432675964E-002
          37           2           0  0.190591740451780     
          38           2           0  0.229376625989666     
          39           2           0  0.107962326462530     
          40           2           0  8.825602964708371E-002
          41           2           0  0.160597395390683     
          42           2           0  0.145210657572994     
          43           2           0  0.121427814920732     
          44           2           0  4.996136426675048E-002
          45           2           0 -4.593666526665001E-002
          46           2           0 -4.582323110741921E-002
          47           2           0 -5.411741250487945E-002
          48           2           0 -7.823050795287889E-002
          49           2           0 -2.692046663610065E-002
          50           2           0 -7.802784704442809E-003
          51           2           0 -3.068722987513663E-002
          52           2           0 -5.805757372614205E-003
          53           2           0 -7.668929764424254E-003
          54           2           0 -5.505108126845126E-002
          55           2           0 -8.242809270512928E-002
          56           2           0 -0.105109814289568     
          57           2           0 -0.191486728591659     
          58           2           0 -0.270712265466337     
          59           2           0 -0.267084816346960     
          60           2           0 -0.198955706813612     
          61           2           0 -0.123393802681572     
          62           2           0 -3.094347040043668E-002
          63           2           0  0.103462966640487     
          64           2           0  0.201119750858552     
          65           2           0  0.272247554090812     
          66           2           0  0.219584828343219     
          67           2           0  0.199656433434164     
          68           2           0  0.296235539496057     
          69           2           0  0.329959003447854     
          70           2           0  0.273836376503473     
          71           2           0  0.159964806220993     
          72           2           0  -1.03268234318449     
          73           2           0  -1.16252348285001     
          74           2           0   2.90120902063446     
          75           2           0   7.06100674455281     
          76           2           0   9.08982693475008     
          77           2           0   9.24707171609365     
          78           2           0   8.04931830895079     
          79           2           0   6.54839315175666     
          80           2           0   4.91948982209946     
          81           2           0   3.03103478014851     
          82           2           0   1.32792685564368     
          83           2           0 -0.332120732638218     
          84           2           0  -2.42971251709708     
          85           2           0  -4.35619961849015     
          86           2           0  -6.06283032641756     
          87           2           0  -8.59501511958442     
          88           2           0  -11.6327757124177     
          89           2           0  -14.2479954016379     
          90           2           0  -18.6899719371547     
          91           2           0  -26.4974409144833     
          92           2           0  -35.5939429681523     
          93           2           0  -48.3793543765739     
          94           2           0  -72.7385620093746     
          95           2           0  -66.2125530116311     
          96           2           0  -20.6773538711609     
          -1           3           0   21.1827879253035     
           0           3           0   50.3539098561776     
           1           3           0   59.5362642244616     
           2           3           0   49.9146233862243     
           3           3           0   43.3043807631711     
           4           3           0   38.3831090263426     
           5           3           0   34.3307741084181     
           6           3           0   31.4158251515622     
           7           3           0   28.3368390743463     
           8           3           0   24.0502249807719     
           9           3           0   20.7348079026140     
          10           3           0   18.7953648451281     
          11           3           0   17.0978282290188     
          12           3           0   15.9181359266077     
          13           3           0   15.1494285089566     
          14           3           0   14.6649634469915     
          15           3           0   13.2863392858936     
          16           3           0   11.9558883494230     
          17           3           0   11.5165374027402     
          18           3           0   10.9989324925235     
          19           3           0   10.3663069211270     
          20           3           0   9.63646353061214     
          21           3           0   7.03415627588678     
          22           3           0   2.93225074193758     
          23           3           0   1.42847527303503     
          24           3           0  0.177664143332780     
          25           3           0  0.144417119515840     
          26           3           0  8.463402859670674E-002
          27           3           0 -0.162384377898769     
          28           3           0 -0.266048166590585     
          29           3           0 -0.181107737173331     
          30           3           0 -0.170706482605184     
          31           3           0 -0.155598677989075     
          32           3           0 -0.138066018495953     
          33           3           0 -5.501839149087100E-002
          34           3           0  1.574803615483169E-003
          35           3           0 -4.982530470279673E-002
          36           3           0 -2.503810530790605E-002
          37           3           0  6.070336698087790E-002
          38           3           0  0.101828305990941     
          39           3           0  8.605277440254394E-002
          40           3           0  7.516387852285228E-002
          41           3           0  1.742883319114685E-002
          42           3           0 -5.592831564979155E-002
          43           3           0 -7.723942269488641E-002
          44           3           0 -0.136075886975749     
          45           3           0 -0.199490442528145     
          46           3           0 -0.192973937639079     
          47           3           0 -0.214337251013569     
          48           3           0 -0.214186936060127     
          49           3           0 -0.125135099832171     
          50           3           0 -8.786984725043685E-002
          51           3           0 -6.004583006135419E-002
          52           3           0 -1.147263988968414E-002
          53           3           0  8.755290383686680E-003
          54           3           0 -7.492690794651138E-004
          55           3           0 -7.213657012834067E-002
          56           3           0 -0.164851333974250     
          57           3           0 -0.216160012133403     
          58           3           0 -0.215192245330502     
          59           3           0 -0.201695143246921     
          60           3           0 -0.138624501687251     
          61           3           0 -2.513674989111270E-002
          62           3           0  0.108483899828113     
          63           3           0  0.234837091144929     
          64           3           0  0.326025023672950     
          65           3           0  0.448400334666903     
          66           3           0  0.425631315454559     
          67           3           0  0.363022236438028     
          68           3           0  0.372163796038696     
          69           3           0  0.348357194212697     
          70           3           0  0.400280886757335     
          71           3           0  0.433338388525345     
          72           3           0  -1.13246170490546     
          73           3           0  -1.01822752099394     
          74           3           0   3.95349146181488     
          75           3           0   8.38700304769777     
          76           3           0   10.0051432113248     
          77           3           0   9.76644741582394     
          78           3           0   8.23487733672228     
          79           3           0   6.45764314035465     
          80           3           0   4.85783059794332     
          81           3           0   3.14627918787149     
          82           3           0   1.62198936719471     
          83           3           0 -2.221067028731690E-002
          84           3           0  -2.10463931834488     
          85           3           0  -3.95055722666157     
          86           3           0  -5.63341667638421     
          87           3           0  -7.95946380725690     
          88           3           0  -10.5707796844518     
          89           3           0  -12.8173003644257     
          90           3           0  -17.0931717553964     
          91           3           0  -25.4829647882714     
          92           3           0  -35.6239482035810     
          93           3           0  -49.8439735748075     
          94           3           0  -78.0144221968520     
          95           3           0  -71.3404794624552     
          96           3           0  -20.3348298615136     
          -1           4           0   21.8885274657440     
           0           4           0   56.7371238457423     
           1           4           0   66.3491939895526     
           2           4           0   54.2272494420921     
           3           4           0   47.4220636689084     
           4           4           0   41.7420825716390     
           5           4           0   37.0179722419935     
           6           4           0   33.5863739641700     
           7           4           0   28.8479537312296     
           8           4           0   23.0662138865408     
           9           4           0   19.7849605579979     
          10           4           0   17.9354790338455     
          11           4           0   15.8370502654324     
          12           4           0   14.4955353017649     
          13           4           0   13.4846692308735     
          14           4           0   12.1723699100801     
          15           4           0   9.99782359925120     
          16           4           0   8.96873071431481     
          17           4           0   9.55930104757956     
          18           4           0   10.2247051422895     
          19           4           0   10.7345168656368     
          20           4           0   10.6449047401794     
          21           4           0   7.81527821763723     
          22           4           0   2.54489464942519     
          23           4           0  0.497789282025132     
          24           4           0  0.253033255803571     
          25           4           0  0.221484170015153     
          26           4           0  0.212034708366758     
          27           4           0 -1.542986551068007E-002
          28           4           0 -0.191254822107137     
          29           4           0 -0.166281204032218     
          30           4           0 -0.211035462816087     
          31           4           0 -0.239090305701978     
          32           4           0 -0.216714223797912     
          33           4           0 -0.163762722200598     
          34           4           0 -0.128134009968538     
          35           4           0 -0.163461270159434     
          36           4           0 -0.137217068416281     
          37           4           0 -4.262620863626543E-002
          38           4           0 -1.355753550868950E-002
          39           4           0 -9.794517705159664E-003
          40           4           0 -3.117391308290435E-002
          41           4           0 -8.045843984471021E-002
          42           4           0 -0.172183900424410     
          43           4           0 -0.277849012825330     
          44           4           0 -0.301610554587692     
          45           4           0 -0.297759857646922     
          46           4           0 -0.342183049478585     
          47           4           0 -0.368567009247552     
          48           4           0 -0.282057445720704     
          49           4           0 -0.204895027366344     
          50           4           0 -0.156996026504325     
          51           4           0 -3.625599504387308E-002
          52           4           0  5.039158942619153E-002
          53           4           0  3.034079721724682E-002
          54           4           0 -4.791135993882345E-003
          55           4           0 -4.407878933512668E-002
          56           4           0 -0.127960745047181     
          57           4           0 -0.198294607872962     
          58           4           0 -0.186400045779226     
          59           4           0 -0.122619492690669     
          60           4           0 -2.047088685995507E-002
          61           4           0  9.290785021318387E-002
          62           4           0  0.225656831894372     
          63           4           0  0.404986346971470     
          64           4           0  0.516643816406916     
          65           4           0  0.551353693242565     
          66           4           0  0.580277783113735     
          67           4           0  0.529397358542025     
          68           4           0  0.455338488041049     
          69           4           0  0.504046072926743     
          70           4           0  0.532115854104595     
          71           4           0  0.420036899918139     
          72           4           0  -1.30394629416665     
          73           4           0  0.116484206312821     
          74           4           0   5.60772024927341     
          75           4           0   9.86991658447380     
          76           4           0   11.0182119172988     
          77           4           0   10.1305191726002     
