# Radial particle flux (s@S@-1@N@)  D^{0}
          -1          -1           0 -2.424586203236907E+017
           0          -1           0 -2.427437746267000E+019
           1          -1           0 -4.158197519493638E+019
           2          -1           0 -5.724111199137217E+019
           3          -1           0 -7.183616163250916E+019
           4          -1           0 -6.940719250062789E+019
           5          -1           0 -8.861872587000824E+019
           6          -1           0 -8.614287261170288E+019
           7          -1           0 -8.570406855999503E+019
           8          -1           0 -8.629829176742678E+019
           9          -1           0 -8.242958068899403E+019
          10          -1           0 -7.232473958840865E+019
          11          -1           0 -8.611383083903571E+019
          12          -1           0 -6.563534654416472E+019
          13          -1           0 -7.895463054011692E+019
          14          -1           0 -7.118702238261104E+019
          15          -1           0 -6.397042387981629E+019
          16          -1           0 -7.159690388628466E+019
          17          -1           0 -5.218879838536806E+019
          18          -1           0 -6.213565868138205E+019
          19          -1           0 -5.913087913703118E+019
          20          -1           0 -3.744030911400518E+019
          21          -1           0 -4.478284880818392E+019
          22          -1           0 -1.158520270232142E+019
          23          -1           0 -1.902013277690415E+019
          24          -1           0 -1.377337843228074E+018
          25          -1           0 -4.225484195088083E+018
          26          -1           0 -9.236414554200136E+018
          27          -1           0 -1.370112536240577E+019
          28          -1           0 -2.034416715824187E+019
          29          -1           0 -1.833482730064082E+019
          30          -1           0 -1.830070370829455E+019
          31          -1           0 -1.772772559124438E+019
          32          -1           0 -1.060792546859881E+019
          33          -1           0 -7.603251496909431E+018
          34          -1           0 -6.879163648887375E+018
          35          -1           0 -4.579932365702361E+018
          36          -1           0 -3.463987493263466E+018
          37          -1           0 -1.575532280324907E+018
          38          -1           0 -1.939169806272668E+018
          39          -1           0 -2.927731287403318E+018
          40          -1           0 -2.334605000731722E+018
          41          -1           0 -2.810658147961708E+017
          42          -1           0 -1.174607991994465E+018
          43          -1           0 -4.167674858856995E+018
          44          -1           0 -1.405949239566809E+018
          45          -1           0 -4.466940052906277E+018
          46          -1           0 -8.596210120970849E+018
          47          -1           0 -1.414952161117970E+019
          48          -1           0 -9.528967778290590E+018
          49          -1           0 -1.514572476342889E+019
          50          -1           0 -1.221573472163365E+019
          51          -1           0 -1.328828356023283E+019
          52          -1           0 -1.531534858568247E+019
          53          -1           0 -1.411703841267565E+019
          54          -1           0 -1.137736888110488E+019
          55          -1           0 -2.435017750501808E+019
          56          -1           0 -2.441992344221747E+019
          57          -1           0 -3.230180013306883E+019
          58          -1           0 -4.321448387182457E+019
          59          -1           0 -5.112036257007652E+019
          60          -1           0 -4.927396993355592E+019
          61          -1           0 -5.858418397028254E+019
          62          -1           0 -6.018510635323555E+019
          63          -1           0 -6.002372309038495E+019
          64          -1           0 -6.642867754677099E+019
          65          -1           0 -6.258779780666021E+019
          66          -1           0 -5.225628856853736E+019
          67          -1           0 -5.202458080734989E+019
          68          -1           0 -2.487255857546829E+019
          69          -1           0 -1.389042573091257E+019
          70          -1           0 -6.515954482364382E+018
          71          -1           0 -8.794896568488620E+017
          72          -1           0 -2.026352204857299E+019
          73          -1           0 -4.181256088528907E+019
          74          -1           0 -6.085522275145222E+019
          75          -1           0 -1.203782839788046E+020
          76          -1           0 -1.125462487249632E+020
          77          -1           0 -1.102082683025855E+020
          78          -1           0 -9.390404127219923E+019
          79          -1           0 -8.510308344983205E+019
          80          -1           0 -8.852616901784946E+019
          81          -1           0 -9.362280075663155E+019
          82          -1           0 -8.839260101316295E+019
          83          -1           0 -1.070915037452920E+020
          84          -1           0 -9.397422117712996E+019
          85          -1           0 -1.108269072385777E+020
          86          -1           0 -1.117841928340062E+020
          87          -1           0 -9.691623163943189E+019
          88          -1           0 -1.089074831199592E+020
          89          -1           0 -1.186052609230940E+020
          90          -1           0 -1.154901288751088E+020
          91          -1           0 -1.439420748921815E+020
          92          -1           0 -1.470590981131054E+020
          93          -1           0 -1.650011816665117E+020
          94          -1           0 -1.937620336938529E+020
          95          -1           0 -2.116247119754238E+020
          96          -1           0 -2.117444557760726E+018
          -1           0           0 -2.435225827973138E+017
           0           0           0 -2.438124476124285E+019
           1           0           0 -4.176358501001594E+019
           2           0           0 -5.748864097373203E+019
           3           0           0 -7.214383321684453E+019
           4           0           0 -6.970078196961565E+019
           5           0           0 -8.898812654958307E+019
