# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -40.8653763128008     
           0          -1           0   3.06713487919694     
           1          -1           0   27.9623161451519     
           2          -1           0   29.8708509243339     
           3          -1           0   27.9428713928049     
           4          -1           0   25.1681368474394     
           5          -1           0   21.1268687067915     
           6          -1           0   17.9276127791595     
           7          -1           0   16.6371715004272     
           8          -1           0   14.0558863768115     
           9          -1           0   12.0614478481662     
          10          -1           0   11.4509381601714     
          11          -1           0   9.75091490967488     
          12          -1           0   7.69803875181582     
          13          -1           0   5.81245526709344     
          14          -1           0   4.53841342251385     
          15          -1           0   3.18313562526589     
          16          -1           0   2.20656065163153     
          17          -1           0   1.41167554208306     
          18          -1           0 -0.742230827987894     
          19          -1           0  -3.28096076353419     
          20          -1           0  -4.77582566380524     
          21          -1           0  -4.40144050577491     
          22          -1           0  -3.29211657152846     
          23          -1           0  0.159008957989414     
          24          -1           0   4.48385449352054     
          25          -1           0   2.34014532924447     
          26          -1           0 -0.135129440150939     
          27          -1           0  -2.07893047164729     
          28          -1           0  -2.96202846707185     
          29          -1           0  -3.05006586424964     
          30          -1           0  -2.68348857866955     
          31          -1           0  -2.06296321012666     
          32          -1           0  -1.30806457702212     
          33          -1           0 -0.512963796788053     
          34          -1           0  0.238043262885054     
          35          -1           0  0.869205774281479     
          36          -1           0   1.30511927961905     
          37          -1           0   1.45183650872685     
          38          -1           0   1.16953186573495     
          39          -1           0  0.365341136222558     
          40          -1           0 -0.897356418183945     
          41          -1           0  -2.42317920230333     
          42          -1           0  -3.84879089670164     
          43          -1           0  -4.79334499749692     
          44          -1           0  -5.11727661137515     
          45          -1           0  -4.88195664854981     
          46          -1           0  -4.28563118011984     
          47          -1           0  -3.53668745257685     
          48          -1           0  -2.76445654151156     
          49          -1           0  -2.03560256046838     
          50          -1           0  -1.37943297480842     
          51          -1           0 -0.840656266559942     
          52          -1           0 -0.470545185507815     
          53          -1           0 -0.273548563914180     
          54          -1           0 -0.229343842263762     
          55          -1           0 -0.297113456175155     
          56          -1           0 -0.408407332109686     
          57          -1           0 -0.481353953105055     
          58          -1           0 -0.439940781706931     
          59          -1           0 -0.246962931011831     
          60          -1           0  0.111688179951360     
          61          -1           0  0.650021363235265     
          62          -1           0   1.36333758883390     
          63          -1           0   2.22953158659508     
          64          -1           0   3.24046160980677     
          65          -1           0   4.38801058774784     
          66          -1           0   5.63996425590529     
          67          -1           0   6.87390089471362     
          68          -1           0   7.73369860322393     
          69          -1           0   7.68054881270329     
          70          -1           0   6.60246126186412     
          71          -1           0   5.28183556671822     
          72          -1           0   2.93606693847251     
          73          -1           0   3.18250888252168     
          74          -1           0   4.83487195348282     
          75          -1           0   8.26293634158668     
          76          -1           0   10.6770030461505     
          77          -1           0   11.5052370614956     
          78          -1           0   11.0352832275947     
          79          -1           0   9.73537728953412     
          80          -1           0   8.12827096794214     
          81          -1           0   6.61561768780653     
          82          -1           0   5.23485090318641     
          83          -1           0   3.64927672888618     
          84          -1           0   2.00423090903689     
          85          -1           0 -3.123733174853047E-003
          86          -1           0  -2.21306083018260     
          87          -1           0  -4.41546360881467     
          88          -1           0  -7.29296341033553     
          89          -1           0  -10.8488966736564     
          90          -1           0  -15.3127906990584     
          91          -1           0  -21.2112043821540     
          92          -1           0  -27.9554288170117     
          93          -1           0  -37.3780817475971     
          94          -1           0  -50.7421620325894     
          95          -1           0  -30.6291585710793     
          96          -1           0   24.4994557761409     
          -1           0           0   24.7229122467699     
           0           0           0   44.3454328256077     
           1           0           0   50.5520506351021     
           2           0           0   43.5070413768472     
           3           0           0   38.1725052994304     
           4           0           0   34.1036812885758     
           5           0           0   29.4114605836339     
           6           0           0   25.8154115151284     
           7           0           0   24.1450102059154     
           8           0           0   21.2439580507694     
           9           0           0   18.9806586907308     
          10           0           0   17.2616130706132     
          11           0           0   14.8206072746302     
          12           0           0   13.3330177817829     
          13           0           0   11.7836188882759     
          14           0           0   10.4901795871948     
          15           0           0   9.25213340819598     
          16           0           0   8.27827818867646     
          17           0           0   6.35782723211033     
          18           0           0   3.32906260702970     
          19           0           0   1.62285376430039     
          20           0           0  0.701645559090022     
          21           0           0  0.283340933238842     
          22           0           0  0.851735455837215     
          23           0           0   2.59488422983611     
          24           0           0 -0.747986363015044     
          25           0           0 -0.603773395164853     
          26           0           0 -0.378765342440665     
          27           0           0 -0.197351192805834     
          28           0           0 -2.419800335027461E-002
          29           0           0  7.479199633358002E-002
