# Electric potential (V)/(m) (d/dx)  
          -1          -1           0   2.43521631968901     
           0          -1           0   27.3857198214577     
           1          -1           0   27.3665768042865     
           2          -1           0   10.7766821566736     
           3          -1           0   6.10087069987839     
           4          -1           0   12.4351333778421     
           5          -1           0   10.7814694009055     
           6          -1           0   3.59490894741209     
           7          -1           0   3.15986489105791     
           8          -1           0   6.35460574810160     
           9          -1           0   5.82361063595318     
          10          -1           0   2.05219096206715     
          11          -1           0  -1.60788099065910     
          12          -1           0  -1.42333407495133     
          13          -1           0  -2.11696946369963     
          14          -1           0  -2.10381906489028     
          15          -1           0  0.913884217314440     
          16          -1           0  0.946955927942531     
          17          -1           0  0.864365238082181     
          18          -1           0  0.550070373569395     
          19          -1           0   2.62167196646987     
          20          -1           0   3.16406926258099     
          21          -1           0   2.94966779748901     
          22          -1           0   2.97772121293062     
          23          -1           0   1.02045919703997     
          24          -1           0   6.66640929885130     
          25          -1           0   4.16645331796272     
          26          -1           0   1.16851223504463     
          27          -1           0  -1.40774082551631     
          28          -1           0  -2.83298112830155     
          29          -1           0  -3.22681748171357     
          30          -1           0  -2.93538976733617     
          31          -1           0  -2.25615313297013     
          32          -1           0  -1.39012197991247     
          33          -1           0 -0.504362409388845     
          34          -1           0  0.284630850139811     
          35          -1           0  0.877945003587460     
          36          -1           0   1.13130082369623     
          37          -1           0  0.879105127842903     
          38          -1           0 -1.618513425822915E-002
          39          -1           0  -1.58728020798494     
          40          -1           0  -3.62811505568473     
          41          -1           0  -5.63092853606712     
          42          -1           0  -7.01564649811038     
          43          -1           0  -7.55848964985827     
          44          -1           0  -7.32711134671829     
          45          -1           0  -6.56808402047755     
          46          -1           0  -5.56667647624243     
          47          -1           0  -4.49904348960766     
          48          -1           0  -3.46129756417779     
          49          -1           0  -2.51736625687492     
          50          -1           0  -1.70321223811654     
          51          -1           0  -1.04120008318974     
          52          -1           0 -0.550589343344968     
          53          -1           0 -0.249808325561302     
          54          -1           0 -0.154362013589514     
          55          -1           0 -0.223276334951242     
          56          -1           0 -0.336356595059546     
          57          -1           0 -0.371000155799852     
          58          -1           0 -0.236451470205949     
          59          -1           0  0.118171483349098     
          60          -1           0  0.694133091624969     
          61          -1           0   1.46858607160948     
          62          -1           0   2.42129433990845     
          63          -1           0   3.54092531173094     
          64          -1           0   4.81935827440018     
          65          -1           0   6.24600962908194     
          66          -1           0   7.76861028980402     
          67          -1           0   9.21287024769378     
          68          -1           0   10.1869951185197     
          69          -1           0   10.1587886520587     
          70          -1           0   8.99764578813747     
          71          -1           0   7.55308963168244     
          72          -1           0  0.116638660959398     
          73          -1           0 -0.856700701106276     
          74          -1           0 -0.626914656285131     
          75          -1           0  0.391718689013804     
          76          -1           0  0.241154959317588     
          77          -1           0  0.843014502312868     
          78          -1           0  0.872556100107910     
          79          -1           0  1.672515217833784E-002
          80          -1           0 -0.743431894690193     
          81          -1           0  -1.03388841812599     
          82          -1           0 -0.302659257670909     
          83          -1           0 -0.420425262756678     
          84          -1           0 -0.890547218937168     
          85          -1           0  -1.82144266871805     
          86          -1           0  -2.47803308024529     
          87          -1           0  -2.45444400027119     
          88          -1           0  -2.32394501165094     
          89          -1           0  -2.26146174515863     
          90          -1           0 -0.484967727664813     
          91          -1           0   8.39613602271062     
          92          -1           0   8.82480265201365     
          93          -1           0  -3.37731889282593     
          94          -1           0  -12.7513306033463     
          95          -1           0  -9.67090356350787     
          96          -1           0   5.61633176386691     
          -1           0           0   2.13720697234972     
           0           0           0   26.9459591034531     
           1           0           0   27.9875176880889     
           2           0           0   12.9629229488892     
           3           0           0   7.33017830474892     
           4           0           0   5.39427466225772     
           5           0           0   4.35436422008311     
           6           0           0   3.78653383718033     
           7           0           0   3.35122611798763     
           8           0           0   2.91773991494659     
           9           0           0   2.43165112115302     
          10           0           0   1.92610758290354     
          11           0           0   1.60506613177224     
          12           0           0   1.64013401062001     
          13           0           0   1.73612309439869     
          14           0           0   1.41899869870348     
          15           0           0   1.00725446941338     
          16           0           0  0.873476812346778     
          17           0           0  0.795822146787032     
          18           0           0  0.584329804413738     
          19           0           0  0.357350750735918     
          20           0           0   1.20629486938426     
          21           0           0   2.82080832359860     
          22           0           0   2.55394656518381     
          23           0           0  0.869299821476726     
          24           0           0 -0.740812849594258     
          25           0           0 -0.618196658822416     
          26           0           0 -0.448316140327165     
          27           0           0 -0.164744467099614     
          28           0           0  0.147324849655051     
          29           0           0  0.246556026370384     
          30           0           0  0.192711338564025     
          31           0           0  0.149090993421608     
          32           0           0  9.021865353585194E-002
          33           0           0  9.332481887614297E-002
          34           0           0  2.999302929468194E-002
          35           0           0 -3.381994560480456E-002
          36           0           0 -3.009311201487635E-002
          37           0           0 -3.916197737448794E-003
          38           0           0  0.133615093455335     
          39           0           0  0.296442299941315     
          40           0           0  0.458327730305663     
          41           0           0  0.614305078882398     
          42           0           0  0.614813768142170     
          43           0           0  0.476663939773787     
          44           0           0  0.316334397224508     
          45           0           0  0.157827262578074     
          46           0           0  5.127464025653593E-002
          47           0           0  1.025686612957125E-002
          48           0           0 -5.196351001172568E-002
          49           0           0 -6.737677658779868E-002
