# Electric potential (V)/(m) (d/dy)  
          17           0           0   2.51806981152320     
          18           0           0   2.80335272026965     
          19           0           0   2.89734375773502     
          20           0           0  0.623638254148647     
          21           0           0  0.683266667195083     
          22           0           0  7.087815601400202E-002
          23           0           0 -0.255041317128893     
          24           0           0  -289.640778872225     
          25           0           0  -314.664892330413     
          26           0           0  -368.906113747173     
          27           0           0  -435.473356383176     
          28           0           0  -489.829493413515     
          29           0           0  -521.757441906766     
          30           0           0  -538.784779690968     
          31           0           0  -545.928961400497     
          32           0           0  -546.038862790768     
          33           0           0  -536.715123905847     
          34           0           0  -521.962758145037     
          35           0           0  -504.602067764930     
          36           0           0  -481.693682563479     
          37           0           0  -452.228461130581     
          38           0           0  -414.196145919598     
          39           0           0  -370.169816802646     
          40           0           0  -327.546962635157     
          41           0           0  -293.924043795568     
          42           0           0  -267.365332641025     
          43           0           0  -234.493260939082     
          44           0           0  -181.789109652242     
          45           0           0  -105.681023818106     
          46           0           0  -14.8387530002302     
          47           0           0   85.3108760673855     
          48           0           0   178.466132891318     
          49           0           0   253.225066201741     
          50           0           0   304.708040173798     
          51           0           0   333.086831052577     
          52           0           0   344.930655315444     
          53           0           0   342.112566350213     
          54           0           0   330.979551715535     
          55           0           0   328.170534666980     
          56           0           0   334.753208408391     
          57           0           0   347.134722825153     
          58           0           0   365.555415618857     
          59           0           0   380.527292249273     
          60           0           0   385.019689990937     
          61           0           0   367.051075204512     
          62           0           0   316.104102047802     
          63           0           0   238.488521413609     
          64           0           0   136.586791376480     
          65           0           0   21.4676582992930     
          66           0           0  -96.0627994158819     
          67           0           0  -189.937903064438     
          68           0           0  -247.726321929766     
          69           0           0  -270.379399044947     
          70           0           0  -277.189314125680     
          71           0           0  -283.368172511500     
          72           0           0 -7.212642724901520E-002
          73           0           0  0.147384755221520     
          74           0           0   2.83350349532047     
          75           0           0   2.74430176332445     
          76           0           0   2.28463600640447     
          77           0           0   2.51639107566222     
          78           0           0  0.112815112932224     
          79           0           0  0.154297259562769     
          80           0           0  0.255848014993762     
          81           0           0   2.14660396304434     
          82           0           0   2.22437188946085     
          83           0           0   2.12407859345564     
          84           0           0   2.12324896645058     
          85           0           0   2.45883715032251     
          86           0           0   3.37114202661382     
          87           0           0   4.19842023004074     
          88           0           0   4.92728240593835     
          89           0           0   5.45095000375824     
          90           0           0   5.80100024165173     
          91           0           0   4.04600671281890     
          92           0           0  -5.01092663304649     
          93           0           0  -7.38275110628311     
          94           0           0  -7.41258456147599     
          95           0           0  -9.86208878975941     
          96           0           0  -11.2172268522825     
          -1           1           0  -1.08884885535990     
           0           1           0  -1.17345509447237     
           1           1           0 -0.403926455447478     
           2           1           0 -0.104231847019886     
           3           1           0  0.145314002474220     
           4           1           0  0.272660949551072     
           5           1           0  0.364516578842940     
           6           1           0  0.749203261901517     
           7           1           0   1.26464103580682     
           8           1           0   1.39514098388917     
           9           1           0   1.40272735788051     
          10           1           0   1.43596837088424     
          11           1           0   1.50544265426347     
          12           1           0   1.56241159521080     
          13           1           0   1.73007497339628     
          14           1           0   1.92748522557031     
          15           1           0   2.14282006801001     
          16           1           0   2.38962747701183     
          17           1           0   2.36039115890342     
          18           1           0   2.41900594898979     
          19           1           0   2.61629480655217     
          20           1           0   2.76952272672557     
          21           1           0   2.53457644010730     
          22           1           0   1.82081479320508     
          23           1           0   1.46843410154480     
          24           1           0   13.1687457120670     
          25           1           0   14.1516144091700     
          26           1           0   16.7531550411882     
          27           1           0   18.1234788400833     
          28           1           0   18.1339343127173     
          29           1           0   15.2409487706061     
          30           1           0   11.9298982455103     
          31           1           0   7.78687147946655     
          32           1           0   4.64449903931852     
          33           1           0   3.51138642880964     
          34           1           0   3.18824929221205     
          35           1           0   3.99282909299921     
          36           1           0   5.31091643351655     
          37           1           0   6.50924913750175     
          38           1           0   7.38179697492082     
          39           1           0   6.38273666659925     
          40           1           0   5.48191966044770     
          41           1           0   3.34372662760796     
          42           1           0  0.544861602165196     
          43           1           0  -2.56936641132919     
          44           1           0  -5.38384840613146     
          45           1           0  -8.16822122785054     
          46           1           0  -8.89080381001802     
          47           1           0  -9.76370144363460     
          48           1           0  -10.1580913753031     
          49           1           0  -9.41268952431689     
          50           1           0  -7.31692759451950     
          51           1           0  -2.67550485912101     
          52           1           0  5.134728557629807E-002
          53           1           0  -1.28627494131366     
          54           1           0  -2.78606501584333     
          55           1           0  -2.33618130455928     
          56           1           0  -1.62238462006159     
          57           1           0  -1.64613839755508     
          58           1           0  -2.15413727761182     
          59           1           0  -4.26119494071498     
          60           1           0  -6.76911309862708     
          61           1           0  -6.66276144962532     
          62           1           0  -6.22919866938731     
          63           1           0  -5.53135588275376     
          64           1           0  -4.42690105000487     
          65           1           0  -1.62468947681625     
          66           1           0  0.225088395181994     
          67           1           0   4.48708514095034     
          68           1           0   7.21983045106285     
          69           1           0   9.72077418347016     
          70           1           0   11.8360510632213     
          71           1           0   13.0217621590622     
          72           1           0   1.70312317143095     
          73           1           0   2.19852558886536     
          74           1           0   2.84458096995173     
          75           1           0   3.29154025831531     
          76           1           0   3.37135112062510     
          77           1           0   3.60112195226626     
          78           1           0   3.56589206084857     
          79           1           0   3.53046529119676     
          80           1           0   3.68386099035226     
          81           1           0   3.75545257945584     
          82           1           0   3.64583472049632     
          83           1           0   3.59722514423902     
          84           1           0   3.56122011489305     
          85           1           0   3.53131236109018     
          86           1           0   3.49791935942235     
          87           1           0   3.46741980469761     
          88           1           0   3.42712125193362     
          89           1           0   3.42029091998045     
          90           1           0   3.39684228746447     
          91           1           0   3.39178626237343     
          92           1           0   3.08445330195473     
          93           1           0   3.01013935582181     
          94           1           0   2.41223344747363     
          95           1           0 -0.633821001638040     
          96           1           0 -0.952566320498089     
          -1           2           0 -0.918436034961699     
           0           2           0 -0.920000522712969     
           1           2           0   1.17478008880078     
           2           2           0   1.93163654456586     
           3           2           0   2.19941700967845     
           4           2           0   2.32363028618722     
           5           2           0   2.44399122312071     
           6           2           0   2.49977807794990     
           7           2           0   2.40082854151826     
           8           2           0   2.24013385164720     
           9           2           0   2.39563505868898     
          10           2           0   2.69979506846088     
          11           2           0   3.44911035547824     
          12           2           0   4.58171165004195     
          13           2           0   4.86297617011816     
          14           2           0   4.71502382180746     
          15           2           0   4.62776123109373     
          16           2           0   4.62607703731980     
          17           2           0   4.50929888532487     
          18           2           0   4.24034819373752     
          19           2           0   4.04922784184847     
          20           2           0   4.25256575735645     
          21           2           0   4.28562854855313     
          22           2           0   3.65533517128838     
          23           2           0   3.60068449949472     
          24           2           0   12.3206006578063     
          25           2           0   13.7413000867547     
          26           2           0   16.7068709160811     
          27           2           0   20.8227145547702     
          28           2           0   26.0581236139776     
          29           2           0   30.1521774219346     
          30           2           0   33.6652909298092     
          31           2           0   36.1263861592317     
          32           2           0   37.1443879891797     
          33           2           0   36.5505782627088     
          34           2           0   35.0435234142846     
          35           2           0   32.3868032817233     
          36           2           0   29.0444696087647     
          37           2           0   25.3189114257038     
          38           2           0   21.5062121494417     
          39           2           0   17.7526907040952     
          40           2           0   14.0923672074829     
          41           2           0   11.7349180633367     
          42           2           0   10.7462709255072     
          43           2           0   9.35223538259555     
          44           2           0   7.15550662755712     
          45           2           0   3.21836825111497     
          46           2           0  0.444864442372777     
          47           2           0  -5.69938523782170     
          48           2           0  -11.8221257806334     
          49           2           0  -14.4879676140617     
          50           2           0  -14.1461886556173     
          51           2           0  -15.9534644773803     
          52           2           0  -19.3686110772387     
          53           2           0  -19.0843015162950     
          54           2           0  -16.7110005648532     
          55           2           0  -18.9149981008851     
          56           2           0  -19.4691359368786     
          57           2           0  -20.3409042313240     
          58           2           0  -21.1843025447628     
          59           2           0  -18.7807719843359     
          60           2           0  -20.3096931093518     
          61           2           0  -21.6162667629024     
          62           2           0  -16.3515552306772     
          63           2           0  -12.3904584554197     
          64           2           0  -9.77793634849540     
          65           2           0  -3.25960445564586     
          66           2           0   7.22052363559356     
          67           2           0   11.7414161464263     
          68           2           0   13.2709612743478     
          69           2           0   12.6298158852342     
          70           2           0   12.1520408194003     
          71           2           0   12.2228198160248     
          72           2           0   3.95744271358134     
          73           2           0   3.89276156036210     
          74           2           0   4.52755286154754     
          75           2           0   6.01179190307409     
          76           2           0   7.00407272324742     
          77           2           0   7.01585261000420     
          78           2           0   6.25884303454870     
          79           2           0   6.15722227586497     
          80           2           0   6.60075846181457     
          81           2           0   6.86307905530822     
          82           2           0   6.99521905789718     
          83           2           0   7.05319662035689     
          84           2           0   7.04324927024485     
          85           2           0   7.02670847566017     
          86           2           0   6.98077639693157     
          87           2           0   6.90148766305054     
          88           2           0   6.77475711067028     
          89           2           0   6.65713914308873     
          90           2           0   6.52840385954312     
          91           2           0   6.43048366960098     
          92           2           0   6.14631101850001     
          93           2           0   5.95215167114142     
          94           2           0   4.98513498179889     
          95           2           0   1.54073386386884     
          96           2           0   1.56050648120423     
          -1           3           0 -0.377236396341240     
           0           3           0 -0.378274094910675     
           1           3           0   1.58953276887488     
           2           3           0   2.73589683996817     
           3           3           0   3.67956128289984     
           4           3           0   4.79831384383298     
           5           3           0   6.16297856513573     
           6           3           0   6.45647453366591     
           7           3           0   6.30513536342095     
           8           3           0   6.28493569033215     
           9           3           0   6.24011658055291     
          10           3           0   6.11813254070014     
          11           3           0   5.95101055307458     
          12           3           0   5.79076406189861     
          13           3           0   5.96568643266842     
          14           3           0   6.27795974114857     
          15           3           0   6.13970495234694     
          16           3           0   6.45635634324171     
          17           3           0   7.27358329481431     
          18           3           0   7.40189826328278     
          19           3           0   7.15276936533208     
          20           3           0   6.91461389237353     
          21           3           0   6.62677058779384     
          22           3           0   6.83283830489896     
          23           3           0   7.42445763942451     
          24           3           0   7.29425826375750     
          25           3           0   8.39937632041443     
          26           3           0   9.93903078245086     
          27           3           0   11.9116924994852     
          28           3           0   15.8107578611623     
          29           3           0   18.9308136663978     
          30           3           0   22.0910711254111     
          31           3           0   25.2559722128696     
          32           3           0   26.9744664345405     
          33           3           0   26.4604853246947     
          34           3           0   25.3431713675603     
          35           3           0   23.1953181759742     
          36           3           0   20.6639048159700     
          37           3           0   17.3561806727045     
          38           3           0   14.0792443783987     
          39           3           0   11.8759192233798     
          40           3           0   9.75675273332065     
          41           3           0   8.84770091499471     
          42           3           0   8.97873488660709     
          43           3           0   8.92075431457223     
          44           3           0   8.64049978601144     
          45           3           0   6.68179087928041     
          46           3           0   2.20626553392605     
          47           3           0  -2.97297834981596     
          48           3           0  -7.22264491166616     
          49           3           0  -9.92055605529790     
          50           3           0  -11.8776401467311     
          51           3           0  -16.3599009856778     
          52           3           0  -18.9057973684680     
          53           3           0  -13.8503834130497     
          54           3           0  -11.4532286417159     
          55           3           0  -13.0579812352105     
          56           3           0  -14.9174804964653     
          57           3           0  -16.1493335851650     
          58           3           0  -17.4609147817458     
          59           3           0  -14.8103388740378     
          60           3           0  -12.4359160095562     
          61           3           0  -14.0932790856787     
          62           3           0  -10.2553564460217     
          63           3           0  -6.62482022063420     
          64           3           0  -3.86703378210178     
          65           3           0  0.814831750819471     
          66           3           0   8.07979546184307     
          67           3           0   9.13140137507709     
          68           3           0   9.44642824297536     
          69           3           0   8.00004793819245     
          70           3           0   7.30944803745762     
          71           3           0   6.96439961398211     
          72           3           0   7.31572801359252     
          73           3           0   7.50655292501117     
          74           3           0   7.99303714108032     
          75           3           0   8.33270436401716     
          76           3           0   8.82244064128071     
          77           3           0   9.07027172986492     
          78           3           0   9.61603302771378     
          79           3           0   10.0776152232873     
          80           3           0   10.4269665506113     
          81           3           0   10.7233617864674     
          82           3           0   10.9432084068240     
          83           3           0   11.0895126638252     
          84           3           0   11.1395068144404     
          85           3           0   11.1346667312419     
          86           3           0   11.1132261385071     
          87           3           0   11.0851532647639     
          88           3           0   10.9836320152019     
          89           3           0   10.8545576021416     
          90           3           0   10.6655561307191     
          91           3           0   10.4950488986135     
          92           3           0   10.1804532911852     
          93           3           0   9.86523804423623     
          94           3           0   8.47448162161666     
          95           3           0   3.95019425858385     
          96           3           0   3.95764863607089     
          -1           4           0   1.77617467763922     
           0           4           0   1.77322375602758     
           1           4           0   5.37848207645321     
           2           4           0   6.39702824451085     
           3           4           0   6.40134231380659     
           4           4           0   6.23023716711491     
           5           4           0   6.01747683174399     
           6           4           0   5.92330118085600     
           7           4           0   7.73584104609466     
           8           4           0   10.7867235682128     
           9           4           0   11.6488268270874     
          10           4           0   11.4029089283764     
          11           4           0   10.7385469583290     
          12           4           0   9.86855562610282     
          13           4           0   9.51702728280254     
          14           4           0   9.41614751094971     
          15           4           0   9.35730901525226     
          16           4           0   9.28366943968507     
          17           4           0   9.23909072290606     
          18           4           0   9.26977281782721     
          19           4           0   9.36244897605329     
          20           4           0   9.28520723904555     
          21           4           0   9.10106880294596     
          22           4           0   10.1021659357203     
          23           4           0   11.3325918887892     
          24           4           0   6.44212885792318     
          25           4           0   6.44701333300338     
          26           4           0   7.84593774916020     
          27           4           0   10.2307951982242     
          28           4           0   12.5988142283851     
          29           4           0   15.0738604898620     
          30           4           0   17.7916825133230     
          31           4           0   18.4981044294434     
          32           4           0   19.2499142911468     
          33           4           0   18.6960731351293     
          34           4           0   17.2884657656615     
          35           4           0   15.6534585722559     
          36           4           0   13.2957476746331     
          37           4           0   11.0379566231253     
          38           4           0   8.90538443314193     
          39           4           0   7.95158757690917     
          40           4           0   6.73911245170472     
          41           4           0   5.89687074572928     
          42           4           0   4.84929230285226     
          43           4           0   4.68759753379893     
          44           4           0   3.46599736497571     
          45           4           0   1.72092276450970     
          46           4           0  -2.10503076550876     
          47           4           0  -6.71518219594865     
          48           4           0  -8.76754772047951     
          49           4           0  -11.0946258527615     
          50           4           0  -15.4474586627866     
          51           4           0  -15.4992374073712     
          52           4           0  -13.8067825010230     
          53           4           0  -10.7707812179996     
          54           4           0  -11.0157981416140     
          55           4           0  -10.3386225851283     
          56           4           0  -11.5592346031181     
          57           4           0  -10.1816509186348     
          58           4           0  -9.79129974230491     
          59           4           0  -9.58276859801667     
          60           4           0  -6.30928292068377     
          61           4           0  -6.12371883701137     
          62           4           0  -3.74343963481038     
          63           4           0 -0.450680151035287     
          64           4           0   4.89330147286153     
          65           4           0   6.27586696539023     
          66           4           0   7.70910016770148     
          67           4           0   8.02572822222325     
          68           4           0   8.13343026354946     
          69           4           0   7.28178821548326     
          70           4           0   6.23698395753244     
          71           4           0   6.32827814677328     
          72           4           0   10.8793460058090     
          73           4           0   11.5491899897847     
          74           4           0   12.7137145267664     
          75           4           0   11.5810611010078     
          76           4           0   11.0172331257432     
          77           4           0   11.8147945995252     
          78           4           0   12.9007888433187     
          79           4           0   13.7901911979922     
          80           4           0   14.2242260435023     
          81           4           0   14.6181375578662     
          82           4           0   14.9215426014133     
          83           4           0   15.1454707594231     
          84           4           0   15.2716349939028     
          85           4           0   15.3158705795557     
          86           4           0   15.3415991284600     
          87           4           0   15.4123465938379     
          88           4           0   15.4253572420447     
          89           4           0   15.3802671900452     
          90           4           0   15.2128718256095     
          91           4           0   14.9651802184472     
          92           4           0   14.5249689236917     
          93           4           0   13.9999538176737     
          94           4           0   12.4106634376407     
          95           4           0   7.36156406526654     
          96           4           0   7.37904669788324     
          -1           5           0   2.48711174510837     
           0           5           0   2.48644001365531     
           1           5           0   10.9493048180928     
           2           5           0   13.8230551797080     
           3           5           0   13.9006230341579     
           4           5           0   13.1049930672306     
           5           5           0   12.0762240576887     
           6           5           0   11.7401724563257     
           7           5           0   11.6916966711611     
           8           5           0   11.7066740181006     
           9           5           0   11.7655763375999     
          10           5           0   11.8632512146148     
          11           5           0   11.9930470769719     
          12           5           0   12.1381614735414     
          13           5           0   11.9631902331330     
          14           5           0   11.6336299662609     
          15           5           0   11.5202195295348     
          16           5           0   10.7448677749207     
          17           5           0   9.41866100607604     
          18           5           0   8.41089820685766     
          19           5           0   7.85098175179147     
          20           5           0   10.7342693281729     
          21           5           0   16.6915036896997     
          22           5           0   19.2748146572855     
          23           5           0   19.1662269241184     
          24           5           0   7.22136736168892     
          25           5           0   8.36820226332285     
          26           5           0   9.86597595362297     
          27           5           0   12.1004211620976     
          28           5           0   13.7514416493053     
          29           5           0   15.3695099493359     
          30           5           0   17.1742499186433     
          31           5           0   17.6787224149221     
          32           5           0   16.1910082827864     
          33           5           0   14.7336660523142     
          34           5           0   13.2315559948304     
          35           5           0   12.1114308379217     
          36           5           0   9.69996231470210     
          37           5           0   8.00045242100929     
          38           5           0   6.21483369546954     
          39           5           0   5.10509870345668     
          40           5           0   4.35998737298644     
          41           5           0   3.94728524885473     
          42           5           0   2.47732841111775     
          43           5           0  0.689140693827821     
          44           5           0  -1.48023537757388     
          45           5           0  -5.55176119811128     
          46           5           0  -8.22890302640390     
          47           5           0  -11.4864357512349     
          48           5           0  -12.9276538960667     
          49           5           0  -14.0543998611852     
          50           5           0  -17.1129946885020     
          51           5           0  -16.9353779152857     
          52           5           0  -15.0771145732896     
          53           5           0  -15.2856104081396     
          54           5           0  -14.1181270666722     
          55           5           0  -11.4363145390856     
          56           5           0  -10.4762641340032     
          57           5           0  -8.71448880060322     
          58           5           0  -7.93267250555851     
          59           5           0  -6.43902928104223     
          60           5           0  -3.88801141935217     
          61           5           0 -0.763811980201361     
          62           5           0  0.571855157595123     
          63           5           0   5.88829625468964     
          64           5           0   12.7427313210748     
          65           5           0   13.9848942739837     
          66           5           0   13.2597081747509     
          67           5           0   14.5882666309663     
          68           5           0   12.8637238085191     
          69           5           0   10.6275262353397     
          70           5           0   7.76042383218992     
          71           5           0   7.43590498828401     
          72           5           0   18.5402026123993     
          73           5           0   17.6498053959775     
          74           5           0   16.7139102436518     
          75           5           0   15.8991645710650     
          76           5           0   14.8296688334511     
          77           5           0   15.4101034629316     
          78           5           0   16.6560530782818     
          79           5           0   17.2285993761036     
          80           5           0   18.1516490241680     
          81           5           0   18.8187472413565     
          82           5           0   19.2796364016772     
          83           5           0   19.5930161244887     
          84           5           0   19.6981243519980     
          85           5           0   19.5686165623645     
          86           5           0   19.7521623983762     
          87           5           0   20.2205604017369     
          88           5           0   20.4957049201296     
          89           5           0   20.5783423127598     
          90           5           0   20.4790639415949     
          91           5           0   20.2017276051517     
          92           5           0   19.7227015274065     
          93           5           0   18.9204784512812     
          94           5           0   17.2461111811508     
          95           5           0   12.3018000866000     
          96           5           0   12.3479938517533     
          -1           6           0   3.57220748520123     
           0           6           0   3.56330498551211     
           1           6           0   7.26923408662250     
           2           6           0   8.36974936864236     
           3           6           0   8.52573730855942     
           4           6           0   8.56467628696133     
           5           6           0   8.63518016946212     
           6           6           0   8.63806212002368     
           7           6           0   7.17154637964652     
           8           6           0   4.73518430070196     
           9           6           0   3.77005145657819     
          10           6           0   3.49048055912945     
          11           6           0   3.35009093673828     
          12           6           0   4.52673427974085     
          13           6           0   6.49862919103408     
          14           6           0   11.3446183467775     
          15           6           0   19.4086063900445     
          16           6           0   23.0854653653277     
          17           6           0   23.6602418042944     
          18           6           0   23.1635131904677     
          19           6           0   22.5940621138610     
          20           6           0   22.1835486436130     
          21           6           0   21.8966348069953     
          22           6           0   20.8353040560321     
          23           6           0   19.2688577664428     
          24           6           0   9.33569784419259     
          25           6           0   10.3237896899342     
          26           6           0   12.0451439880569     
          27           6           0   14.1267202532579     
          28           6           0   16.7470048264291     
          29           6           0   17.7009282702277     
          30           6           0   17.3953711083196     
          31           6           0   17.5399959978932     
          32           6           0   14.8070723313344     
          33           6           0   12.8913276715155     
          34           6           0   10.8982998053107     
          35           6           0   9.77916835712031     
          36           6           0   8.33574305610611     
          37           6           0   6.75519159554365     
          38           6           0   4.82910308141737     
          39           6           0   3.45429812793912     
          40           6           0   3.17725067546566     
          41           6           0   2.45565757324609     
          42           6           0   1.44935738314241     
          43           6           0  -1.11125477722873     
          44           6           0  -4.31775334446845     
          45           6           0  -10.7074028876759     
          46           6           0  -13.5661702584958     
          47           6           0  -14.9759847011593     
          48           6           0  -16.5409066653242     
          49           6           0  -17.8511929072864     
          50           6           0  -17.6136498034472     
