3.60960E-01 3.65310E-01 3.85460E-01 4.13370E-01 4.32910E-01 4.41010E-01 4.51260E-01 4.69310E-01 4.71040E-01 4.78480E-01 4.78650E-01 
6.41230E-01 6.54980E-01 6.88890E-01 7.33000E-01 7.68720E-01 7.86450E-01 8.04040E-01 8.37580E-01 8.50660E-01 8.58550E-01 8.56670E-01 
6.65000E-01 6.82530E-01 7.15860E-01 7.73380E-01 8.19030E-01 8.39830E-01 8.65560E-01 9.04670E-01 9.19350E-01 9.26740E-01 9.28870E-01 
6.54900E-01 6.71470E-01 7.10740E-01 7.75650E-01 8.24590E-01 8.50540E-01 8.76770E-01 9.23820E-01 9.41680E-01 9.50710E-01 9.54250E-01 
6.37480E-01 6.54140E-01 6.93250E-01 7.61240E-01 8.19990E-01 8.48560E-01 8.80500E-01 9.36110E-01 9.55200E-01 9.65190E-01 9.69070E-01 
6.07130E-01 6.22140E-01 6.63850E-01 7.36270E-01 8.01350E-01 8.36630E-01 8.70470E-01 9.39860E-01 9.62590E-01 9.76020E-01 9.80950E-01 
5.91720E-01 6.05450E-01 6.45650E-01 7.18510E-01 7.82010E-01 8.23090E-01 8.60950E-01 9.38450E-01 9.65830E-01 9.82060E-01 9.86110E-01 
5.75700E-01 5.90540E-01 6.30630E-01 7.03770E-01 7.70420E-01 8.10240E-01 8.50850E-01 9.35530E-01 9.67850E-01 9.83570E-01 9.89550E-01 
5.66960E-01 5.81180E-01 6.17840E-01 6.91580E-01 7.57840E-01 7.99550E-01 8.41520E-01 9.32470E-01 9.67240E-01 9.86100E-01 9.91740E-01 
5.50360E-01 5.62400E-01 6.03130E-01 6.69130E-01 7.35550E-01 7.75790E-01 8.23840E-01 9.24150E-01 9.66820E-01 9.88400E-01 9.94190E-01 
5.38790E-01 5.52710E-01 5.88740E-01 6.56090E-01 7.20350E-01 7.63760E-01 8.09480E-01 9.16970E-01 9.63030E-01 9.89750E-01 9.95990E-01 
5.31530E-01 5.44660E-01 5.79750E-01 6.42840E-01 7.08660E-01 7.49220E-01 7.93200E-01 9.07930E-01 9.61750E-01 9.90680E-01 9.96960E-01 
5.24470E-01 5.35870E-01 5.70070E-01 6.35210E-01 6.99470E-01 7.35420E-01 7.82040E-01 9.00770E-01 9.58000E-01 9.90620E-01 9.97290E-01 
5.19290E-01 5.32970E-01 5.67420E-01 6.26670E-01 6.88910E-01 7.25540E-01 7.73420E-01 8.93900E-01 9.54770E-01 9.90720E-01 9.97580E-01 
5.17240E-01 5.29250E-01 5.60120E-01 6.19420E-01 6.84010E-01 7.20170E-01 7.65330E-01 8.86920E-01 9.50550E-01 9.91500E-01 9.98400E-01 
5.10580E-01 5.20830E-01 5.57410E-01 6.17400E-01 6.75400E-01 7.13250E-01 7.57240E-01 8.78560E-01 9.47990E-01 9.91330E-01 9.98700E-01 
4.81230E-01 4.89640E-01 5.23990E-01 5.81380E-01 6.37630E-01 6.71840E-01 7.11240E-01 8.28470E-01 9.13740E-01 9.88600E-01 9.99710E-01 
4.62610E-01 4.74940E-01 5.04120E-01 5.61740E-01 6.14470E-01 6.48820E-01 6.85130E-01 7.95820E-01 8.84460E-01 9.82960E-01 9.99810E-01 
4.35190E-01 4.49150E-01 4.81220E-01 5.36960E-01 5.87300E-01 6.20550E-01 6.57110E-01 7.58940E-01 8.45460E-01 9.70010E-01 9.99960E-01 
4.19390E-01 4.33290E-01 4.65490E-01 5.21860E-01 5.75360E-01 6.04130E-01 6.44070E-01 7.36790E-01 8.18530E-01 9.53450E-01 9.99970E-01 
3.98700E-01 4.08160E-01 4.40170E-01 4.99390E-01 5.56310E-01 5.85090E-01 6.22400E-01 7.13290E-01 7.91050E-01 9.31600E-01 1.00000E+00 
3.82970E-01 3.97340E-01 4.33180E-01 4.88430E-01 5.43690E-01 5.75800E-01 6.11990E-01 7.04080E-01 7.76900E-01 9.17370E-01 1.00000E+00 
3.70540E-01 3.81850E-01 4.13130E-01 4.75610E-01 5.27370E-01 5.61910E-01 5.96340E-01 6.92410E-01 7.59850E-01 8.99810E-01 1.00000E+00 
3.56950E-01 3.70980E-01 4.04890E-01 4.63480E-01 5.22310E-01 5.57410E-01 5.90490E-01 6.83270E-01 7.52020E-01 8.90900E-01 1.00000E+00 
3.46810E-01 3.56400E-01 3.92380E-01 4.53850E-01 5.10170E-01 5.42650E-01 5.80960E-01 6.73960E-01 7.41630E-01 8.74260E-01 1.00000E+00 
