6.01130E-01 6.08770E-01 6.22990E-01 6.39940E-01 6.55920E-01 6.62680E-01 6.68630E-01 6.83470E-01 6.80440E-01 6.81090E-01 6.84860E-01 
7.95610E-01 8.03690E-01 8.24400E-01 8.53380E-01 8.74600E-01 8.86950E-01 8.97020E-01 9.18190E-01 9.22730E-01 9.28460E-01 9.29090E-01 
7.85760E-01 7.98240E-01 8.19630E-01 8.56270E-01 8.86310E-01 8.99850E-01 9.16410E-01 9.42240E-01 9.51190E-01 9.55650E-01 9.59340E-01 
7.68970E-01 7.78370E-01 8.07710E-01 8.48700E-01 8.85810E-01 9.02180E-01 9.18990E-01 9.51150E-01 9.61900E-01 9.68030E-01 9.69670E-01 
7.45660E-01 7.56530E-01 7.86360E-01 8.34210E-01 8.74960E-01 8.96640E-01 9.16450E-01 9.55850E-01 9.69060E-01 9.77070E-01 9.79880E-01 
7.20120E-01 7.31380E-01 7.60290E-01 8.13550E-01 8.57780E-01 8.84590E-01 9.09500E-01 9.57050E-01 9.74420E-01 9.83450E-01 9.86170E-01 
7.04590E-01 7.14180E-01 7.42110E-01 7.98100E-01 8.45110E-01 8.72270E-01 9.00560E-01 9.55650E-01 9.77120E-01 9.86340E-01 9.90260E-01 
6.88900E-01 7.02630E-01 7.30820E-01 7.85140E-01 8.32960E-01 8.61110E-01 8.91810E-01 9.53510E-01 9.76660E-01 9.88900E-01 9.91500E-01 
6.81230E-01 6.91870E-01 7.18280E-01 7.73060E-01 8.22430E-01 8.51200E-01 8.82190E-01 9.50250E-01 9.76360E-01 9.90050E-01 9.93660E-01 
6.64370E-01 6.76990E-01 7.02320E-01 7.54890E-01 8.04690E-01 8.35620E-01 8.69510E-01 9.44330E-01 9.75300E-01 9.91700E-01 9.95640E-01 
6.52850E-01 6.63160E-01 6.93840E-01 7.42430E-01 7.90530E-01 8.24020E-01 8.57200E-01 9.37360E-01 9.73200E-01 9.92460E-01 9.96840E-01 
6.46270E-01 6.54820E-01 6.82190E-01 7.34830E-01 7.81260E-01 8.12350E-01 8.46190E-01 9.31530E-01 9.71330E-01 9.93550E-01 9.97470E-01 
6.37520E-01 6.48300E-01 6.77330E-01 7.24620E-01 7.72930E-01 8.01310E-01 8.37970E-01 9.25670E-01 9.67540E-01 9.93150E-01 9.98290E-01 
6.30460E-01 6.42480E-01 6.66970E-01 7.19290E-01 7.65170E-01 7.95500E-01 8.29440E-01 9.18230E-01 9.66590E-01 9.93440E-01 9.98410E-01 
6.27170E-01 6.37710E-01 6.65290E-01 7.13270E-01 7.58490E-01 7.88500E-01 8.23050E-01 9.12990E-01 9.62970E-01 9.93830E-01 9.98690E-01 
6.23530E-01 6.34230E-01 6.62270E-01 7.05930E-01 7.53170E-01 7.83610E-01 8.14970E-01 9.09460E-01 9.60020E-01 9.93250E-01 9.98910E-01 
5.96580E-01 6.03650E-01 6.34800E-01 6.73030E-01 7.21280E-01 7.47930E-01 7.77820E-01 8.66370E-01 9.33100E-01 9.90400E-01 9.99670E-01 
5.77420E-01 5.87090E-01 6.11470E-01 6.57320E-01 7.00760E-01 7.28700E-01 7.57610E-01 8.40230E-01 9.10560E-01 9.86940E-01 9.99930E-01 
5.52960E-01 5.62170E-01 5.90310E-01 6.35740E-01 6.77280E-01 7.06230E-01 7.30430E-01 8.10900E-01 8.78520E-01 9.77050E-01 9.99980E-01 
5.33460E-01 5.44860E-01 5.72560E-01 6.20720E-01 6.62520E-01 6.89340E-01 7.13930E-01 7.92520E-01 8.55800E-01 9.63480E-01 9.99990E-01 
5.11860E-01 5.19400E-01 5.51130E-01 5.97540E-01 6.45130E-01 6.70330E-01 7.00220E-01 7.72220E-01 8.31640E-01 9.45840E-01 1.00000E+00 
4.99180E-01 5.10880E-01 5.37930E-01 5.89260E-01 6.33720E-01 6.59620E-01 6.88050E-01 7.63100E-01 8.21080E-01 9.34950E-01 1.00000E+00 
4.80020E-01 4.93450E-01 5.20930E-01 5.75540E-01 6.19570E-01 6.47450E-01 6.76110E-01 7.54240E-01 8.07930E-01 9.19350E-01 1.00000E+00 
4.72560E-01 4.83190E-01 5.14640E-01 5.66550E-01 6.11030E-01 6.41040E-01 6.68250E-01 7.46420E-01 7.98000E-01 9.10250E-01 1.00000E+00 
4.61210E-01 4.69850E-01 5.02660E-01 5.51820E-01 6.01460E-01 6.29270E-01 6.59900E-01 7.37590E-01 7.93400E-01 8.99660E-01 1.00000E+00 
