3.98638E-01 4.06700E-01 4.20962E-01 4.43754E-01 4.61890E-01 4.71300E-01 4.78244E-01 4.94816E-01 4.93965E-01 4.95490E-01 4.98700E-01 
5.97804E-01 6.09910E-01 6.37561E-01 6.81518E-01 7.15761E-01 7.34378E-01 7.52024E-01 7.85957E-01 7.96357E-01 8.06176E-01 8.06985E-01 
5.96800E-01 6.12424E-01 6.45123E-01 6.99385E-01 7.46249E-01 7.70328E-01 7.96765E-01 8.42417E-01 8.60441E-01 8.70637E-01 8.75838E-01 
5.79957E-01 5.92646E-01 6.32876E-01 6.95375E-01 7.52494E-01 7.80968E-01 8.08511E-01 8.67194E-01 8.87711E-01 9.01318E-01 9.04305E-01 
5.54898E-01 5.69624E-01 6.10150E-01 6.80669E-01 7.42720E-01 7.76657E-01 8.10348E-01 8.81502E-01 9.08145E-01 9.25801E-01 9.31775E-01 
5.26422E-01 5.40414E-01 5.79438E-01 6.55131E-01 7.21443E-01 7.62849E-01 8.04062E-01 8.89816E-01 9.24707E-01 9.45141E-01 9.51507E-01 
5.07536E-01 5.19516E-01 5.57042E-01 6.33324E-01 7.04145E-01 7.47332E-01 7.92667E-01 8.90962E-01 9.32419E-01 9.54959E-01 9.64109E-01 
4.90835E-01 5.05494E-01 5.41676E-01 6.15143E-01 6.86969E-01 7.31458E-01 7.80320E-01 8.88487E-01 9.34539E-01 9.62111E-01 9.69958E-01 
4.80983E-01 4.94048E-01 5.28768E-01 6.01934E-01 6.72938E-01 7.17092E-01 7.68900E-01 8.83657E-01 9.35352E-01 9.66843E-01 9.75746E-01 
4.62523E-01 4.76952E-01 5.11131E-01 5.78050E-01 6.48070E-01 6.93152E-01 7.47920E-01 8.75419E-01 9.35501E-01 9.72435E-01 9.82472E-01 
4.50411E-01 4.61966E-01 4.97711E-01 5.62890E-01 6.29913E-01 6.77135E-01 7.29743E-01 8.65027E-01 9.33300E-01 9.75243E-01 9.86698E-01 
4.42069E-01 4.52199E-01 4.83451E-01 5.51454E-01 6.15439E-01 6.61389E-01 7.13614E-01 8.55612E-01 9.29225E-01 9.77646E-01 9.89262E-01 
4.33995E-01 4.44595E-01 4.78655E-01 5.39457E-01 6.05037E-01 6.46688E-01 7.00097E-01 8.44978E-01 9.24815E-01 9.78477E-01 9.91499E-01 
4.27310E-01 4.39319E-01 4.68290E-01 5.31007E-01 5.93502E-01 6.36413E-01 6.89226E-01 8.34659E-01 9.21486E-01 9.79359E-01 9.92804E-01 
4.22746E-01 4.32258E-01 4.65467E-01 5.24438E-01 5.86750E-01 6.27247E-01 6.78819E-01 8.26554E-01 9.16711E-01 9.80080E-01 9.93807E-01 
4.18429E-01 4.29256E-01 4.61115E-01 5.17282E-01 5.78413E-01 6.20452E-01 6.68983E-01 8.19440E-01 9.11014E-01 9.79747E-01 9.94810E-01 
3.88344E-01 3.97899E-01 4.30149E-01 4.77750E-01 5.36104E-01 5.72498E-01 6.14108E-01 7.52526E-01 8.66398E-01 9.75562E-01 9.98301E-01 
3.70332E-01 3.81006E-01 4.07860E-01 4.58630E-01 5.10243E-01 5.46371E-01 5.87213E-01 7.12330E-01 8.29619E-01 9.69069E-01 9.99279E-01 
3.47598E-01 3.55623E-01 3.84489E-01 4.33941E-01 4.83553E-01 5.18900E-01 5.52329E-01 6.68604E-01 7.78263E-01 9.50732E-01 9.99744E-01 
3.28079E-01 3.39037E-01 3.66342E-01 4.16622E-01 4.66238E-01 4.98310E-01 5.31910E-01 6.42943E-01 7.42393E-01 9.27349E-01 9.99884E-01 
3.09913E-01 3.16241E-01 3.46947E-01 3.95116E-01 4.45873E-01 4.77606E-01 5.13374E-01 6.14915E-01 7.07678E-01 8.97450E-01 9.99949E-01 
2.97888E-01 3.06867E-01 3.33641E-01 3.85010E-01 4.33785E-01 4.63343E-01 5.00066E-01 6.01005E-01 6.90743E-01 8.78712E-01 9.99966E-01 
2.82017E-01 2.93375E-01 3.18782E-01 3.70991E-01 4.18316E-01 4.51055E-01 4.85106E-01 5.89883E-01 6.70676E-01 8.53822E-01 9.99978E-01 
2.75399E-01 2.84009E-01 3.12173E-01 3.62166E-01 4.10659E-01 4.43917E-01 4.78067E-01 5.78600E-01 6.59197E-01 8.39343E-01 9.99983E-01 
2.63955E-01 2.71879E-01 3.00928E-01 3.48864E-01 3.98512E-01 4.29323E-01 4.67102E-01 5.66978E-01 6.48515E-01 8.20948E-01 9.99988E-01 
