2.55406E-01 2.60146E-01 2.78057E-01 3.06372E-01 3.27973E-01 3.37892E-01 3.48112E-01 3.66711E-01 3.68702E-01 3.76502E-01 3.75960E-01 
4.21281E-01 4.35867E-01 4.72988E-01 5.27680E-01 5.75535E-01 6.00726E-01 6.24690E-01 6.70827E-01 6.91619E-01 7.03054E-01 7.02838E-01 
4.39078E-01 4.57388E-01 4.98167E-01 5.70692E-01 6.28426E-01 6.61043E-01 6.96430E-01 7.61171E-01 7.87485E-01 8.02436E-01 8.06686E-01 
4.32587E-01 4.47873E-01 4.93565E-01 5.75489E-01 6.41427E-01 6.79552E-01 7.19294E-01 7.98489E-01 8.31236E-01 8.50836E-01 8.57300E-01 
4.16616E-01 4.34880E-01 4.79787E-01 5.62750E-01 6.39917E-01 6.81973E-01 7.29504E-01 8.26201E-01 8.63659E-01 8.88260E-01 8.96805E-01 
3.90517E-01 4.06209E-01 4.51887E-01 5.38063E-01 6.22576E-01 6.71262E-01 7.22925E-01 8.40733E-01 8.88104E-01 9.19058E-01 9.29850E-01 
3.75766E-01 3.89538E-01 4.33502E-01 5.18306E-01 5.99382E-01 6.56650E-01 7.12300E-01 8.42667E-01 8.98182E-01 9.35924E-01 9.47704E-01 
3.62297E-01 3.75593E-01 4.18074E-01 4.99964E-01 5.86199E-01 6.40742E-01 7.01119E-01 8.39384E-01 9.05459E-01 9.44165E-01 9.58737E-01 
3.53917E-01 3.67289E-01 4.05033E-01 4.87950E-01 5.71430E-01 6.25492E-01 6.88629E-01 8.36834E-01 9.06651E-01 9.51347E-01 9.66139E-01 
3.38358E-01 3.49224E-01 3.90432E-01 4.62659E-01 5.46092E-01 5.97138E-01 6.64982E-01 8.25923E-01 9.08026E-01 9.59743E-01 9.75540E-01 
3.27365E-01 3.39996E-01 3.74445E-01 4.48590E-01 5.26364E-01 5.81926E-01 6.46156E-01 8.15126E-01 9.03691E-01 9.64743E-01 9.81749E-01 
3.20442E-01 3.31724E-01 3.66541E-01 4.34745E-01 5.10995E-01 5.63512E-01 6.26237E-01 8.02851E-01 9.01085E-01 9.67684E-01 9.85704E-01 
3.13056E-01 3.24448E-01 3.58566E-01 4.26893E-01 4.99998E-01 5.48361E-01 6.10871E-01 7.90924E-01 8.95537E-01 9.69195E-01 9.88083E-01 
3.08381E-01 3.21003E-01 3.53128E-01 4.16427E-01 4.88540E-01 5.37199E-01 5.99361E-01 7.80886E-01 8.90726E-01 9.70709E-01 9.90183E-01 
3.06059E-01 3.17335E-01 3.47374E-01 4.08818E-01 4.81528E-01 5.27618E-01 5.88244E-01 7.69704E-01 8.84079E-01 9.71484E-01 9.92405E-01 
3.01060E-01 3.10913E-01 3.43826E-01 4.05402E-01 4.72310E-01 5.19274E-01 5.77404E-01 7.58763E-01 8.78804E-01 9.72039E-01 9.93426E-01 
2.75837E-01 2.83415E-01 3.13170E-01 3.68102E-01 4.27527E-01 4.68035E-01 5.19832E-01 6.85048E-01 8.24342E-01 9.67080E-01 9.98169E-01 
2.59478E-01 2.69582E-01 2.96121E-01 3.49002E-01 4.03288E-01 4.42217E-01 4.86426E-01 6.37915E-01 7.77884E-01 9.57111E-01 9.99122E-01 
2.38874E-01 2.49041E-01 2.75216E-01 3.25362E-01 3.75969E-01 4.11253E-01 4.53905E-01 5.88600E-01 7.18299E-01 9.32358E-01 9.99770E-01 
2.25921E-01 2.34937E-01 2.60899E-01 3.10659E-01 3.61851E-01 3.92988E-01 4.35294E-01 5.58070E-01 6.76676E-01 9.04706E-01 9.99895E-01 
2.09449E-01 2.16329E-01 2.41461E-01 2.90497E-01 3.41256E-01 3.71605E-01 4.13154E-01 5.28159E-01 6.37299E-01 8.67395E-01 9.99971E-01 
1.98475E-01 2.07713E-01 2.35053E-01 2.81054E-01 3.29840E-01 3.62692E-01 4.02152E-01 5.14475E-01 6.18085E-01 8.44477E-01 9.99981E-01 
1.88389E-01 1.95687E-01 2.19463E-01 2.68619E-01 3.16381E-01 3.49198E-01 3.84828E-01 5.00797E-01 5.95060E-01 8.15575E-01 9.99989E-01 
1.79103E-01 1.88527E-01 2.12705E-01 2.59047E-01 3.10283E-01 3.40781E-01 3.79428E-01 4.88897E-01 5.83817E-01 8.00608E-01 9.99992E-01 
1.71290E-01 1.77514E-01 2.03713E-01 2.49887E-01 2.99009E-01 3.30202E-01 3.69013E-01 4.78463E-01 5.69592E-01 7.75102E-01 9.99993E-01 
