# Radial ion energy flux (W)  
          -1          -1           0 -3.554375118870600E-003
           0          -1           0  -1.60036983246750     
           1          -1           0  -1.73353815272140     
           2          -1           0  -1.88774573102420     
           3          -1           0  -2.06142535392090     
           4          -1           0  -2.26662689370120     
           5          -1           0  -2.50088947757660     
           6          -1           0  -2.77430409259570     
           7          -1           0  -3.08124986364420     
           8          -1           0  -3.41349535042310     
           9          -1           0  -3.77465523633160     
          10          -1           0  -4.18373982488850     
          11          -1           0  -4.61588053908340     
          12          -1           0  -5.07678106168580     
          13          -1           0  -5.51352769551790     
          14          -1           0  -5.95900637745190     
          15          -1           0  -6.45632290233040     
          16          -1           0  -6.99344293568290     
          17          -1           0  -7.55346207910050     
          18          -1           0  -8.18464871679240     
          19          -1           0  -8.68266096240200     
          20          -1           0  -9.05955530908180     
          21          -1           0  -8.96020003741040     
          22          -1           0  -8.40985033327280     
          23          -1           0  -7.93202269209810     
          24          -1           0   269.812421810180     
          25          -1           0   1105.26127949070     
          26          -1           0   1457.10876782130     
          27          -1           0   1652.61219594800     
          28          -1           0   1697.70309690310     
          29          -1           0   1688.88431949290     
          30          -1           0   1672.57999582570     
          31          -1           0   1664.01287556230     
          32          -1           0   1659.58717724860     
          33          -1           0   1651.30665764970     
          34          -1           0   1642.98436664960     
          35          -1           0   1636.02228776720     
          36          -1           0   1631.07345743500     
          37          -1           0   1624.52382440830     
          38          -1           0   1606.60502356490     
          39          -1           0   1565.51653239260     
          40          -1           0   1487.17712355920     
          41          -1           0   1423.09908514570     
          42          -1           0   1503.71768774530     
          43          -1           0   1722.63967590970     
          44          -1           0   1960.86027667230     
          45          -1           0   2165.56506953460     
          46          -1           0   2328.91223124610     
          47          -1           0   2467.67111630030     
          48          -1           0   2588.67695623280     
          49          -1           0   2693.60062231830     
          50          -1           0   2784.19308211600     
          51          -1           0   2846.62030842460     
          52          -1           0   2884.89599547870     
          53          -1           0   2900.77991461650     
          54          -1           0   2898.76391244050     
          55          -1           0   2892.07967082040     
          56          -1           0   2894.99112253620     
          57          -1           0   2914.78973155460     
          58          -1           0   2935.42314416700     
          59          -1           0   2942.36120205650     
          60          -1           0   2927.28067750640     
          61          -1           0   2893.05109846000     
          62          -1           0   2835.51105426750     
          63          -1           0   2756.23846264420     
          64          -1           0   2663.53164307950     
          65          -1           0   2557.39266856670     
          66          -1           0   2436.25841445430     
          67          -1           0   2286.48240117490     
          68          -1           0   2070.34748566520     
          69          -1           0   1681.43277741830     
          70          -1           0   1165.72651717820     
          71          -1           0   263.189280955510     
          72          -1           0  -16.9444547477040     
          73          -1           0  -22.4791698135260     
          74          -1           0  -26.5994628215010     
          75          -1           0  -29.8190233506450     
          76          -1           0  -32.7554057852310     
          77          -1           0  -35.4355156790930     
          78          -1           0  -37.2848666858450     
          79          -1           0  -38.0280928271750     
          80          -1           0  -37.3269352159480     
          81          -1           0  -35.8893764589330     
          82          -1           0  -33.8560700465390     
          83          -1           0  -31.6206280273840     
          84          -1           0  -29.2449956389510     
          85          -1           0  -27.0396788469930     
          86          -1           0  -24.8223180064100     
          87          -1           0  -22.7338164596560     
          88          -1           0  -20.7909548629360     
          89          -1           0  -19.0518156358200     
          90          -1           0  -17.3212663306490     
          91          -1           0  -15.6205978599200     
          92          -1           0  -13.9763653574160     
          93          -1           0  -12.5519119712870     
          94          -1           0  -11.1924578245710     
          95          -1           0  -9.83547651170760     
          96          -1           0 -5.904492947646800E-002
          -1           0           0 -3.316332129457400E-003
           0           0           0  -2.25388888210860     
           1           0           0  -2.35590431904560     
           2           0           0  -2.62561977778645     
           3           0           0  -2.84018077213905     
           4           0           0  -3.07413845846790     
           5           0           0  -3.38456101075190     
           6           0           0  -3.72043296843635     
           7           0           0  -4.06851118354890     
           8           0           0  -4.43005729193340     
           9           0           0  -4.84228987399785     
          10           0           0  -5.26811337828965     
          11           0           0  -5.69084640515560     
          12           0           0  -6.10797394902755     
          13           0           0  -6.42957132555970     
          14           0           0  -6.81957735344760     
          15           0           0  -7.26727377132090     
          16           0           0  -7.51861787108650     
          17           0           0  -8.03340309716745     
          18           0           0  -8.47221055379605     
          19           0           0  -8.75149437186565     
          20           0           0  -9.00150277127895     
          21           0           0  -8.82894919149800     
          22           0           0  -8.13644576252745     
          23           0           0  -7.72108498201370     
          24           0           0   208.411434788885     
          25           0           0   843.466859063575     
          26           0           0   1147.08276655959     
          27           0           0   1372.89736210505     
          28           0           0   1489.52063442045     
          29           0           0   1548.62035321375     
          30           0           0   1588.02216588710     
          31           0           0   1620.57493966370     
          32           0           0   1642.23689362620     
          33           0           0   1642.88876095575     
          34           0           0   1625.29909362435     
          35           0           0   1594.57269629005     
          36           0           0   1555.52535978145     
          37           0           0   1505.29839946755     
          38           0           0   1440.44662255190     
          39           0           0   1357.82142907825     
          40           0           0   1254.55219988100     
          41           0           0   1186.08524193764     
          42           0           0   1262.09222142315     
          43           0           0   1484.30269338775     
          44           0           0   1763.45758406115     
          45           0           0   2043.21882410710     
          46           0           0   2300.90334151750     
          47           0           0   2541.53162891660     
          48           0           0   2750.51654426150     
          49           0           0   2920.64001522305     
          50           0           0   3044.50502487005     
          51           0           0   3097.02363838240     
          52           0           0   3098.92011587580     
          53           0           0   3065.88222261320     
          54           0           0   3011.34863152595     
          55           0           0   2974.80199828190     
          56           0           0   2979.30943841155     
          57           0           0   3032.30564562045     
          58           0           0   3106.90476884800     
          59           0           0   3178.70483386000     
          60           0           0   3237.08765390200     
          61           0           0   3255.64933938580     
          62           0           0   3209.24609892680     
          63           0           0   3091.27246990730     
          64           0           0   2915.59206337560     
          65           0           0   2691.77415982225     
          66           0           0   2432.93252330245     
          67           0           0   2130.93233709310     
          68           0           0   1781.83994590960     
          69           0           0   1346.62524421090     
          70           0           0   894.177507461300     
          71           0           0   203.430860569715     
          72           0           0  -16.5894035360755     
          73           0           0  -21.8908363506620     
          74           0           0  -26.7904040176555     
          75           0           0  -31.3685825853400     
          76           0           0  -36.4518632025000     
          77           0           0  -40.6351882944515     
          78           0           0  -43.7844458683285     
          79           0           0  -44.6714969605420     
          80           0           0  -43.8224374418495     
          81           0           0  -42.4600712049555     
          82           0           0  -39.9973513640960     
          83           0           0  -37.2676870624035     
          84           0           0  -34.3343691930400     
          85           0           0  -31.9052910687945     
          86           0           0  -29.0770506754785     
          87           0           0  -26.7344362526125     
          88           0           0  -24.5915005035670     
          89           0           0  -22.4120125593355     
          90           0           0  -20.4413118212760     
          91           0           0  -18.6056714404610     
          92           0           0  -16.8449369026025     
          93           0           0  -15.1737494477405     
          94           0           0  -13.2255961246605     
          95           0           0  -11.4673705091188     
          96           0           0 -3.842772453592250E-002
          -1           1           0 -3.408017646215900E-003
           0           1           0  -3.70143895433365     
           1           1           0  -3.83636532016110     
           2           1           0  -4.18561745739510     
           3           1           0  -4.53964551584200     
           4           1           0  -4.88846549730010     
           5           1           0  -5.28432094193290     
           6           1           0  -5.71927262384965     
           7           1           0  -6.13410957797940     
           8           1           0  -6.55390334623525     
           9           1           0  -7.09826483499615     
          10           1           0  -7.61218795997480     
          11           1           0  -8.06091970273850     
          12           1           0  -8.34402744662885     
          13           1           0  -8.45745189052160     
          14           1           0  -8.63167095164105     
          15           1           0  -9.00051833654335     
          16           1           0  -8.96304521218450     
          17           1           0  -9.20998755036700     
          18           1           0  -9.17979251072140     
          19           1           0  -9.01132422536665     
          20           1           0  -8.92963974659590     
          21           1           0  -8.67554480006390     
          22           1           0  -7.90658080397990     
          23           1           0  -7.34227036357720     
          24           1           0   141.475034701400     
          25           1           0   546.168370296870     
          26           1           0   787.984447713970     
          27           1           0   1028.84854488597     
          28           1           0   1209.96137024115     
          29           1           0   1338.81010895025     
          30           1           0   1437.51089394205     
          31           1           0   1513.23331495225     
          32           1           0   1563.99824096175     
          33           1           0   1575.66765982080     
          34           1           0   1548.98896486265     
          35           1           0   1493.91913853095     
          36           1           0   1419.40453245235     
          37           1           0   1323.64058629535     
          38           1           0   1215.39669881720     
          39           1           0   1094.08819595565     
          40           1           0   969.920778430825     
          41           1           0   903.329447164390     
          42           1           0   973.604013913920     
          43           1           0   1196.81591404505     
          44           1           0   1519.64153174225     
          45           1           0   1878.31493343090     
          46           1           0   2243.28083874195     
          47           1           0   2606.30003207035     
          48           1           0   2926.99271684370     
          49           1           0   3182.07220263570     
          50           1           0   3348.62385566975     
          51           1           0   3406.92818608085     
          52           1           0   3384.62818776295     
          53           1           0   3303.09415444230     
          54           1           0   3188.62695513545     
          55           1           0   3115.90373409485     
          56           1           0   3123.47512244470     
          57           1           0   3211.64849609965     
          58           1           0   3348.30305371190     
          59           1           0   3501.61805402085     
          60           1           0   3638.28165156345     
          61           1           0   3702.07859893705     
          62           1           0   3657.28510791560     
          63           1           0   3481.34594041635     
          64           1           0   3190.97046701120     
          65           1           0   2817.14793410285     
          66           1           0   2395.70523891645     
          67           1           0   1922.80922099995     
          68           1           0   1435.63047385640     
          69           1           0   964.319199945390     
          70           1           0   587.789924042515     
          71           1           0   138.899077509715     
          72           1           0  -15.8981210299720     
          73           1           0  -21.0094969398475     
          74           1           0  -27.3558560711330     
          75           1           0  -35.3404299345955     
          76           1           0  -44.7497507910010     
          77           1           0  -51.8454681194190     
          78           1           0  -56.9778269309635     
          79           1           0  -58.2077029568530     
          80           1           0  -56.9319961798460     
          81           1           0  -55.3962489972780     
          82           1           0  -52.0760562985100     
          83           1           0  -48.1741237501835     
          84           1           0  -44.3963415063020     
          85           1           0  -41.1935420300240     
          86           1           0  -37.3996148417220     
          87           1           0  -34.7529128434650     
          88           1           0  -32.2649589107870     
          89           1           0  -28.9962580382880     
          90           1           0  -26.1961766544980     
          91           1           0  -24.2837638853435     
          92           1           0  -22.1835422407635     
          93           1           0  -19.7538176712775     
          94           1           0  -17.3494741316735     
          95           1           0  -14.8559948035470     
          96           1           0 -2.042249159978850E-002
          -1           2           0 -4.286464828262000E-003
           0           2           0  -5.35776049686740     
           1           2           0  -5.59666161049055     
           2           2           0  -5.88078302885730     
           3           2           0  -6.43400599408875     
           4           2           0  -6.86005604316390     
           5           2           0  -7.42211150091535     
           6           2           0  -7.89173590831175     
           7           2           0  -8.41653376437180     
           8           2           0  -8.92230578009140     
           9           2           0  -9.73183319198010     
          10           2           0  -10.2990149820789     
          11           2           0  -10.7659896801056     
          12           2           0  -10.9612731371282     
          13           2           0  -10.9905117641053     
          14           2           0  -11.0473042293929     
          15           2           0  -11.1823537435386     
          16           2           0  -11.0645552797825     
          17           2           0  -10.8326934435753     
          18           2           0  -10.1852177368380     
          19           2           0  -9.62785588386900     
          20           2           0  -9.14419300960005     
          21           2           0  -8.73003140258890     
          22           2           0  -7.85092619300235     
          23           2           0  -7.16893770702685     
          24           2           0   136.159757021050     
          25           2           0   497.947270503660     
          26           2           0   723.020953536170     
          27           2           0   940.592037740885     
          28           2           0   1107.56875566750     
          29           2           0   1235.06881767810     
          30           2           0   1332.27267298320     
          31           2           0   1409.32017306285     
          32           2           0   1462.08231232010     
          33           2           0   1475.85386679660     
          34           2           0   1450.44712516535     
          35           2           0   1397.03139807530     
          36           2           0   1322.99406920640     
          37           2           0   1230.02555076345     
          38           2           0   1126.88322333420     
          39           2           0   1013.63056258370     
          40           2           0   899.798709628130     
          41           2           0   840.807168734290     
          42           2           0   911.388488767805     
          43           2           0   1130.33543927325     
          44           2           0   1452.28085625645     
          45           2           0   1820.83808682320     
          46           2           0   2209.43089716175     
          47           2           0   2593.14047873950     
          48           2           0   2942.14901741740     
          49           2           0   3223.04421250420     
          50           2           0   3400.41285491970     
          51           2           0   3481.73261377365     
          52           2           0   3477.29152182330     
          53           2           0   3397.46576505960     
          54           2           0   3280.12692067120     
          55           2           0   3203.97542102580     
          56           2           0   3211.15934945340     
          57           2           0   3294.11475702595     
          58           2           0   3442.39046141080     
          59           2           0   3619.83309218210     
          60           2           0   3752.62473002845     
          61           2           0   3801.54315955720     
          62           2           0   3740.37323147705     
          63           2           0   3538.42743081755     
          64           2           0   3208.70836566710     
          65           2           0   2792.67142761525     
          66           2           0   2336.97251664860     
          67           2           0   1850.50372023605     
          68           2           0   1366.00581949215     
          69           2           0   904.423883562150     
          70           2           0   540.637610730505     
          71           2           0   134.807456569640     
          72           2           0  -15.6812787785370     
          73           2           0  -20.5001312044045     
          74           2           0  -28.8651005043065     
          75           2           0  -41.3349798211855     
          76           2           0  -54.9540114936010     
          77           2           0  -64.5752286854290     
          78           2           0  -70.5187152841165     
          79           2           0  -71.9876311385585     
          80           2           0  -70.1372775028785     
          81           2           0  -67.9893496002845     
          82           2           0  -63.7381548617010     
          83           2           0  -58.7466642996925     
          84           2           0  -53.9453674528920     
          85           2           0  -49.8362933737020     
          86           2           0  -45.2896731166980     
          87           2           0  -42.6306726467425     
          88           2           0  -39.4217719090485     
          89           2           0  -35.4582688081625     
          90           2           0  -31.6720787475730     
          91           2           0  -29.5932144260395     
          92           2           0  -26.9601133986950     
          93           2           0  -23.8461949242620     
          94           2           0  -21.5460940104040     
          95           2           0  -18.7353422430130     
          96           2           0 -2.547329083120550E-002
          -1           3           0 -5.276230440399250E-003
           0           3           0  -7.16303814970770     
           1           3           0  -7.41212297059490     
           2           3           0  -7.73826364798365     
           3           3           0  -8.47779350950315     
           4           3           0  -8.92567122268310     
           5           3           0  -9.51107797566955     
           6           3           0  -10.2074005224771     
           7           3           0  -10.8942666580712     
           8           3           0  -11.6861660015175     
           9           3           0  -12.7327835309255     
          10           3           0  -13.2999219492230     
          11           3           0  -13.7982374973980     
          12           3           0  -14.1116677527285     
          13           3           0  -14.0882424952695     
          14           3           0  -14.1908715630950     
          15           3           0  -14.0434488968090     
          16           3           0  -13.6687881458190     
          17           3           0  -12.8972417547835     
          18           3           0  -11.7349629271320     
          19           3           0  -10.5379433843295     
          20           3           0  -9.60518135586940     
          21           3           0  -8.98463369609390     
          22           3           0  -7.86988667637555     
          23           3           0  -7.02084177090660     
          24           3           0   137.109662631660     
          25           3           0   475.207680362125     
          26           3           0   691.834973784700     
          27           3           0   897.086191585865     
          28           3           0   1051.40076929085     
          29           3           0   1170.65052843205     
          30           3           0   1261.71418571670     
          31           3           0   1337.49654430145     
          32           3           0   1389.17822545105     
          33           3           0   1404.19802936860     
          34           3           0   1382.32315225285     
          35           3           0   1333.34144372370     
          36           3           0   1263.59814648725     
          37           3           0   1178.11724899490     
          38           3           0   1080.41206528485     
          39           3           0   975.221338391060     
          40           3           0   869.790763677215     
          41           3           0   814.350427811465     
          42           3           0   888.251196217285     
          43           3           0   1106.32857261560     
          44           3           0   1422.92215592355     
          45           3           0   1801.72834195695     
          46           3           0   2207.56746312485     
          47           3           0   2591.46752830350     
          48           3           0   2945.80632402655     
          49           3           0   3234.65128475065     
          50           3           0   3415.54620735640     
          51           3           0   3504.19523296560     
          52           3           0   3508.00244185370     
          53           3           0   3435.02053859090     
          54           3           0   3322.33052631815     
          55           3           0   3245.24772568225     
          56           3           0   3249.56650331265     
          57           3           0   3329.28241142270     
          58           3           0   3477.96848931600     
          59           3           0   3658.46752979505     
          60           3           0   3780.95690277880     
          61           3           0   3819.89828702490     
          62           3           0   3741.95433782915     
          63           3           0   3529.20619365780     
          64           3           0   3195.06932160645     
          65           3           0   2768.83659135060     
          66           3           0   2291.00286009150     
          67           3           0   1810.62807785450     
          68           3           0   1335.93846648895     
          69           3           0   881.515617124180     
          70           3           0   520.209613565970     
          71           3           0   136.173512285340     
          72           3           0  -15.7381988969280     
          73           3           0  -20.4547964797000     
          74           3           0  -32.0542597188605     
          75           3           0  -49.6372705691905     
          76           3           0  -67.0591077730255     
          77           3           0  -78.7996953452305     
          78           3           0  -84.3849588613105     
          79           3           0  -85.6069825464365     
          80           3           0  -83.1135844142770     
          81           3           0  -80.2166047262265     
          82           3           0  -74.8059355573520     
          83           3           0  -69.0617036196570     
