# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -46.4871975869255     
           0          -1           0   8.02339745731441     
           1          -1           0   37.1966042765274     
           2          -1           0   36.7519845519840     
           3          -1           0   31.3926247607174     
           4          -1           0   25.0195284077999     
           5          -1           0   20.2398368161322     
           6          -1           0   15.7735503612166     
           7          -1           0   11.7151325087920     
           8          -1           0   8.93563383722110     
           9          -1           0   6.43044462918342     
          10          -1           0   5.55559192961385     
          11          -1           0   3.77855230551843     
          12          -1           0  0.145140053065624     
          13          -1           0  -1.91598535058667     
          14          -1           0  -3.64677939972647     
          15          -1           0  -5.36941519443522     
          16          -1           0  -6.31636381445723     
          17          -1           0  -6.28219979059462     
          18          -1           0  -6.88959231262782     
          19          -1           0  -8.79082044129614     
          20          -1           0  -9.75660634641426     
          21          -1           0  -9.56296958304729     
          22          -1           0  -8.34575600506794     
          23          -1           0  -4.52512534015875     
          24          -1           0   3.58321881236271     
          25          -1           0   1.16609287321972     
          26          -1           0  -1.50959265838780     
          27          -1           0  -3.39467116743979     
          28          -1           0  -4.01499496347457     
          29          -1           0  -3.79572889891058     
          30          -1           0  -3.16021866956547     
          31          -1           0  -2.31596840492193     
          32          -1           0  -1.37540463230270     
          33          -1           0 -0.422566298835822     
          34          -1           0  0.473413227221216     
          35          -1           0   1.24780251452997     
          36          -1           0   1.83339161558256     
          37          -1           0   2.13722317845752     
          38          -1           0   1.99059759989776     
          39          -1           0   1.25576775456949     
          40          -1           0 -3.592265389321334E-002
          41          -1           0  -1.71003259271514     
          42          -1           0  -3.36908603952815     
          43          -1           0  -4.53369797670773     
          44          -1           0  -4.99173450294166     
          45          -1           0  -4.78957274614484     
          46          -1           0  -4.16413897201989     
          47          -1           0  -3.36834232424185     
          48          -1           0  -2.55031370223235     
          49          -1           0  -1.78333865478583     
          50          -1           0  -1.09262905990021     
          51          -1           0 -0.530044245619710     
          52          -1           0 -0.163292842667002     
          53          -1           0 -1.996260854496136E-003
          54          -1           0 -2.907136447885716E-002
          55          -1           0 -0.198064600113229     
          56          -1           0 -0.424064371534750     
          57          -1           0 -0.604907326756155     
          58          -1           0 -0.650470507476487     
          59          -1           0 -0.519709105788224     
          60          -1           0 -0.195535243053664     
          61          -1           0  0.337295060301531     
          62          -1           0   1.06965098271883     
          63          -1           0   1.97577132435701     
          64          -1           0   3.04596677507771     
          65          -1           0   4.27880000637247     
          66          -1           0   5.64596479338413     
          67          -1           0   7.00713650281786     
          68          -1           0   7.93496996908378     
          69          -1           0   7.74738027385338     
          70          -1           0   6.32146513295721     
          71          -1           0   4.59424703208555     
          72          -1           0 -0.100804109388272     
          73          -1           0   2.28182869837734     
          74          -1           0   4.46785329579507     
          75          -1           0   7.67782862000595     
          76          -1           0   10.2305927757408     
          77          -1           0   11.2986311795270     
          78          -1           0   10.9326513122145     
          79          -1           0   9.27562613459188     
          80          -1           0   7.61655690642785     
          81          -1           0   6.31377195086581     
          82          -1           0   4.86685173402104     
          83          -1           0   3.23244516327148     
          84          -1           0   1.75978212070996     
          85          -1           0 -0.164566229143294     
          86          -1           0  -2.80701531135175     
          87          -1           0  -4.88748133857841     
          88          -1           0  -7.43285017255909     
          89          -1           0  -11.8165023812834     
          90          -1           0  -16.3905952069299     
          91          -1           0  -20.7486609754635     
          92          -1           0  -26.5965146888653     
          93          -1           0  -34.7528582142204     
          94          -1           0  -47.9941469721268     
          95          -1           0  -26.9166758317144     
          96          -1           0   32.3546772774284     
          -1           0           0   38.0721194745224     
           0           0           0   57.0293167912028     
           1           0           0   60.9138054572367     
           2           0           0   50.9259549520661     
           3           0           0   42.7012285030295     
           4           0           0   35.2937417872319     
           5           0           0   29.7788972166880     
           6           0           0   24.8702119274639     
           7           0           0   20.5028870738212     
           8           0           0   17.1271012114667     
           9           0           0   14.1168573854167     
          10           0           0   11.9301733752518     
          11           0           0   9.17947509270118     
          12           0           0   6.07230372126805     
          13           0           0   4.20355613543480     
          14           0           0   2.39121690936488     
          15           0           0  0.736747581694448     
          16           0           0 -0.355762105737946     
          17           0           0  -1.42401114959183     
          18           0           0  -2.73965905900039     
          19           0           0  -3.86459594443986     
          20           0           0  -4.60538961268084     
          21           0           0  -5.24640879037359     
          22           0           0  -4.32404594556090     
          23           0           0  -1.67319496640243     
          24           0           0  -1.01394783096296     
          25           0           0 -0.475950284792985     
          26           0           0 -0.152120708799658     
          27           0           0  6.466597418313395E-002
          28           0           0  0.303614035837197     
          29           0           0  0.319730490331478     
          30           0           0  0.186080384721790     
          31           0           0  0.181669728406602     
          32           0           0  0.189139549032233     
          33           0           0  0.145688576978251     
          34           0           0  9.160801337109843E-002
          35           0           0  1.933661714187926E-003
          36           0           0 -5.696106916366889E-002
          37           0           0 -1.303899329294778E-002
          38           0           0  9.744263357945178E-002
          39           0           0  0.270820300921698     
          40           0           0  0.461978100121261     
          41           0           0  0.625556415426398     
          42           0           0  0.810094172530222     
          43           0           0  0.837396100569246     
          44           0           0  0.731879522238414     
          45           0           0  0.605476658920564     
          46           0           0  0.426823028601250     
          47           0           0  0.248298278904004     
          48           0           0  0.132742055760330     
          49           0           0  6.726330211733710E-002
          50           0           0  4.786278412524089E-002
          51           0           0  4.080501529465767E-002
          52           0           0  3.392081290644081E-002
          53           0           0  6.510510856690378E-002
          54           0           0  4.719140766737334E-002
          55           0           0 -3.742264129975802E-002
          56           0           0 -0.142204289580049     
          57           0           0 -0.199879077705667     
          58           0           0 -0.236369458834997     
          59           0           0 -0.288195423081928     
          60           0           0 -0.260799863606131     
          61           0           0 -0.184125044298208     
          62           0           0 -0.155482259793084     
          63           0           0 -8.107326233795639E-002
          64           0           0 -4.411101964541555E-002
          65           0           0 -0.164045461967036     
          66           0           0 -0.361114623132181     
          67           0           0 -0.641416731592425     
          68           0           0 -0.967997671624862     
          69           0           0  -1.07251845941857     
          70           0           0  -1.22162239091193     
          71           0           0  -1.57666141796312     
          72           0           0  0.386143852578594     
          73           0           0   1.50197798184757     
          74           0           0   3.26733787576905     
          75           0           0   6.27770911191408     
          76           0           0   8.85823713331293     
          77           0           0   9.82910569106698     
          78           0           0   9.15055875547637     
          79           0           0   7.37964669864555     
          80           0           0   5.49950096258276     
          81           0           0   3.77832361922484     
          82           0           0   1.95464996023469     
          83           0           0 -2.045310815868017E-002
          84           0           0  -2.05118397298465     
          85           0           0  -4.41927452506493     
          86           0           0  -7.32270672341225     
          87           0           0  -10.0923822493159     
          88           0           0  -13.3896056934431     
          89           0           0  -18.4204288237749     
          90           0           0  -24.0536611683073     
          91           0           0  -29.5585091992335     
          92           0           0  -36.2763987630776     
          93           0           0  -45.5677614927853     
          94           0           0  -61.8112027788777     
          95           0           0  -64.5031937092882     
          96           0           0  -48.0914064137103     
          -1           1           0   40.7862200186875     
           0           1           0   61.3597271528707     
           1           1           0   65.6932512687109     
           2           1           0   54.3491494056201     
           3           1           0   45.4777193872141     
           4           1           0   38.3462810841915     
           5           1           0   33.2065881454473     
           6           1           0   28.3516649658855     
           7           1           0   23.4149153257524     
           8           1           0   19.7368215858434     
           9           1           0   15.6445052407545     
          10           1           0   11.6152667823376     
          11           1           0   8.62619755840241     
          12           1           0   6.57244643372941     
          13           1           0   4.99607795719220     
          14           1           0   2.70847281537700     
          15           1           0  0.623136377286045     
          16           1           0  -1.10233249654480     
          17           1           0  -2.76113609048639     
          18           1           0  -3.72092269593127     
          19           1           0  -4.27619718687687     
          20           1           0  -4.11998926235701     
          21           1           0  -4.41813057728995     
          22           1           0  -4.29900111674076     
          23           1           0  -2.57719232424686     
          24           1           0 -0.774713164612554     
          25           1           0 -0.418889261481546     
          26           1           0 -0.421211786971320     
          27           1           0 -0.547079459738414     
          28           1           0 -0.410590858466655     
          29           1           0 -0.379741119628747     
          30           1           0 -0.349438740726967     
          31           1           0 -0.190686620799092     
          32           1           0 -9.722854271280801E-002
          33           1           0  8.012578709745029E-004
          34           1           0  7.237455588677526E-002
          35           1           0  4.003168183734073E-002
          36           1           0  4.613117619101548E-002
          37           1           0  0.208698044917070     
          38           1           0  0.334589214624918     
          39           1           0  0.419437146884485     
          40           1           0  0.503653117315324     
          41           1           0  0.545760903600857     
          42           1           0  0.575611278403284     
          43           1           0  0.534975130539194     
          44           1           0  0.469214253049802     
