# Poloidal particle flux (s@S@-1@N@) D@S@+1@N@ (ABS) <ix = -1>
 -0.244282531670984       0.000000000000000E+000
 -0.242390767786362        288300054420280.     
 -0.237622113780123        749835177540980.     
 -0.230839154145373       1.583852753605200E+015
 -0.221986432760037       2.538246675848400E+015
 -0.211373080598695       4.120194268434200E+015
 -0.198954505052842       1.066994785955000E+016
 -0.184806606748455       2.863362196622700E+016
 -0.169269304714827       6.911795545630100E+016
 -0.152143324331177       2.030802845810900E+017
 -0.133637227737630       6.334177323457201E+017
 -0.114063001153770       1.760096364819800E+018
 -9.364525751937050E-002  4.450751118422900E+018
 -7.278483025294782E-002  9.686629789457601E+018
 -5.235106003794521E-002  1.931772423272900E+019
 -3.344565391212947E-002  4.012138879201100E+019
 -1.757512559882496E-002  8.604605919184300E+019
 -6.249273217771856E-003  1.316663609133300E+020
 -9.388083447781359E-004  4.242051599948200E+019
  2.352205287065867E-004  1.164316637381300E+019
  1.575669548741498E-003  5.938928278465700E+019
  4.457701570038497E-003  1.113321532725800E+020
  8.896541894186344E-003  1.768972323714200E+020
  1.488972789109663E-002  2.478947112328200E+020
  2.203322389867238E-002  3.069426930857300E+020
  3.029455405784806E-002  3.380223120364900E+020
  3.996685209079284E-002  3.420296410176000E+020
  5.062160622627773E-002  3.268475429576500E+020
  6.247449621344162E-002  2.941299901066400E+020
  7.552054300533548E-002  2.550812396379000E+020
  8.853179713096879E-002  2.198711819333800E+020
  0.100962436432386       1.880221753035600E+020
  0.113092376352069       1.563134774680900E+020
  0.124776455946085       1.273789394325900E+020
  0.135641485396960       1.011667689160400E+020
  0.145177627081895       7.463870964446000E+019
  0.153159242660780       5.250898787038300E+019
  0.156931449080040       0.000000000000000E+000
