# #Flux of atoms impinging on target(s-1m-2)
-2.829741713749759149e-02	3.835327000000000007e+22
-2.754418117243586164e-02	1.781870999999999902e+22
-2.604750431866531893e-02	1.593639999999999948e+22
-2.454482640620982842e-02	1.752712999999999941e+22
-2.303519878925846046e-02	2.335671000000000059e+22
-2.151423524245453869e-02	2.541186999999999980e+22
-1.998750872664938061e-02	3.052272000000000105e+22
-1.845245000745293976e-02	3.079574999999999849e+22
-1.690400470108503056e-02	3.699347999999999869e+22
-1.534913425967763916e-02	3.526382000000000118e+22
-1.378587495932950997e-02	4.913059999999999764e+22
-1.220858545844319930e-02	5.718305000000000203e+22
-1.062421728886807012e-02	6.565427999999999659e+22
-9.030683883552589886e-03	7.008708999999999967e+22
-7.419809446862681707e-03	8.565783999999999843e+22
-5.798316750575534424e-03	9.797727999999999371e+22
-4.162449918080973581e-03	1.079884000000000005e+23
-2.502091885771023927e-03	1.185979999999999942e+23
-7.933080680733728407e-04	1.225941000000000030e+23
7.933080680733763101e-04	1.261321999999999934e+23
2.520163960515682793e-03	1.122381999999999992e+23
4.797452263993252398e-03	1.017709000000000041e+23
7.567178417047536187e-03	8.225784000000000052e+22
1.078086832699720957e-02	5.801533999999999594e+22
1.438179911263615975e-02	3.841354000000000354e+22
1.831031928558060975e-02	2.116552999999999941e+22
2.251162048530805024e-02	1.570208000000000000e+22
2.692686280267993920e-02	1.175725999999999908e+22
3.149235487654918064e-02	7.609132000000000131e+21
3.613901245115325872e-02	6.317117999999999803e+21
4.079185018335040186e-02	4.691027999999999869e+21
4.536955170962214678e-02	3.207677999999999803e+21
4.978655961177790717e-02	3.383267999999999869e+21
5.395327277854516240e-02	2.647780999999999967e+21
5.777180821190339849e-02	2.500729999999999934e+21
6.113272979698247678e-02	2.175969000000000098e+21
6.392965628452301763e-02	1.302116999999999967e+21
6.518739440953413844e-02	-6.598717000000000229e+21
