# #D+ by EI from MCW(s-1)
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.718111540366895000e+15	3.950509147267814400e+16	5.697973263511256000e+16	5.894520047532543200e+16	5.381255620470278400e+16	5.923002537226280800e+16	6.315638668985694400e+16	6.999375045524865600e+16	7.181867983410821600e+16	7.833310165080734400e+16	9.235881543588427200e+16	1.071071957006820640e+17	1.309050842695371680e+17	1.242190749042782400e+17	1.374585925349060800e+17	1.359889063096532160e+17	1.509580176568615040e+17	1.448902813207162560e+17	1.319681917482180160e+17	1.246333321773267520e+17	1.151278066498224320e+17	9.387602561444011200e+16	9.313576503512411200e+16	1.096054331684817760e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.704011472649031168e+18	0.000000000000000000e+00	5.197985673980062080e+17	0.000000000000000000e+00	2.132210831759935040e+17	0.000000000000000000e+00	5.901886000977880320e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.252063818603501056e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.157190272927025408e+18	4.920866594051973760e+17	1.934559276723497472e+18	1.206038260668452096e+18	2.284666586332009600e+17	8.791400462051229440e+17	9.413810673150918400e+17	3.649606835171217920e+18	1.455068927592822272e+18	2.465015435843734016e+18	3.809109792564803584e+18	1.121359038453162240e+18	2.195517809131674112e+18	5.144012029394926592e+18	2.127755798176835072e+18	1.597628194173315328e+18	2.283965515996591616e+18	7.660000477157445120e+17	8.348446524205672960e+17	7.970255801806254080e+17	3.326678597632878080e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.454816964328856320e+17	2.005470640977584640e+17	2.746166140108474560e+17	3.317606032442564480e+17	4.584621661445799680e+17	6.156007174879930880e+17	7.868059974480520960e+17	1.035668323169995264e+18	1.350601137562197248e+18	1.303537409603983360e+18	1.178412491884097280e+18	1.257809405871917312e+18	1.167981618188430848e+18	7.953097016345387520e+17	7.591594980635622400e+17	5.341085878562991360e+17	4.719228528699440000e+17	3.806191990947916160e+17	3.794241738747799040e+17	3.539414691853157760e+17	2.770675244826939520e+17	2.398871400674791040e+17	1.438036482402910080e+17	2.525799144612787600e+16	0.000000000000000000e+00
0.000000000000000000e+00	1.417335950795991200e+16	8.577101902410296000e+16	9.855275037460784000e+16	1.170259607130784800e+17	1.218837034020314240e+17	1.325096640991139680e+17	1.834183585385170880e+17	1.463224709356415360e+17	1.617105050146087680e+17	2.330362697942998720e+17	2.280630473168176640e+17	3.321783322800202880e+17	3.364831433578885120e+17	3.534817465821630720e+17	3.625812421149792000e+17	3.665656283390914560e+17	4.641493057975063040e+17	4.913743488624907520e+17	3.957055040604490880e+17	3.852645023043521920e+17	4.007840913131578880e+17	4.055788452520510720e+17	3.257211606899248000e+17	4.488325322567023360e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.455947040365244416e+18	0.000000000000000000e+00	9.581255367266680320e+17	0.000000000000000000e+00	2.140099799209955200e+17	4.604598368912939520e+17	7.578849498408508160e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.244625443230560512e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.891453449436011520e+17	0.000000000000000000e+00	2.155800464882357760e+18	9.626222572423201280e+17	1.994708652748296448e+18	1.556113067032080128e+18	2.293613359670542080e+17	8.812650727878534400e+17	9.417564421490858240e+17	3.667378382802137088e+18	2.559527754304793600e+18	3.522641841289080832e+18	4.794671235320865792e+18	1.122617109215310848e+18	3.826406137653479424e+18	4.970975996943454208e+18	4.350848681646645760e+18	1.596456094943197952e+18	3.746071422416673792e+18	8.160806253921043200e+17	8.308476235805602560e+17	7.993237737588293120e+17	3.350660408921223680e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.114106201779955200e+17	6.469608971143970560e+17	8.073726384422205440e+17	1.071435904102600448e+18	1.249024207098633728e+18	1.649379903851375616e+18	1.934835072832825856e+18	2.101567509228653312e+18	2.380099434832135168e+18	2.639442866158742528e+18	2.227268331879690240e+18	1.781644054763855616e+18	1.662653684892549120e+18	1.401304109681861888e+18	1.244893785191076608e+18	7.204628041244376320e+17	7.105261094188787200e+17	7.161190709280551680e+17	6.785368821786750720e+17	5.186428516230605440e+17	6.045748311175421440e+17	3.950271626086111360e+17	2.536375900933177280e+17	4.681576683246040800e+16	0.000000000000000000e+00
0.000000000000000000e+00	3.084990042441265600e+16	1.299758766150183520e+17	1.922228777052420160e+17	2.194525414154920000e+17	2.350356862824107840e+17	2.670907278194745600e+17	3.158830677415288320e+17	2.384241581724033600e+17	3.319847109508960000e+17	4.612048030417239680e+17	4.821020847040079360e+17	5.951521612433108480e+17	7.323809692635266560e+17	7.632535613041602560e+17	7.530905899813598720e+17	8.158182581370209280e+17	1.020273159807224576e+18	9.364151882512162560e+17	8.469022472358364160e+17	9.330855527964106240e+17	9.834925967594648320e+17	9.453305198819427840e+17	1.017413855458375040e+18	1.154478353200237312e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.430194039336640768e+18	0.000000000000000000e+00	1.960769786301324288e+18	0.000000000000000000e+00	6.548165411178494720e+17	6.196659026104780800e+17	7.645977744127553280e+17	0.000000000000000000e+00	0.000000000000000000e+00	5.375017733889169280e+17	6.414930967877870080e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.758643254839320320e+17	8.480181907208441600e+17	2.156606438622827776e+18	4.377892127688400384e+18	2.096329870541428736e+18	1.562445749868805632e+18	2.295814262528889920e+17	8.806951752327395840e+17	1.794476323806646016e+18	3.911507754216783872e+18	2.660055457856135680e+18	4.632022990856103936e+18	5.032623741373465600e+18	1.878702219924356352e+18	5.482087698596158464e+18	6.123781954292857856e+18	6.628123679475444736e+18	1.599791029829248256e+18	3.754022844512635904e+18	1.035212729354780288e+18	9.482449252947740160e+17	8.036377877975237120e+17	3.378198176180039040e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.252313218041479424e+18	1.441918046814172672e+18	2.026985336427569408e+18	2.201392676327397376e+18	2.399282917987576320e+18	2.916508938026790912e+18	3.838967938872105472e+18	3.261904649781045760e+18	3.774918377015086080e+18	4.088550177430741504e+18	3.400762032254405632e+18	2.648736668770149376e+18	2.136181874314096640e+18	2.153549216545544192e+18	1.688866672186336512e+18	1.005782714828106368e+18	1.032277038878688256e+18	1.088717754440226816e+18	9.669642324064911360e+17	7.906921836767438080e+17	8.523010607291221760e+17	8.392100749506536960e+17	3.567789602802304000e+17	8.088534824884510400e+16	0.000000000000000000e+00
0.000000000000000000e+00	4.004050044747252800e+16	1.936570378067610560e+17	3.024429909799305600e+17	3.437978031892427520e+17	4.562466516476023040e+17	4.479971371940609920e+17	5.082643103298192640e+17	5.346896113095420160e+17	5.469152975936729600e+17	8.315629990121300480e+17	8.111007774416862720e+17	1.054087164336453504e+18	1.154216487257096704e+18	1.394492732040510208e+18	1.501805759522268672e+18	1.588834252498843392e+18	1.741708727102849280e+18	1.722299747064983552e+18	1.759500177111467264e+18	2.025230366720727552e+18	1.607968411425962752e+18	1.794586916571627520e+18	1.553737965477767936e+18	2.177596856919549184e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.198370542352091392e+18	0.000000000000000000e+00	1.628374671178058496e+18	0.000000000000000000e+00	7.250131405827941120e+17	6.253550511275623680e+17	7.718926111642653440e+17	1.329364534659203072e+18	0.000000000000000000e+00	1.113492352061378816e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.241498971072145920e+18	2.155366481404591360e+18	3.302003792486663680e+18	4.573239603617437184e+18	1.563387656019365888e+18	1.338524107835982336e+18	2.363770449615585280e+18	2.494366217587242496e+18	5.362387771668250624e+18	3.370137382628544000e+18	5.904575884846353408e+18	5.891893658300513280e+18	2.052214287679609600e+18	7.737650764450387968e+18	6.227540942417289216e+18	6.607825975056461824e+18	1.608237916635745792e+18	2.674512247718642688e+18	1.040743053498426880e+18	1.896974218149388032e+18	8.071212538452542720e+17	3.380656579200843776e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.598399714932202496e+18	2.663197196478398976e+18	3.402870763754623488e+18	4.309553149862130688e+18	3.945630991838019072e+18	5.020086947873259520e+18	5.634566977955439616e+18	5.569397536919660544e+18	5.656910199037852672e+18	5.538394221520490496e+18	4.861891671781890048e+18	4.184458451991480320e+18	3.096341107518251520e+18	2.356596944096924672e+18	1.959488990830286336e+18	1.231248933201539584e+18	1.655790416122390272e+18	1.517719179387647744e+18	1.497250792359401984e+18	1.353159087289200384e+18	1.289383368790905856e+18	8.864209818204572160e+17	4.527317126018325760e+17	1.113661857916697440e+17	0.000000000000000000e+00
0.000000000000000000e+00	7.482217437455475200e+16	2.683218662954152320e+17	4.574306205490613120e+17	5.554234338890231040e+17	7.460579563391138560e+17	7.771146449380236800e+17	7.995671764714019840e+17	9.058847860199880960e+17	1.089587026875749248e+18	1.226585367330979840e+18	1.716437962996901888e+18	1.971350035651795712e+18	2.227758886070619648e+18	2.462951113937167872e+18	2.767173723114736640e+18	2.733348902034430464e+18	3.092489121681479680e+18	3.019794830519740416e+18	3.487440321132736512e+18	3.444271246590256640e+18	3.246552714811535360e+18	2.634367605863918080e+18	2.485595785553069056e+18	3.499976991270046720e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.194794935260263168e+18	7.343752745668034560e+17	1.605302660533228800e+18	6.287599941499574400e+16	5.962611218487508480e+17	4.730597598836163840e+17	7.793700269817806080e+17	7.971820920328564736e+18	1.897230719256276736e+18	1.112502417011550848e+18	0.000000000000000000e+00	7.736791507462645760e+17	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.212521062771910144e+18	2.155694542806311680e+18	3.607984285115544064e+18	3.671084792362174464e+18	1.699755190354039552e+18	2.475976615935943680e+18	2.805197603001653760e+18	2.501492215341813760e+18	6.282316319932013568e+18	4.373722491200829952e+18	6.818072468356108288e+18	6.093092746353864704e+18	2.285181064057470976e+18	9.042737616936308736e+18	7.095102196309550080e+18	6.543225885622289408e+18	2.330048079777630720e+18	2.745429093628941312e+18	1.047447566771876864e+18	1.892338596483612416e+18	8.096739915412197120e+17	7.300976302565981184e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.821196486221363200e+18	4.708345611462578176e+18	5.662395407607953408e+18	6.234348994590492672e+18	6.771087324112791552e+18	6.968294947261409280e+18	7.357053426412193792e+18	8.099855213943795712e+18	6.890033009735044096e+18	6.424526200694970368e+18	5.345905327064989696e+18	3.947158224451954176e+18	4.040082435146451968e+18	3.135235454893543424e+18	2.758953623655489024e+18	2.373435800659403776e+18	2.117225119118819584e+18	2.527917220590462464e+18	1.658920230817402368e+18	1.896636073866048256e+18	1.928736357891179776e+18	1.204369417638883072e+18	7.885436544677283840e+17	1.423155113840344640e+17	0.000000000000000000e+00
0.000000000000000000e+00	1.231329418136022560e+17	3.911848418483423360e+17	6.536794242414606080e+17	8.726537023011031040e+17	1.118103846283655168e+18	1.194961001308185344e+18	1.559435716803404544e+18	1.733019764351079168e+18	1.761275793392635904e+18	1.952689444778950912e+18	2.887237186030303232e+18	3.569925919930333184e+18	3.318880114981054976e+18	3.387598615617246208e+18	3.991865423965454336e+18	4.359828062646175744e+18	5.127373222428991488e+18	4.755102789426624512e+18	5.011442006343149568e+18	5.722213584109923328e+18	4.618022910069141504e+18	3.762126172815824896e+18	4.145947221345324544e+18	5.593717398968365056e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.195354229303311104e+18	1.374682347181372416e+18	2.326795621931111936e+18	2.115812775628850560e+17	4.200922619632938240e+17	4.318032729653101440e+17	4.536185073524056064e+18	4.932774711701518336e+18	1.651299455970039296e+18	1.113477900151453184e+18	0.000000000000000000e+00	1.074093427739180160e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.184183860293484032e+18	2.315959636647912960e+18	7.301092580075442176e+18	3.678651489863458816e+18	2.172779039675929344e+18	2.581510886374277632e+18	5.858946138389495808e+18	2.595814056877543424e+18	6.903175906209843200e+18	4.375644592150355968e+18	7.707693280858499072e+18	7.736768106848387072e+18	3.574963640211427840e+18	8.633379407561024512e+18	9.855843151003183104e+18	7.228931410862536704e+18	3.194623966937518080e+18	3.121345400576942592e+18	1.050567714544341760e+18	1.881665754514501632e+18	8.125893383341497600e+17	7.632259337249906688e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.951358131937886208e+18	6.814032533062097920e+18	7.934801366430459904e+18	8.083952182390013952e+18	9.314703155235721216e+18	9.638168349996711936e+18	9.053758068796637184e+18	8.313077668077210624e+18	8.038264113411944448e+18	6.845087662869341184e+18	6.012173275469860864e+18	5.159593215505348608e+18	5.040484752275566592e+18	3.905051048253737984e+18	3.659276539436024832e+18	2.694326261481479168e+18	2.567560730639035904e+18	2.316411076203750912e+18	2.504895004038218240e+18	2.527546486612988416e+18	2.163215249789097472e+18	1.564073855750395648e+18	1.200806798043019008e+18	2.313310332066164480e+17	0.000000000000000000e+00
0.000000000000000000e+00	1.617661411417263040e+17	6.071351305412455680e+17	9.174413629325227520e+17	1.367831458129836800e+18	1.614298729201167360e+18	1.746394376277014272e+18	2.368948951787490304e+18	2.186005509510576640e+18	2.396925809653303808e+18	3.626236330106749440e+18	3.634440226099453952e+18	4.391637611196746752e+18	4.495617832702377472e+18	4.915944048327603200e+18	5.851513159387122688e+18	6.072522826313835520e+18	7.788989606071275520e+18	6.092025946277272576e+18	7.696286162670200832e+18	8.731446314839059456e+18	6.208224367624958976e+18	6.893530193528368128e+18	5.473614444500596736e+18	8.070678292139563008e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.194781143416559104e+18	1.377941898012721664e+18	2.505333878615564288e+18	3.339507665090031360e+17	4.209427723836687360e+17	4.332162110882976000e+17	5.982813207169529856e+18	9.542733428156673280e+17	1.503114380590596352e+18	1.111204956143201152e+18	0.000000000000000000e+00	1.078792503595542144e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.157177576404246784e+18	3.485433812278852096e+18	7.097672826509116416e+18	4.233877353830202368e+18	4.107863503803356672e+18	3.260198813338149376e+18	7.073047807518357504e+18	3.205324699945979904e+18	6.731180093434870784e+18	3.681326627194923008e+18	9.401118092464128000e+18	9.778362976327940096e+18	4.229377773814443008e+18	7.719306613919653888e+18	1.211247206563806618e+19	9.807415940402585600e+18	3.948617261231495168e+18	6.120124147553114112e+18	4.906959123443864576e+18	1.875251770760528128e+18	8.158285601085621760e+17	1.174923438621880576e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.301672398392844288e+18	1.024942067028669645e+19	1.083356397754773299e+19	9.358109218602754048e+18	1.297583139496073421e+19	1.278039129987797811e+19	1.041329879134323507e+19	9.954347176452759552e+18	8.574635975366427648e+18	7.811041948116931584e+18	6.177337161216844800e+18	5.534454638067590144e+18	4.550165578398217216e+18	4.334555409094976000e+18	4.453070815402653696e+18	2.823376901749460480e+18	2.645698271699611648e+18	3.193159109978159104e+18	3.375670440172618752e+18	3.002611125442319872e+18	2.639599512267945472e+18	1.979680402430527232e+18	1.676887026994841088e+18	4.079954127961274240e+17	0.000000000000000000e+00
0.000000000000000000e+00	2.765413478146104320e+17	7.847638349893009920e+17	1.489148377465210624e+18	1.815144258798620672e+18	2.524883726270093312e+18	2.794258894397688832e+18	3.261798269541781504e+18	3.135644481318360576e+18	3.215494879980977152e+18	5.295183087340436480e+18	5.117269795894792192e+18	5.685454295869032448e+18	5.807175562789697536e+18	6.884946565492542464e+18	8.008666100606013440e+18	7.414805343238260736e+18	8.781592415367183360e+18	8.618757844824330240e+18	1.103656041315642163e+19	1.067241178931420774e+19	7.724608161914704896e+18	8.497425465443465216e+18	9.284040345882290176e+18	9.427547149926373376e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.958848714477418240e+17	1.193250534509512448e+18	2.771937347837952000e+18	2.523206242983054336e+18	2.174265170762178048e+18	4.232895084922657280e+17	4.341097780668442240e+17	3.451965235570559488e+18	9.728317788765619200e+17	1.522465722196146176e+18	1.112252869583390592e+18	0.000000000000000000e+00	1.082607192113342080e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.129984491479681280e+18	4.416429456994398720e+18	5.294020392763885568e+18	4.241004709729094656e+18	3.945051874033811968e+18	4.084315764263144448e+18	7.298476575782249472e+18	3.433581596583075328e+18	9.968381504873844736e+18	7.502356836785497088e+18	1.319463400445784064e+19	8.474299499045361664e+18	5.667027069815458816e+18	8.037448631744977920e+18	1.191532044636208538e+19	1.028542519421056819e+19	4.147946102370664960e+18	6.679485418313707520e+18	3.547544134894927360e+18	1.874496604393202432e+18	5.522330307097665920e+17	4.150597522188027392e+18	0.000000000000000000e+00	1.927450946187641344e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.114610195058032230e+19	1.253254563692760678e+19	1.625832300463102362e+19	9.625563145297924096e+18	1.097722895411609805e+19	1.237215873288803123e+19	1.238526124620469043e+19	9.021760011917950976e+18	1.001294378149869158e+19	8.141949018164774912e+18	8.421402866855370752e+18	6.839796780310545408e+18	5.027289555695460352e+18	5.453957391308348416e+18	4.834201925063990272e+18	3.869881534002294784e+18	3.220269020926269440e+18	3.657091322523255808e+18	2.938182591492982272e+18	3.493178659289577472e+18	3.679641975049587200e+18	3.237652879988852224e+18	2.125110356157269760e+18	5.536798269575093120e+17	0.000000000000000000e+00
0.000000000000000000e+00	3.201668339260529280e+17	1.322682543157837312e+18	2.567602016657567744e+18	3.137689011637120512e+18	3.225484324511364608e+18	3.896177957408244224e+18	4.706668752019762176e+18	4.718982361487571968e+18	4.634109119517611008e+18	6.292176579897800704e+18	6.031598749135228928e+18	6.727504202939378688e+18	6.921488483282660352e+18	8.245902429741552640e+18	1.050285040715477197e+19	9.427514019352023040e+18	1.076330047873806131e+19	8.467403141091303424e+18	8.298080174384922624e+18	1.054671502370981069e+19	8.702987554993997824e+18	9.306434997358729216e+18	9.618947381384267776e+18	1.119983763455488614e+19	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.930934185907162880e+17	9.402132615475543040e+17	5.798596395977125888e+18	2.536689084437357056e+18	2.201414833060982528e+18	4.244754873250272640e+17	4.361442195200895360e+17	3.428224576938720768e+18	9.898807044212865280e+17	6.653554546584395520e+17	1.939032208994295296e+18	0.000000000000000000e+00	1.085147751337328896e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.105495123219345792e+18	7.917841227641170944e+18	5.664594631212207104e+18	4.246698852635435520e+18	7.753070290158835712e+18	5.933948111081331712e+18	7.125790411262436352e+18	4.508576804299387904e+18	1.282414198436282573e+19	9.654451909570846720e+18	1.235869277332127539e+19	8.596355124057759744e+18	7.252917666857589760e+18	7.172708631704442880e+18	1.209001332479212339e+19	1.147651340292041318e+19	4.389167812668598272e+18	6.681773767687328768e+18	6.014660068730209280e+17	3.048542087079883776e+18	2.259580565909632000e+17	5.433577184386236416e+18	0.000000000000000000e+00	5.175479059777708032e+18	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.258331712233995059e+19	1.023499785148838707e+19	1.526340220816402432e+19	1.335418099169471283e+19	1.035591099233075814e+19	1.529313786898749850e+19	1.526225620508754739e+19	1.006146686901984461e+19	1.079337490654398464e+19	7.861482887760070656e+18	8.316908331658034176e+18	7.631468641272048640e+18	5.388011590040577024e+18	6.239482033404875776e+18	5.240968053824283648e+18	4.678895619577433088e+18	3.107194862264917504e+18	4.853496145664193536e+18	3.113106474442414080e+18	4.625885091316968448e+18	3.978410106337486336e+18	3.745649920247501312e+18	2.547315090343871488e+18	7.535809795940999680e+17	0.000000000000000000e+00
