# Poloidal particle flux (s@S@-1@N@)/(m@S@2@N@) <ix = 66> D@S@0@N@
 -4.896286005779825E-002 -1.429410473156524E+017
 -4.606780664578556E-002 -1.431037530918173E+017
 -4.062590875304795E-002 -5.563652842898032E+018
 -3.575651372308666E-002 -3.063532756152223E+018
 -3.143001162480916E-002 -1.143582153541890E+018
 -2.758761290672610E-002 -2.181199339307193E+018
 -2.417226113042079E-002 -1.752004797430194E+019
 -2.111556927752552E-002 -2.862900767208494E+019
 -1.838408633444761E-002 -3.472825169657221E+019
 -1.596690772772455E-002 -3.698868933694458E+019
 -1.381436823976933E-002 -3.519218816142514E+019
 -1.188142234340263E-002 -3.986422543927033E+019
 -1.012356400599137E-002 -3.803336096225486E+019
 -8.499179465347957E-003 -4.387503868453982E+019
 -6.964141382546751E-003 -4.281363273581083E+019
 -5.472285811085553E-003 -4.342959604032030E+019
 -3.980356388617677E-003 -5.843833225937886E+019
 -2.447611707520815E-003 -6.417809297725593E+019
 -8.331396635056221E-004 -6.928633584410273E+019
  2.619483157512842E-004 -1.523113401897813E+020
  7.699716814110746E-004 -1.004715318649671E+020
  1.244601661323085E-003 -9.147705574040468E+019
  1.691795371622361E-003 -9.395884170112326E+019
  2.127963504256127E-003 -1.088544026280094E+020
  2.572882717182638E-003 -9.479354005026236E+019
  3.044794287454210E-003 -9.491892957779727E+019
  3.556202725642443E-003 -1.030004551685477E+020
  4.121318022290758E-003 -1.145598455094261E+020
  4.755909278046241E-003 -1.227556100180998E+020
  5.475956711488220E-003 -1.248459733607802E+020
  6.299249695038311E-003 -1.503296408712834E+020
  7.243094352648700E-003 -1.099495853631278E+020
  8.320969343907463E-003 -1.446077124195245E+020
  9.550305452262903E-003 -1.569462651253510E+020
  1.095086548982838E-002 -1.792707500319690E+020
  1.253840687936142E-002 -2.008919765426553E+020
  1.432854315005590E-002 -2.176122204872054E+020
  1.528562321705990E-002 -2.177038035054708E+020
# Poloidal particle flux (s@S@-1@N@)/(m@S@2@N@) <ix = 66> D@S@+1@N@
 -4.896286005779825E-002  0.000000000000000E+000
 -4.606780664578556E-002 -3.737434141104085E+021
