# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -64.4062021431319     
           0          -1           0   15.4478961631266     
           1          -1           0   51.7045418644094     
           2          -1           0   41.5338294354284     
           3          -1           0   31.0210503027996     
           4          -1           0   23.7700770027196     
           5          -1           0   17.7852260297680     
           6          -1           0   11.0260556549137     
           7          -1           0   6.49398320240951     
           8          -1           0   3.28547254112910     
           9          -1           0 -0.276754000096060     
          10          -1           0  -2.40140326330013     
          11          -1           0  -5.60196717459754     
          12          -1           0  -8.91359218037763     
          13          -1           0  -10.9439237864384     
          14          -1           0  -12.8820457124957     
          15          -1           0  -13.3889541815914     
          16          -1           0  -13.7612150011534     
          17          -1           0  -14.2275197770195     
          18          -1           0  -14.7587114662061     
          19          -1           0  -15.7817553154913     
          20          -1           0  -15.2031145915732     
          21          -1           0  -13.1510352300361     
          22          -1           0  -10.0624667578580     
          23          -1           0  -6.29139866854110     
          24          -1           0   2.55315594878431     
          25          -1           0 -0.446954843052413     
          26          -1           0  -3.45649041186866     
          27          -1           0  -5.08603120570161     
          28          -1           0  -5.08514919570690     
          29          -1           0  -4.27890288731530     
          30          -1           0  -3.26478107086012     
          31          -1           0  -2.23963454438664     
          32          -1           0  -1.24445337137047     
          33          -1           0 -0.296660979463957     
          34          -1           0  0.583372103008017     
          35          -1           0   1.37438806459712     
          36          -1           0   2.04923848407918     
          37          -1           0   2.52941467170193     
          38          -1           0   2.59122849364249     
          39          -1           0   2.01260726779459     
          40          -1           0  0.759963745948174     
          41          -1           0  -1.06385224461193     
          42          -1           0  -3.00646943356125     
          43          -1           0  -4.38739390684857     
          44          -1           0  -4.90059428792072     
          45          -1           0  -4.61649148247499     
          46          -1           0  -3.86856583940816     
          47          -1           0  -2.98718059843174     
          48          -1           0  -2.12971489007758     
          49          -1           0  -1.35200440658540     
          50          -1           0 -0.647654526630505     
          51          -1           0 -7.404376140631200E-002
          52          -1           0  0.277329641230041     
          53          -1           0  0.396687707589483     
          54          -1           0  0.297993589542177     
          55          -1           0  2.850381513400198E-002
          56          -1           0 -0.314133709755313     
          57          -1           0 -0.612433404383187     
          58          -1           0 -0.759692020810897     
          59          -1           0 -0.715569435231009     
          60          -1           0 -0.469052324019160     
          61          -1           0 -4.165913223767529E-003
          62          -1           0  0.672143376940385     
          63          -1           0   1.52960859662263     
          64          -1           0   2.56900311365547     
          65          -1           0   3.83806026724127     
          66          -1           0   5.37302066228994     
          67          -1           0   7.05723891123156     
          68          -1           0   8.36776228516238     
          69          -1           0   8.24967260609629     
          70          -1           0   6.35018746715225     
          71          -1           0   3.93591571641747     
          72          -1           0  -3.01787753980065     
          73          -1           0  0.837300783781372     
          74          -1           0   5.04776698580961     
          75          -1           0   8.07377495780915     
          76          -1           0   8.86754209818656     
          77          -1           0   8.41083016718640     
          78          -1           0   8.40160707390375     
          79          -1           0   8.06191347655464     
          80          -1           0   6.86720073616801     
          81          -1           0   5.59021616969193     
          82          -1           0   4.66226626745401     
          83          -1           0   3.85871043271294     
          84          -1           0   2.64781078600830     
          85          -1           0   1.00388836849430     
          86          -1           0  -1.14881280493546     
          87          -1           0  -3.06291664749346     
          88          -1           0  -5.08969423536235     
          89          -1           0  -8.44127280807392     
          90          -1           0  -12.1228837202332     
          91          -1           0  -14.7200783820536     
          92          -1           0  -17.5039296238656     
          93          -1           0  -23.3320000908472     
          94          -1           0  -36.9253341433060     
          95          -1           0  -23.9447225174187     
          96          -1           0   21.6031385563360     
          -1           0           0   79.4510421988454     
           0           0           0   85.6412764319991     
           1           0           0   77.8479128196154     
           2           0           0   59.0414391349070     
           3           0           0   45.8193002934513     
           4           0           0   37.1136470171705     
           5           0           0   29.9762285776575     
           6           0           0   22.3780633459926     
           7           0           0   17.0135163498335     
           8           0           0   13.1550029052455     
           9           0           0   9.00771515367754     
          10           0           0   5.29518821029725     
          11           0           0   1.17845697898259     
          12           0           0  -2.09796160329487     
          13           0           0  -4.34721441134976     
          14           0           0  -6.52936951229085     
          15           0           0  -7.25109002036835     
          16           0           0  -8.08667646359015     
          17           0           0  -9.92872062344515     
          18           0           0  -11.2473378113765     
          19           0           0  -11.0868029408283     
          20           0           0  -10.2074699123380     
          21           0           0  -8.96135135967462     
          22           0           0  -6.14091429036900     
          23           0           0  -3.83957207038042     
          24           0           0 -0.487573783328022     
          25           0           0 -8.657661086610195E-002
          26           0           0  0.443906181034775     
          27           0           0  0.722088640157500     
          28           0           0  0.705655948061538     
          29           0           0  0.646355880860558     
          30           0           0  0.523761234789232     
          31           0           0  0.333381175089206     
          32           0           0  0.148482855045183     
          33           0           0  2.327694835984598E-003
          34           0           0 -0.151550606831259     
          35           0           0 -0.325733520315403     
          36           0           0 -0.408688807222473     
          37           0           0 -0.446262807053479     
          38           0           0 -0.418411728349811     
          39           0           0 -0.250554383093068     
          40           0           0 -9.542440399250705E-003
          41           0           0  0.309784876326427     
          42           0           0  0.649233785341946     
          43           0           0  0.851838765011243     
          44           0           0  0.865962299185495     
          45           0           0  0.734475328826743     
          46           0           0  0.508331267205860     
          47           0           0  0.316173484240312     
          48           0           0  0.200300662772983     
          49           0           0  0.129563307003313     
          50           0           0  8.676491602196744E-002
          51           0           0  5.437020823851743E-002
          52           0           0  6.188376342319973E-002
          53           0           0  8.980564591807662E-002
          54           0           0  9.221131441364658E-002
          55           0           0  6.685722055582066E-002
          56           0           0  4.449253569682755E-002
          57           0           0  3.238492641827145E-002
          58           0           0 -1.211100704083234E-002
          59           0           0 -6.578133550474229E-002
          60           0           0 -4.966419071706663E-002
          61           0           0 -4.115322789111091E-002
          62           0           0 -6.865205746580440E-002
          63           0           0 -4.706447351772815E-002
          64           0           0 -9.129928409443631E-002
          65           0           0 -0.287468893068521     
          66           0           0 -0.538257435896838     
          67           0           0 -0.940534283231024     
          68           0           0  -1.37377270056498     
          69           0           0  -1.61328412922362     
          70           0           0  -1.49837610617663     
          71           0           0 -0.941598562306856     
          72           0           0  -2.45544816644383     
          73           0           0  0.752979302815213     
          74           0           0   4.63552510159792     
          75           0           0   7.45248307381832     
          76           0           0   8.27904298682505     
          77           0           0   7.57097807246926     
          78           0           0   7.28715671188600     
          79           0           0   6.80666061615271     
          80           0           0   5.19175983713761     
          81           0           0   3.37722445013327     
          82           0           0   2.21811287582522     
          83           0           0   1.06811806686878     
          84           0           0 -0.793245756689295     
          85           0           0  -2.96770145700745     
          86           0           0  -5.62971991852062     
          87           0           0  -8.37200058498893     
          88           0           0  -11.2429452797639     
          89           0           0  -15.6391368017390     
          90           0           0  -20.5905980107901     
          91           0           0  -24.6145176666906     
          92           0           0  -29.2125302714776     
          93           0           0  -37.1123863428171     
          94           0           0  -54.3939707728122     
          95           0           0  -72.1628083334711     
          96           0           0  -82.8731325025867     
          -1           1           0   84.1208233410584     
           0           1           0   90.0181928073523     
           1           1           0   80.2053626682637     
           2           1           0   60.4820507128482     
           3           1           0   48.2672987996953     
           4           1           0   39.2196134949933     
           5           1           0   31.8224092769743     
           6           1           0   24.7459950946628     
           7           1           0   18.6077150523389     
           8           1           0   13.6647375290844     
           9           1           0   9.36951782366288     
          10           1           0   4.81621289655077     
          11           1           0  0.710595244270982     
          12           1           0  -2.17468890296954     
          13           1           0  -4.71776476956041     
          14           1           0  -6.45308796443468     
          15           1           0  -7.38128496205769     
          16           1           0  -8.34984082150004     
          17           1           0  -9.42377205021464     
          18           1           0  -11.0254331704767     
          19           1           0  -11.2731499176310     
          20           1           0  -9.33409364089476     
          21           1           0  -8.59017600140898     
          22           1           0  -7.77712105429668     
          23           1           0  -5.14551802526918     
          24           1           0 -0.567402287055692     
          25           1           0 -0.555314970515993     
          26           1           0 -0.366723478579962     
          27           1           0 -0.275326919505815     
          28           1           0 -0.282972121432840     
          29           1           0 -0.204180345629497     
          30           1           0 -0.178847716933527     
          31           1           0 -0.171979171784826     
          32           1           0 -0.181516182911673     
          33           1           0 -0.239333271025396     
          34           1           0 -0.228964155351174     
          35           1           0 -0.210738319446370     
          36           1           0 -0.216139891080399     
          37           1           0 -0.144417029558188     
          38           1           0  8.634906228286926E-004
          39           1           0  0.164439476882891     
          40           1           0  0.285828217470644     
          41           1           0  0.441725398638567     
          42           1           0  0.579611959918162     
          43           1           0  0.620128093903700     
          44           1           0  0.640748306991074     
          45           1           0  0.616445685095509     
          46           1           0  0.535133974015221     
          47           1           0  0.454296060771655     
          48           1           0  0.385914728190762     
          49           1           0  0.339799981898551     
          50           1           0  0.310723814844149     
          51           1           0  0.277217276843750     
          52           1           0  0.290718271184375     
          53           1           0  0.303714198463853     
          54           1           0  0.271102247316251     
          55           1           0  0.206787124439688     
          56           1           0  0.157846698210852     
          57           1           0  0.106494274435856     
          58           1           0 -1.275836135180423E-002
          59           1           0 -8.899204429902700E-002
          60           1           0 -4.029843010002988E-002
          61           1           0 -5.433181797856747E-002
          62           1           0 -0.127037859466877     
          63           1           0 -8.109452235614048E-002
          64           1           0 -0.101889749728166     
          65           1           0 -0.246593687631593     
          66           1           0 -0.371357858764474     
          67           1           0 -0.523338413084777     
          68           1           0 -0.610890589962778     
          69           1           0 -0.708303680835674     
          70           1           0 -0.776007245258574     
          71           1           0 -0.616032394360305     
          72           1           0  -2.21594118874986     
          73           1           0   1.45273752878935     
          74           1           0   4.86606666010162     
          75           1           0   6.83112634296621     
          76           1           0   7.65625498820233     
          77           1           0   7.49563416575466     
          78           1           0   6.64095893015816     
          79           1           0   5.68430006799898     
          80           1           0   4.56902325832756     
          81           1           0   3.23995918333813     
          82           1           0   1.67872494621666     
          83           1           0  9.503512811916285E-003
          84           1           0  -1.78493101036947     
          85           1           0  -3.87788327670793     
          86           1           0  -5.70043301526375     
          87           1           0  -8.22226258598292     
          88           1           0  -11.7783492754538     
          89           1           0  -15.9756658625479     
          90           1           0  -20.2915319306563     
          91           1           0  -24.0954183921944     
          92           1           0  -29.9091716420565     
          93           1           0  -38.8068936694833     
          94           1           0  -55.2488243644172     
          95           1           0  -71.9596115332691     
          96           1           0  -82.3998833159926     
          -1           2           0   90.5381847978609     
           0           2           0   96.7147492674547     
           1           2           0   85.6738080626643     
           2           2           0   64.1220571447742     
           3           2           0   50.5541647050403     
           4           2           0   39.8214045770054     
           5           2           0   30.7558221676200     
           6           2           0   23.6086961965145     
           7           2           0   19.2744614090610     
           8           2           0   14.4331338168950     
           9           2           0   9.06040519545149     
          10           2           0   4.72904415891629     
          11           2           0  0.935319192746469     
          12           2           0  -2.26227032270235     
          13           2           0  -4.92187832061556     
          14           2           0  -6.70567711329697     
          15           2           0  -7.41412998580645     
          16           2           0  -8.31248242403647     
          17           2           0  -9.67165560900384     
          18           2           0  -11.0410192023099     
          19           2           0  -12.2387235783165     
          20           2           0  -11.1279420514498     
          21           2           0  -8.79540164094172     
          22           2           0  -7.86379963997596     
          23           2           0  -5.09800728448055     
          24           2           0 -1.586630143897150E-002
          25           2           0 -0.232663688334778     
          26           2           0 -0.152869251524699     
          27           2           0 -0.309123429245881     
          28           2           0 -0.549865260197997     
          29           2           0 -0.509766200803853     
          30           2           0 -0.470051036480972     
          31           2           0 -0.480154228519834     
          32           2           0 -0.461720010308062     
          33           2           0 -0.474119923395664     
          34           2           0 -0.409944305433812     
          35           2           0 -0.364433495499219     
          36           2           0 -0.357091508365519     
          37           2           0 -0.260823792027376     
          38           2           0 -0.133552773917816     
          39           2           0 -2.611643030990807E-002
          40           2           0  2.588430071703409E-002
          41           2           0  6.316472203809188E-002
          42           2           0  9.886681558633698E-002
          43           2           0  0.102056746711364     
          44           2           0  0.110823066460961     
          45           2           0  9.695700744230999E-002
          46           2           0  8.269264288619581E-002
          47           2           0  0.108318628299690     
          48           2           0  0.146681850927488     
          49           2           0  0.169974855335625     
          50           2           0  0.202392383203475     
          51           2           0  0.253230591309183     
          52           2           0  0.291320445104760     
          53           2           0  0.298757680867623     
          54           2           0  0.298740581603831     
          55           2           0  0.258562125362681     
          56           2           0  0.226745236075022     
          57           2           0  0.203066990001371     
          58           2           0  9.170985237393683E-002
          59           2           0  4.529076289298525E-002
          60           2           0  0.131838174611485     
          61           2           0  0.187111560927425     
          62           2           0  0.201370488592406     
          63           2           0  0.295997890882020     
          64           2           0  0.327630409223579     
          65           2           0  0.302093850054566     
          66           2           0  0.262327488652220     
          67           2           0  0.154987001417244     
          68           2           0  0.118163287764101     
          69           2           0 -1.473059704584067E-002
          70           2           0 -0.127497624905107     
          71           2           0  0.154588133937269     
          72           2           0  -2.22453245779223     
          73           2           0   1.74433720908765     
          74           2           0   5.87002419888436     
          75           2           0   7.20861993303521     
          76           2           0   7.92060264411835     
          77           2           0   7.92941208257581     
