# Electric potential (V)/(m) (d/dy)  
          49           0           0   165.369686287630     
          50           0           0   186.102887719551     
          51           0           0   188.403074236909     
          52           0           0   176.687787169220     
          53           0           0   156.310585290693     
          54           0           0   134.706722580550     
          55           0           0   124.637095882300     
          56           0           0   130.209541711136     
          57           0           0   149.676389695848     
          58           0           0   179.789691826866     
          59           0           0   211.958616809599     
          60           0           0   236.515115829093     
          61           0           0   246.865109424991     
          62           0           0   233.102625711365     
          63           0           0   191.532770822469     
          64           0           0   125.294617937394     
          65           0           0   40.8366037182954     
          66           0           0  -52.1038283456260     
          67           0           0  -142.473782514105     
          68           0           0  -212.198028345957     
          69           0           0  -251.610110531413     
          70           0           0  -264.335398225096     
          71           0           0  -262.688371316598     
          72           0           0   2.33395323882798     
          73           0           0   2.39387929834457     
          74           0           0   2.38332140239634     
          75           0           0   2.71005654195421     
          76           0           0   2.75476064968897     
          77           0           0   2.78809810037830     
          78           0           0   2.60686821104544     
          79           0           0   2.40584193169642     
          80           0           0   2.35837882698642     
          81           0           0   1.63619771241139     
          82           0           0   2.02941706696329     
          83           0           0   3.19271244030253     
          84           0           0   3.56694835611411     
          85           0           0   3.51634825275069     
          86           0           0   3.42264895588215     
          87           0           0   3.24285859137027     
          88           0           0   3.11386883050791     
          89           0           0   3.02210784687981     
          90           0           0   2.90678933304764     
          91           0           0   2.73205285052037     
          92           0           0   2.58361018687240     
          93           0           0   2.41413717769001     
          94           0           0   2.16415461701892     
          95           0           0   1.84703026979956     
          96           0           0   2.33245232895240     
          -1           1           0   2.48618331451594     
           0           1           0   2.38994777164200     
           1           1           0  0.404452431792975     
           2           1           0 -0.403121690067058     
           3           1           0 -0.197764501795222     
           4           1           0  0.318567827936563     
           5           1           0   1.31173418360799     
           6           1           0   2.19095160646914     
           7           1           0   2.29597575323366     
           8           1           0   1.80342581311423     
           9           1           0  0.918976159873432     
          10           1           0  0.969599551848603     
          11           1           0   2.79428703504853     
          12           1           0   4.77402886217627     
          13           1           0   5.87780927254732     
          14           1           0   6.46656178015600     
          15           1           0   6.83518395304766     
          16           1           0   7.15122905620730     
          17           1           0   7.53208114211818     
          18           1           0   8.13509243012773     
          19           1           0   9.24908985257635     
          20           1           0   11.0637403398914     
          21           1           0   10.5686299754047     
          22           1           0   8.04906077755987     
          23           1           0   5.87082725455150     
          24           1           0  -3.38238502978863     
          25           1           0  -6.17262349345620     
          26           1           0  -15.6982930978540     
          27           1           0  -31.5574128675903     
          28           1           0  -50.4712922478597     
          29           1           0  -69.5708772341253     
          30           1           0  -85.5993701417778     
          31           1           0  -97.8771392038347     
          32           1           0  -104.710656561595     
          33           1           0  -105.863627400939     
          34           1           0  -102.373506349124     
          35           1           0  -93.9827245131559     
          36           1           0  -80.6892147857929     
          37           1           0  -66.3051085880550     
          38           1           0  -49.9882018945317     
          39           1           0  -36.9729621970949     
          40           1           0  -27.0597578653651     
          41           1           0  -22.5789150143136     
          42           1           0  -22.2805256063210     
          43           1           0  -25.2303222229040     
          44           1           0  -28.2486939995267     
          45           1           0  -29.9225631013070     
          46           1           0  -26.3307480383771     
          47           1           0  -19.9560213891704     
          48           1           0  -9.11308725977200     
          49           1           0   1.82152471924586     
          50           1           0   13.1097218595713     
          51           1           0   23.4708835751792     
          52           1           0   31.5952235648644     
          53           1           0   36.6299656877871     
          54           1           0   41.5460646028285     
          55           1           0   45.6537799512465     
          56           1           0   49.7466001885032     
          57           1           0   54.1168627188485     
          58           1           0   57.5340842747402     
          59           1           0   61.1339776388918     
          60           1           0   61.4540619459778     
          61           1           0   60.5650829606030     
          62           1           0   56.2496620863534     
          63           1           0   47.4532341306613     
          64           1           0   33.3160800013848     
          65           1           0   17.8978207339628     
          66           1           0   6.60774404774283     
          67           1           0  0.112312454446793     
          68           1           0  -1.23270990044577     
          69           1           0 -0.510319310009140     
          70           1           0 -0.594033366623057     
          71           1           0  -2.19771317673635     
          72           1           0   6.80317040970273     
          73           1           0   7.43938889376975     
          74           1           0   7.84773006900159     
          75           1           0   8.61311326879276     
          76           1           0   9.52182319149137     
          77           1           0   10.1902346941205     
          78           1           0   10.1816803549327     
          79           1           0   10.9081814168147     
          80           1           0   12.0936578561591     
          81           1           0   13.0768977904194     
          82           1           0   13.6867804008240     
          83           1           0   13.8158096629223     
          84           1           0   13.3061640910910     
          85           1           0   12.6743369039838     
          86           1           0   12.3852800894915     
          87           1           0   12.0718973527707     
          88           1           0   11.8371937924187     
          89           1           0   11.7185904475515     
          90           1           0   11.4981695676110     
          91           1           0   11.1413313946798     
          92           1           0   10.6739179955294     
          93           1           0   9.99275263976623     
          94           1           0   9.02268498447310     
          95           1           0   6.69140403177808     
          96           1           0   6.55591847734617     
          -1           2           0 -0.167889784929221     
           0           2           0 -0.705995106793954     
           1           2           0   1.68678213625320     
           2           2           0   2.81415382762967     
           3           2           0   2.74133456727166     
           4           2           0   1.99777131474562     
           5           2           0   3.36868887889449     
           6           2           0   6.51998191366290     
           7           2           0   8.40491752114016     
           8           2           0   9.36782154811962     
           9           2           0   9.66529313193132     
          10           2           0   9.09823419744285     
          11           2           0   8.09054438825971     
          12           2           0   7.46140780963263     
          13           2           0   7.15902099957990     
          14           2           0   7.10769951905634     
          15           2           0   7.27907197958420     
          16           2           0   7.58281587090234     
          17           2           0   7.89546650258912     
          18           2           0   8.17952594319741     
          19           2           0   8.41175786719445     
          20           2           0   8.46421038698674     
          21           2           0   8.06732911174148     
          22           2           0   8.30318404062665     
          23           2           0   9.35602196483613     
          24           2           0   25.7017746634023     
          25           2           0   25.6214530464345     
          26           2           0   26.9074710466210     
          27           2           0   27.1840365852414     
          28           2           0   23.6823843744351     
          29           2           0   15.6693214338978     
          30           2           0   6.41135239958311     
          31           2           0  -1.82913752432628     
          32           2           0  -8.08274082022834     
          33           2           0  -10.8768681489402     
          34           2           0  -9.72983258807285     
          35           2           0  -4.91386374464628     
          36           2           0   1.95157758196787     
          37           2           0   8.66313207946349     
          38           2           0   14.7200932926361     
          39           2           0   18.4536416998197     
          40           2           0   19.8366893682121     
          41           2           0   19.6060624068125     
          42           2           0   18.9611104626319     
          43           2           0   15.8974738460066     
          44           2           0   9.76950696587727     
          45           2           0 -0.582128575128179     
          46           2           0  -11.0958010955376     
          47           2           0  -21.6863775581096     
          48           2           0  -28.3888264691443     
          49           2           0  -32.3020684541687     
          50           2           0  -30.7794254318501     
          51           2           0  -27.8666349062745     
          52           2           0  -23.6217027864187     
          53           2           0  -18.4149430198631     
          54           2           0  -11.6912030172349     
          55           2           0  -7.77048024241579     
          56           2           0  -6.75657729613575     
          57           2           0  -7.36673446651420     
          58           2           0  -10.4554081451369     
          59           2           0  -9.73563573547021     
          60           2           0  -9.30709760254558     
          61           2           0  -7.87107356745642     
          62           2           0  -2.83792832360108     
          63           2           0   4.12568837198306     
          64           2           0   11.8287090265684     
          65           2           0   20.3225747553854     
          66           2           0   29.2740934016903     
          67           2           0   34.7802250964800     
          68           2           0   35.7851565943226     
          69           2           0   32.0705597534892     
          70           2           0   27.5115502557848     
          71           2           0   26.1133613212405     
          72           2           0   10.3458481509246     
          73           2           0   11.3495554309640     
          74           2           0   11.8143153008567     
          75           2           0   12.8018497499758     
          76           2           0   14.6087764468793     
          77           2           0   15.6158789148534     
          78           2           0   16.1069221218973     
          79           2           0   18.9711706533079     
          80           2           0   17.3096058010193     
          81           2           0   18.4466508771004     
          82           2           0   18.9842143143722     
          83           2           0   18.7464718591885     
          84           2           0   18.7082917356101     
          85           2           0   18.8143321836202     
          86           2           0   18.7619033208900     
          87           2           0   18.3797896306016     
          88           2           0   17.8501955040945     
          89           2           0   17.3438410338648     
          90           2           0   16.8466719478958     
          91           2           0   16.2975714228005     
          92           2           0   15.6720411634017     
          93           2           0   14.7196271776744     
          94           2           0   13.3565395954592     
          95           2           0   9.93186431727358     
          96           2           0   11.0706652184281     
          -1           3           0   7.05644286761394     
           0           3           0   7.10114933712705     
           1           3           0   10.5746387528773     
           2           3           0   11.9883268808593     
           3           3           0   12.0471430148159     
           4           3           0   11.6039785335148     
           5           3           0   10.7663319420476     
           6           3           0   9.95345957975881     
           7           3           0   9.55859944576911     
           8           3           0   9.44751214174114     
           9           3           0   9.46158035571970     
          10           3           0   8.81436504650506     
          11           3           0   7.05161728996022     
          12           3           0   5.17968459899392     
          13           3           0   3.79757916753270     
          14           3           0   2.75324248194611     
          15           3           0   3.32514049943782     
          16           3           0   4.86255067284006     
          17           3           0   5.87644453074417     
          18           3           0   6.72392258697836     
          19           3           0   7.33881474010689     
          20           3           0   8.22494818624816     
          21           3           0   8.96116042081681     
          22           3           0   10.2630746209277     
          23           3           0   12.0471377026554     
          24           3           0   20.3538557699503     
          25           3           0   20.7506429043884     
          26           3           0   24.8718616483178     
          27           3           0   29.5674239162417     
          28           3           0   32.7884546692192     
          29           3           0   32.7719588254062     
          30           3           0   30.7978793279435     
          31           3           0   27.9817408366777     
          32           3           0   24.7919239841414     
          33           3           0   21.9922854129792     
          34           3           0   21.9458923586382     
          35           3           0   22.7219630185432     
          36           3           0   23.3918528711454     
          37           3           0   24.8460449875691     
          38           3           0   25.0142291397972     
          39           3           0   25.0054908296412     
          40           3           0   24.5690722311360     
          41           3           0   23.5407059115628     
          42           3           0   23.3406212929309     
          43           3           0   21.9693774833930     
          44           3           0   17.8559735928836     
          45           3           0   10.2658858299158     
          46           3           0  0.700385026048355     
          47           3           0  -10.7397332043377     
          48           3           0  -20.0962128684029     
          49           3           0  -27.7227533363047     
          50           3           0  -30.9245164711042     
          51           3           0  -33.2887157738004     
          52           3           0  -32.4835648419624     
          53           3           0  -28.3862153704291     
          54           3           0  -25.1401652504226     
          55           3           0  -22.3529515483657     
          56           3           0  -22.8598359009412     
          57           3           0  -25.5562962485793     
          58           3           0  -29.0789066375328     
          59           3           0  -29.4912035911617     
          60           3           0  -28.5031356365015     
          61           3           0  -25.9657117486361     
          62           3           0  -18.3225963958822     
          63           3           0  -7.46034629206626     
          64           3           0   6.19701929690845     
          65           3           0   20.9722354681630     
          66           3           0   32.2809880076710     
          67           3           0   36.0159238645245     
          68           3           0   34.2238451235580     
          69           3           0   27.8113563121074     
          70           3           0   21.8384373889722     
          71           3           0   20.8121395386413     
          72           3           0   12.9454394270047     
          73           3           0   12.8675664264989     
          74           3           0   12.9569898576350     
          75           3           0   14.0216821849677     
          76           3           0   15.9138139195973     
          77           3           0   17.4681360172237     
          78           3           0   18.6023065970128     
          79           3           0   18.7340253202021     
          80           3           0   18.6821243025800     
          81           3           0   19.5369829025620     
          82           3           0   20.6268122939189     
          83           3           0   21.4851124960970     
          84           3           0   22.4674934590636     
          85           3           0   23.2911307613884     
          86           3           0   23.1507693101907     
          87           3           0   21.4145561372015     
          88           3           0   19.8303641169430     
          89           3           0   19.5623154523870     
          90           3           0   19.3284526435033     
          91           3           0   18.9772415948436     
          92           3           0   18.5787266006696     
          93           3           0   17.7718802537727     
          94           3           0   16.5772683904733     
          95           3           0   13.2580773557756     
          96           3           0   13.2818106118463     
          -1           4           0   8.33579160815767     
           0           4           0   8.86247616272071     
           1           4           0   9.35190738179762     
           2           4           0   9.52139942759703     
           3           4           0   9.63377593371161     
           4           4           0   9.73221887196232     
           5           4           0   8.41439125178897     
           6           4           0   5.94514160521511     
           7           4           0   5.30630209672509     
           8           4           0   5.82188558198354     
           9           4           0   5.96278161072579     
          10           4           0   6.45794174193181     
          11           4           0   7.39919474213267     
          12           4           0   8.44744145422925     
          13           4           0   9.25820001632857     
          14           4           0   9.85216757463727     
          15           4           0   10.3308077321012     
          16           4           0   10.3992709638218     
          17           4           0   10.5588990435438     
          18           4           0   11.4098635996980     
          19           4           0   12.9099436934969     
          20           4           0   14.1605690722646     
          21           4           0   14.8350046289457     
          22           4           0   14.5538963610425     
          23           4           0   13.6134314154563     
          24           4           0   15.4682431503816     
          25           4           0   16.5859501744378     
          26           4           0   21.2031797308443     
          27           4           0   25.9639086271778     
          28           4           0   30.0394669341148     
          29           4           0   31.6713157913005     
          30           4           0   31.5456854309342     
          31           4           0   29.4720204452108     
          32           4           0   27.3708429004919     
          33           4           0   24.9482424330353     
          34           4           0   23.9298220822009     
          35           4           0   23.2497528256159     
          36           4           0   22.6118361774920     
          37           4           0   22.5888991352168     
          38           4           0   21.7466785531629     
          39           4           0   21.0924751888370     
          40           4           0   20.4834421405338     
          41           4           0   20.0310495763877     
          42           4           0   19.9516338413129     
          43           4           0   19.5099701930355     
          44           4           0   16.4184616580022     
          45           4           0   11.4078911686417     
          46           4           0   4.76589694698006     
          47           4           0  -4.41394563527869     
          48           4           0  -11.9118171893160     
          49           4           0  -18.6811262438561     
          50           4           0  -23.3312211826818     
          51           4           0  -26.6028278339888     
          52           4           0  -26.3902482098506     
          53           4           0  -24.4306357660194     
          54           4           0  -24.3238953318231     
          55           4           0  -22.5267920154149     
          56           4           0  -23.6285125729234     
          57           4           0  -26.6688646684425     
          58           4           0  -29.3969939886053     
          59           4           0  -30.3571946454061     
          60           4           0  -30.7727814049378     
          61           4           0  -29.4187792229638     
          62           4           0  -22.8880014385339     
          63           4           0  -11.6116547270981     
          64           4           0   2.29526644032689     
          65           4           0   18.0544329778792     
          66           4           0   29.2948348840183     
          67           4           0   33.7680040039324     
          68           4           0   31.4353187220735     
          69           4           0   23.3153489797742     
          70           4           0   17.0042268568527     
          71           4           0   16.1089867861486     
          72           4           0   12.3674431747646     
          73           4           0   10.4911351221177     
          74           4           0   10.1807507678158     
          75           4           0   11.1184348074293     
          76           4           0   12.2278097450525     
          77           4           0   14.5172020002986     
          78           4           0   16.5214299042040     
          79           4           0   15.4115681129168     
          80           4           0   16.4715985026768     
          81           4           0   17.3816314778557     
          82           4           0   19.2285492588054     
          83           4           0   20.4315963071242     
          84           4           0   21.0987482661744     
          85           4           0   21.4961480602630     
          86           4           0   21.9294525289392     
          87           4           0   22.4330480793412     
          88           4           0   22.8954793875127     
          89           4           0   23.2781293526593     
          90           4           0   23.5205423945889     
          91           4           0   23.5514693629469     
          92           4           0   23.5181059755610     
          93           4           0   22.3756042767095     
          94           4           0   20.9031827760820     
          95           4           0   18.6646999015661     
          96           4           0   17.8695336761057     
          -1           5           0 -0.582618380495592     
           0           5           0 -0.317014284852965     
           1           5           0 -0.328632315561999     
           2           5           0  0.297641183403383     
           3           5           0   1.38207651244265     
           4           5           0   1.91147376739966     
           5           5           0   3.29631407858954     
           6           5           0   5.37004211127375     
           7           5           0   6.53562297701261     
           8           5           0   7.19775027288364     
           9           5           0   8.29872008012769     
          10           5           0   9.83436718337613     
          11           5           0   10.9454395943675     
          12           5           0   11.8736752381657     
          13           5           0   12.8656316301947     
          14           5           0   13.9356399823659     
          15           5           0   14.0583065196650     
          16           5           0   13.5929848650595     
          17           5           0   13.4493664453390     
          18           5           0   13.3753798786200     
          19           5           0   13.4919745923724     
          20           5           0   13.4783872664895     
          21           5           0   13.6037665871652     
          22           5           0   13.0477913047045     
          23           5           0   12.1452490267040     
          24           5           0   13.4101320887710     
          25           5           0   14.6050510700683     
          26           5           0   18.5864869274669     
          27           5           0   22.4125419996825     
          28           5           0   23.9266872575027     
          29           5           0   23.2340896640281     
          30           5           0   20.9148248381700     
          31           5           0   17.4385898128805     
          32           5           0   15.6232832115004     
          33           5           0   14.3861769025334     
          34           5           0   13.4747907916503     
          35           5           0   13.9993362862826     
          36           5           0   14.6444675782517     
          37           5           0   15.8507801667565     
          38           5           0   16.0763753014243     
          39           5           0   15.7964535077409     
          40           5           0   15.3411606488811     
          41           5           0   15.5847778004869     
          42           5           0   15.5508304054412     
          43           5           0   16.0485817785199     
          44           5           0   14.7810358641715     
          45           5           0   11.3866105902680     
          46           5           0   8.03105540495944     
          47           5           0   2.18916133869297     
          48           5           0  -2.88842402117155     
          49           5           0  -7.25699242830996     
          50           5           0  -11.1533557752927     
          51           5           0  -14.8049054728254     
          52           5           0  -15.4451794920643     
          53           5           0  -15.7677374246295     
          54           5           0  -16.8055283256052     
          55           5           0  -16.4539498627194     
          56           5           0  -18.3096252467017     
          57           5           0  -21.4092990256006     
          58           5           0  -23.6286700596630     
          59           5           0  -26.0380819943171     
          60           5           0  -28.1144808838733     
          61           5           0  -28.7750909532354     
          62           5           0  -25.5455179937013     
          63           5           0  -17.5786378120715     
          64           5           0  -5.87607398076501     
          65           5           0   8.93250866287122     
          66           5           0   20.4589609723869     
          67           5           0   28.4421848615893     
          68           5           0   29.0940808058209     
          69           5           0   21.9875380219870     
          70           5           0   15.2410484809530     
          71           5           0   13.2621508409256     
          72           5           0   12.1534833877535     
          73           5           0   12.9473965379583     
          74           5           0   13.9823435740983     
          75           5           0   14.2895976462707     
          76           5           0   14.0338565449176     
          77           5           0   14.2086494272226     
          78           5           0   15.0615485265663     
          79           5           0   16.3675842366028     
          80           5           0   17.3294597861691     
          81           5           0   17.6329793647249     
          82           5           0   17.5269870435441     
          83           5           0   17.4192651804766     
          84           5           0   17.7506853319697     
          85           5           0   18.4037908729223     
          86           5           0   19.6014139887909     
          87           5           0   21.7302211056939     
          88           5           0   23.5460456258688     
          89           5           0   24.2698398703246     
          90           5           0   24.3826125538970     
          91           5           0   23.7255330518793     
          92           5           0   22.9041786191807     
          93           5           0   22.5830143483379     
          94           5           0   22.4544250728009     
          95           5           0   21.2053571818039     
          96           5           0   21.2539081536173     
          -1           6           0   3.55639944190109     
           0           6           0   3.44540834131724     
           1           6           0   4.30782147428011     
           2           6           0   5.57304554685836     
           3           6           0   6.88386044369987     
           4           6           0   8.06536126947438     
           5           6           0   9.18515035770378     
           6           6           0   10.1565424119027     
           7           6           0   10.2663865298582     
           8           6           0   9.82460625544897     
           9           6           0   9.85913172629174     
          10           6           0   9.79102487108802     
          11           6           0   9.52206693928667     
          12           6           0   9.37119027758339     
          13           6           0   9.53078299992571     
          14           6           0   9.81328203102969     
          15           6           0   10.0385192253221     
          16           6           0   10.6960801362938     
          17           6           0   11.3352932619808     
          18           6           0   11.2671059723402     
          19           6           0   10.7034767657189     
          20           6           0   10.4502409847598     
          21           6           0   10.7423621023772     
          22           6           0   11.2938895677038     
          23           6           0   12.0766813781246     
          24           6           0   8.98218851144148     
          25           6           0   10.0021727567959     
          26           6           0   12.1169989763914     
          27           6           0   11.4711985801998     
          28           6           0   7.58946529036045     
          29           6           0   3.15750697858559     
          30           6           0 -0.909025546108121     
          31           6           0  -4.42435640134724     
          32           6           0  -4.67502586742825     
          33           6           0  -2.59574258850830     
          34           6           0  1.283200527905896E-002
          35           6           0   3.17936525581681     
          36           6           0   6.60297666349404     
          37           6           0   9.85486121410966     
          38           6           0   12.1875317003942     
          39           6           0   13.2404017290830     
          40           6           0   13.3320830342319     
          41           6           0   14.3397553517262     
          42           6           0   14.9744327205972     
          43           6           0   16.4940517261758     
          44           6           0   17.5796047524054     
          45           6           0   16.6753348532470     
          46           6           0   16.6950176969504     
          47           6           0   15.1163615445907     
          48           6           0   12.9423018360202     
          49           6           0   10.5781053334580     
          50           6           0   7.81029126071036     
