# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -3.04747832562265     
           0          -1           0   39.7218152533610     
           1          -1           0   48.5290409602430     
           2          -1           0   29.7466422869433     
           3          -1           0   18.9861025100625     
           4          -1           0   13.2800936187487     
           5          -1           0   9.99612723111603     
           6          -1           0   8.08353496854415     
           7          -1           0   6.98981122269834     
           8          -1           0   6.40660890336058     
           9          -1           0   6.07490037555272     
          10          -1           0   5.49038917164394     
          11          -1           0   4.22155788218083     
          12          -1           0   2.56281416977291     
          13          -1           0   1.05526689482864     
          14          -1           0 -0.137976542209900     
          15          -1           0  -1.09513222092747     
          16          -1           0  -1.98398780843063     
          17          -1           0  -3.02892872801049     
          18          -1           0  -4.53138664249368     
          19          -1           0  -6.38703455266398     
          20          -1           0  -3.43770275893801     
          21          -1           0   3.84547489547307     
          22          -1           0   6.77667072188043     
          23          -1           0   3.37568145129770     
          24          -1           0   1.30632638392744     
          25          -1           0  -2.79558530168307     
          26          -1           0  -5.92932988019800     
          27          -1           0  -6.53873542843965     
          28          -1           0  -5.54993425884126     
          29          -1           0  -4.12235464895990     
          30          -1           0  -2.80220704972830     
          31          -1           0  -1.76859785398975     
          32          -1           0 -0.831455607105379     
          33          -1           0 -4.362401790783811E-002
          34          -1           0  0.657852848086735     
          35          -1           0   1.43685778633276     
          36          -1           0   2.16271254094355     
          37          -1           0   2.71333975370588     
          38          -1           0   2.91710318274760     
          39          -1           0   2.20703850209630     
          40          -1           0  0.104914542261991     
          41          -1           0  -2.98975060878671     
          42          -1           0  -5.47289811227001     
          43          -1           0  -6.33196866645106     
          44          -1           0  -5.82474502696618     
          45          -1           0  -4.74338808601610     
          46          -1           0  -3.65579937817343     
          47          -1           0  -2.66082054862165     
          48          -1           0  -1.75969518620942     
          49          -1           0 -0.993534904856157     
          50          -1           0 -0.332227597740260     
          51          -1           0  0.216742498254371     
          52          -1           0  0.599340895635656     
          53          -1           0  0.824786311994384     
          54          -1           0  0.763009472475585     
          55          -1           0  0.397986857176072     
          56          -1           0 -5.139580985390018E-002
          57          -1           0 -0.412229617749121     
          58          -1           0 -0.576364947287479     
          59          -1           0 -0.479868423059094     
          60          -1           0 -0.105824996006653     
          61          -1           0  0.475529511054002     
          62          -1           0   1.14642498528771     
          63          -1           0   1.90355139904965     
          64          -1           0   2.79577088517779     
          65          -1           0   4.02339979711848     
          66          -1           0   5.68524330037564     
          67          -1           0   7.60144905511401     
          68          -1           0   9.54154213120540     
          69          -1           0   10.0611545138230     
          70          -1           0   7.59567920121851     
          71          -1           0   3.59083760981359     
          72          -1           0   1.29726780955334     
          73          -1           0   1.21472282988448     
          74          -1           0   1.05131404349761     
          75          -1           0  0.923572468364625     
          76          -1           0  0.902832695891811     
          77          -1           0   1.19268420470249     
          78          -1           0   1.35930835723202     
          79          -1           0   1.06898976329860     
          80          -1           0  0.428342167243823     
          81          -1           0  4.116833772547410E-002
          82          -1           0  0.289916096928317     
          83          -1           0  0.382220262201302     
          84          -1           0  1.764737262727633E-002
          85          -1           0 -0.457414373114924     
          86          -1           0 -0.827655976731978     
          87          -1           0  -1.07229167457155     
          88          -1           0  -1.35856037818611     
          89          -1           0  -1.68150339292961     
          90          -1           0  -2.10068766579148     
          91          -1           0  -2.74210392456573     
          92          -1           0  -4.10432506037264     
          93          -1           0  -6.10746365575411     
          94          -1           0  -10.7578417619588     
          95          -1           0  -10.3022862190500     
          96          -1           0  -2.26137168950831     
          -1           0           0  -6.69988763505970     
           0           0           0   38.2863459211548     
           1           0           0   48.4352899006945     
           2           0           0   29.9222095360861     
           3           0           0   19.2008405172132     
           4           0           0   13.4892291400661     
           5           0           0   10.1867960634250     
           6           0           0   8.23946501471439     
           7           0           0   7.12257361125984     
           8           0           0   6.53314589113551     
           9           0           0   6.20066637085678     
          10           0           0   5.60904748380362     
          11           0           0   4.31978292394488     
          12           0           0   2.62595234697470     
          13           0           0   1.07194308483755     
          14           0           0 -0.160888045058352     
          15           0           0  -1.14434030587507     
          16           0           0  -2.04826604668099     
          17           0           0  -3.11270945906687     
          18           0           0  -4.65536547823359     
          19           0           0  -6.54390674519656     
          20           0           0  -3.48572258264992     
          21           0           0   4.20114802115216     
          22           0           0   7.65333021903357     
          23           0           0   3.36935719607388     
          24           0           0  0.824688020650804     
          25           0           0   1.29967727621346     
          26           0           0   1.71292933162405     
          27           0           0   1.73370905434450     
          28           0           0   1.43288483380247     
          29           0           0   1.04695123435875     
          30           0           0  0.663880845496305     
          31           0           0  0.305012681250487     
          32           0           0  1.700495969701827E-002
          33           0           0 -0.255305951569274     
          34           0           0 -0.529484042518359     
          35           0           0 -0.733444438647149     
          36           0           0 -0.972643307483569     
          37           0           0  -1.23494407733824     
          38           0           0  -1.40882881972879     
          39           0           0  -1.48654141353729     
          40           0           0  -1.20526670347129     
          41           0           0 -0.629444811952406     
          42           0           0 -0.209926934186721     
          43           0           0 -2.943862935872279E-002
          44           0           0 -1.950989990513049E-002
          45           0           0 -0.170335177082747     
          46           0           0 -0.313842449658965     
          47           0           0 -0.368320157476001     
          48           0           0 -0.380986942124362     
          49           0           0 -0.356320969204057     
          50           0           0 -0.304941224317665     
          51           0           0 -0.226510294253789     
          52           0           0 -0.176736135320460     
          53           0           0 -0.136901239995972     
          54           0           0 -4.916519069449996E-002
          55           0           0  0.137681984937150     
          56           0           0  0.313865855246983     
          57           0           0  0.414195210870823     
          58           0           0  0.467033998162449     
          59           0           0  0.461973733515368     
          60           0           0  0.480532154322879     
          61           0           0  0.547833774419479     
          62           0           0  0.592827640485204     
          63           0           0  0.608614078767885     
          64           0           0  0.549481444427242     
          65           0           0  0.448028954778306     
          66           0           0  0.165870522155255     
          67           0           0 -0.391641268518247     
          68           0           0 -0.852534735502827     
          69           0           0 -0.883859984388118     
          70           0           0 -0.546209396610119     
          71           0           0  9.652948259703513E-002
          72           0           0  0.834003921756870     
          73           0           0   1.13156799530577     
          74           0           0   1.04616749207481     
          75           0           0  0.904007150648804     
          76           0           0  0.886709266665698     
          77           0           0   1.17340747548977     
          78           0           0   1.32901303712793     
          79           0           0   1.02419209692450     
          80           0           0  0.380074081558350     
          81           0           0  1.449672870411007E-002
          82           0           0  0.264412274828867     
          83           0           0  0.349593471055559     
          84           0           0 -1.311233913317425E-002
          85           0           0 -0.428316149381842     
          86           0           0 -0.809418187628488     
          87           0           0  -1.15053441306762     
          88           0           0  -1.46103262822551     
          89           0           0  -1.79407547167755     
          90           0           0  -2.19913612378706     
          91           0           0  -2.72378234676607     
          92           0           0  -3.93630524359379     
          93           0           0  -5.96100978142266     
          94           0           0  -10.6744747242322     
          95           0           0  -9.44349043187398     
          96           0           0  0.192067405314723     
          -1           1           0  -6.48221487823948     
           0           1           0   14.0790476369390     
           1           1           0   19.1175743011323     
           2           1           0   14.1651586155025     
           3           1           0   14.7165902082478     
           4           1           0   13.1526471544253     
           5           1           0   9.72225892596941     
           6           1           0   7.53202530330073     
           7           1           0   6.04862466071849     
           8           1           0   5.82735863290064     
           9           1           0   8.57782185045952     
          10           1           0   11.6487705096264     
          11           1           0   9.87345037118685     
          12           1           0   5.67081023372951     
          13           1           0   2.71692149573999     
          14           1           0  0.840695226125950     
          15           1           0 -0.342963389367315     
          16           1           0  -1.14244075532148     
          17           1           0  -1.71796201968650     
