# Radial particle flux (s@S@-1@N@)  D^{0}
          -1          -1           0 -3.418516236228409E+016
           0          -1           0 -3.421260280880026E+018
           1          -1           0 -3.439806006032223E+018
           2          -1           0 -5.076852823577170E+018
           3          -1           0 -4.257479530015629E+018
           4          -1           0 -5.487618005737808E+018
           5          -1           0 -6.348528098374572E+018
           6          -1           0 -6.617144408965966E+018
           7          -1           0 -8.212077559723436E+018
           8          -1           0 -8.554250728974426E+018
           9          -1           0 -9.494668001873041E+018
          10          -1           0 -7.858886403959666E+018
          11          -1           0 -6.540119040071671E+018
          12          -1           0 -7.598803356476488E+018
          13          -1           0 -9.412457167035056E+018
          14          -1           0 -8.069593650257589E+018
          15          -1           0 -6.573517921040679E+018
          16          -1           0 -1.142456470649191E+019
          17          -1           0 -7.716828761342273E+018
          18          -1           0 -1.054802254393409E+019
          19          -1           0 -1.229253408336180E+019
          20          -1           0 -1.166732168388649E+019
          21          -1           0 -1.258017790706567E+019
          22          -1           0 -1.496548508591181E+019
          23          -1           0 -1.848718677831941E+019
          24          -1           0 -3.030439813338321E+018
          25          -1           0 -1.067188915533284E+019
          26          -1           0 -1.444242948646773E+019
          27          -1           0 -1.218209558348044E+019
          28          -1           0 -1.435178603849738E+019
          29          -1           0 -1.454417947588377E+019
          30          -1           0 -1.314197645666024E+019
          31          -1           0 -1.262914865805638E+019
          32          -1           0 -7.088233264412373E+018
          33          -1           0 -1.348782091303527E+019
          34          -1           0 -5.845737763069422E+018
          35          -1           0 -6.538351806931821E+018
          36          -1           0 -5.638962003256844E+018
          37          -1           0 -1.336222875659475E+019
          38          -1           0 -1.019448059710630E+019
          39          -1           0 -1.571871794205564E+018
          40          -1           0 -1.915127704631422E+018
          41          -1           0 -3.618504558656437E+018
          42          -1           0 -2.103938673465215E+018
          43          -1           0 -7.514849931267968E+018
          44          -1           0 -9.935949224434403E+018
          45          -1           0 -2.195885770192361E+019
          46          -1           0 -3.431595925336714E+019
          47          -1           0 -3.476706655338120E+019
          48          -1           0 -3.444275487850912E+019
          49          -1           0 -3.310333287799298E+019
          50          -1           0 -3.988748471459097E+019
          51          -1           0 -4.351248572712696E+019
          52          -1           0 -4.682350430794786E+019
          53          -1           0 -5.492547031733632E+019
          54          -1           0 -3.802989831924263E+019
          55          -1           0 -5.298137483351911E+019
          56          -1           0 -6.971649030953922E+019
          57          -1           0 -9.437897048718190E+019
          58          -1           0 -8.485958939398490E+019
          59          -1           0 -1.239871511494434E+020
          60          -1           0 -1.271601683530308E+020
          61          -1           0 -1.289725129751330E+020
          62          -1           0 -1.263791573202816E+020
          63          -1           0 -1.340728336468967E+020
          64          -1           0 -1.148819301070606E+020
          65          -1           0 -1.151297676675335E+020
          66          -1           0 -9.285907000895960E+019
          67          -1           0 -5.759525944969825E+019
          68          -1           0 -4.010581399271798E+019
          69          -1           0 -2.530014433398141E+019
