# Radial velocity (vv) (m.s@S@-1@N@)  D^{0}
          -1          -1           0  0.000000000000000E+000
           0          -1           0  -3558.01313405193     
           1          -1           0  -3531.63111534352     
           2          -1           0  -3493.73370251633     
           3          -1           0  -3549.83873329428     
           4          -1           0  -3534.28316840375     
           5          -1           0  -3524.59903232713     
           6          -1           0  -3563.61503670380     
           7          -1           0  -3540.17468945634     
           8          -1           0  -3518.84281131918     
           9          -1           0  -3513.32769409212     
          10          -1           0  -3452.21952928044     
          11          -1           0  -3654.70657148727     
          12          -1           0  -3783.34400708883     
          13          -1           0  -3727.30949173973     
          14          -1           0  -3695.11224532397     
          15          -1           0  -3641.11051943031     
          16          -1           0  -3567.98291022961     
          17          -1           0  -3535.33061529247     
          18          -1           0  -3770.34627347355     
          19          -1           0  -3906.55633554723     
          20          -1           0  -3833.11676904145     
          21          -1           0  -3812.30073406076     
          22          -1           0  -3851.87177525531     
          23          -1           0  -3746.55525960007     
          24          -1           0   11121.2215378442     
          25          -1           0   10896.1714470089     
          26          -1           0   10846.3054439854     
          27          -1           0   10704.0139801118     
          28          -1           0   10553.9735025768     
          29          -1           0   10427.6002005297     
          30          -1           0   10338.6824617654     
          31          -1           0   10278.4642972261     
          32          -1           0   10229.2698234028     
          33          -1           0   10200.0495446128     
          34          -1           0   10196.8377913380     
          35          -1           0   10200.9163225430     
          36          -1           0   10228.1135979033     
          37          -1           0   10281.5312226534     
          38          -1           0   10317.8887852670     
          39          -1           0   10407.8112701667     
          40          -1           0   10534.6107131636     
          41          -1           0   10567.9040847137     
          42          -1           0   10562.1914216661     
          43          -1           0   10508.5755415977     
          44          -1           0   10412.6955873433     
          45          -1           0   10357.1878187196     
          46          -1           0   10283.7453717693     
          47          -1           0   10216.3198416728     
          48          -1           0   10169.4786928741     
          49          -1           0   10154.4650805309     
          50          -1           0   10192.1089196166     
          51          -1           0   10202.0305037955     
          52          -1           0   10222.8244897294     
          53          -1           0   10289.2988553584     
          54          -1           0   10359.8042393394     
          55          -1           0   10428.8289297728     
          56          -1           0   10457.6218905603     
          57          -1           0   10458.5101530169     
          58          -1           0   10425.7231440822     
          59          -1           0   10358.8288435656     
          60          -1           0   10314.2444406375     
          61          -1           0   10312.6392760879     
          62          -1           0   10323.0362698057     
          63          -1           0   10341.3847254471     
          64          -1           0   10396.3748506666     
          65          -1           0   10470.6955294572     
          66          -1           0   10562.8804042798     
          67          -1           0   10678.1559780038     
          68          -1           0   10841.2853218776     
          69          -1           0   10948.1538701095     
          70          -1           0   10949.0224209251     
          71          -1           0   11196.4067024929     
          72          -1           0  -3695.94510212646     
          73          -1           0  -3773.17074130077     
          74          -1           0  -3750.81715141756     
          75          -1           0  -3793.32149286100     
          76          -1           0  -3876.97802609468     
          77          -1           0  -3777.35669266918     
          78          -1           0  -3840.82804605742     
          79          -1           0  -3844.68527178240     
          80          -1           0  -3760.68979967475     
          81          -1           0  -3719.26001157612     
          82          -1           0  -3693.24428161117     
          83          -1           0  -3599.42653835803     
          84          -1           0  -3587.19414853131     
          85          -1           0  -3636.06225801834     
          86          -1           0  -3566.33977930684     
          87          -1           0  -3452.41799467330     
          88          -1           0  -3446.69562669203     
          89          -1           0  -3328.59457311247     
          90          -1           0  -3196.70230383834     
          91          -1           0  -3107.30539840958     
          92          -1           0  -3046.64905838470     
          93          -1           0  -2979.57276029564     
          94          -1           0  -2883.61303402978     
          95          -1           0  -2801.81121027008     
          96          -1           0  0.000000000000000E+000
          -1           0           0  0.000000000000000E+000
           0           0           0  -3487.04163706399     
           1           0           0  -3440.09027584966     
           2           0           0  -3404.86157857782     
           3           0           0  -3444.38526830219     
           4           0           0  -3459.13481276277     
           5           0           0  -3443.34027540678     
           6           0           0  -3433.75136121368     
           7           0           0  -3421.49652619715     
           8           0           0  -3434.80217036841     
           9           0           0  -3405.75387805715     
          10           0           0  -3397.13187696163     
          11           0           0  -3591.77879202766     
          12           0           0  -3678.24815144213     
          13           0           0  -3569.71349998888     
          14           0           0  -3566.87255345931     
          15           0           0  -3493.47693374462     
          16           0           0  -3385.49875936279     
          17           0           0  -3447.57133904918     
          18           0           0  -3610.99763281932     
          19           0           0  -3603.34207102023     
          20           0           0  -3444.61943239666     
          21           0           0  -3278.79829219444     
          22           0           0  -3413.28658619633     
          23           0           0  -3274.06941057041     
          24           0           0   9432.07857233278     
          25           0           0   9459.62853423287     
          26           0           0   9723.17013767748     
          27           0           0   10005.9216477866     
          28           0           0   10182.4403771800     
          29           0           0   10257.3884562857     
          30           0           0   10307.8449382479     
          31           0           0   10338.7825552855     
          32           0           0   10344.6418883433     
          33           0           0   10327.3743685408     
          34           0           0   10290.2970723383     
          35           0           0   10228.5737139114     
          36           0           0   10163.6262292636     
          37           0           0   10078.8625851081     
          38           0           0   9946.07096983673     
          39           0           0   9826.75573962086     
          40           0           0   9727.08046370575     
          41           0           0   9638.40984033553     
          42           0           0   9655.20057441900     
          43           0           0   9758.51581809511     
          44           0           0   9896.90099926152     
          45           0           0   10045.3322438272     
          46           0           0   10137.3957912859     
          47           0           0   10220.9619718333     
          48           0           0   10275.6039286359     
          49           0           0   10315.9334018110     
          50           0           0   10361.7361792199     
          51           0           0   10327.6104513427     
          52           0           0   10282.8405522133     
          53           0           0   10261.7027078413     
          54           0           0   10227.6246275351     
          55           0           0   10230.8408737916     
          56           0           0   10256.9712631373     
          57           0           0   10313.5422003959     
          58           0           0   10362.3089331854     
          59           0           0   10392.3686156084     
          60           0           0   10468.5865680099     
          61           0           0   10561.8615407069     
          62           0           0   10619.3261979237     
          63           0           0   10626.2552068216     
          64           0           0   10617.0779051901     
          65           0           0   10582.6602113685     
          66           0           0   10526.3412599934     
          67           0           0   10381.9912293052     
          68           0           0   10158.1695301669     
          69           0           0   9816.20180090447     
          70           0           0   9481.54816521641     
          71           0           0   9456.48548341140     
          72           0           0  -3246.38777502812     
          73           0           0  -3465.15211908787     
          74           0           0  -3598.63213324404     
          75           0           0  -3770.07052477247     
          76           0           0  -3886.00775297747     
          77           0           0  -3839.93268591715     
          78           0           0  -3882.06552855011     
          79           0           0  -3885.25751891621     
          80           0           0  -3812.78770630150     
          81           0           0  -3763.38704101604     
          82           0           0  -3750.77142819503     
          83           0           0  -3642.60618108164     
          84           0           0  -3606.96393247858     
          85           0           0  -3658.58328468290     
          86           0           0  -3585.95042715223     
          87           0           0  -3488.09508161055     
          88           0           0  -3445.05086879856     
          89           0           0  -3306.13040739346     
          90           0           0  -3213.59692929337     
          91           0           0  -3174.76255411650     
          92           0           0  -3116.44047717164     
          93           0           0  -2989.40324169906     
          94           0           0  -2943.25724244938     
          95           0           0  -2764.51786958321     
          96           0           0  0.000000000000000E+000
          -1           1           0  0.000000000000000E+000
           0           1           0  -3307.97181613975     
           1           1           0  -3291.59694265469     
           2           1           0  -3368.55288987535     
           3           1           0  -3371.28587269957     
           4           1           0  -3328.95213385002     
           5           1           0  -3315.07455322118     
           6           1           0  -3322.81573288489     
           7           1           0  -3295.60108187084     
           8           1           0  -3306.96634232687     
           9           1           0  -3232.64295219002     
          10           1           0  -3354.66118039543     
          11           1           0  -3519.52623583799     
          12           1           0  -3440.09817310611     
          13           1           0  -3298.00880356440     
          14           1           0  -3318.62613927850     
          15           1           0  -3236.55663325554     
          16           1           0  -3060.45071687817     
          17           1           0  -3192.61972291324     
          18           1           0  -3065.14460469092     
          19           1           0  -3082.01094008613     
          20           1           0  -2716.63681955685     
          21           1           0  -2563.87184369789     
          22           1           0  -2509.32714105601     
          23           1           0  -2433.13635486604     
          24           1           0   7368.12681574655     
          25           1           0   7596.05502983101     
          26           1           0   8214.12323513596     
          27           1           0   8957.17181732915     
          28           1           0   9513.05070339032     
          29           1           0   9861.56359787133     
          30           1           0   10106.1295265440     
          31           1           0   10255.8136734622     
          32           1           0   10339.3796897480     
          33           1           0   10338.9332435419     
          34           1           0   10259.5827421942     
          35           1           0   10111.1900405270     
          36           1           0   9919.93741448968     
          37           1           0   9647.12483213221     
          38           1           0   9317.66853295860     
          39           1           0   8940.42341653863     
          40           1           0   8562.05154478651     
          41           1           0   8342.78525008895     
          42           1           0   8374.55308590656     
