# Electric potential (V)/(m) (d/dy)  
          17           0           0  0.656550267429107     
          18           0           0  0.596255321317564     
          19           0           0  7.894748572528468E-002
          20           0           0   1.40666609278308     
          21           0           0   2.32301068170710     
          22           0           0   3.35613938098570     
          23           0           0   3.05352077316259     
          24           0           0  -289.842816482330     
          25           0           0  -305.323739878901     
          26           0           0  -325.007256765151     
          27           0           0  -332.876375307922     
          28           0           0  -319.545310043730     
          29           0           0  -288.789873492592     
          30           0           0  -256.933030046106     
          31           0           0  -230.648587710135     
          32           0           0  -213.323147743467     
          33           0           0  -208.935696975427     
          34           0           0  -216.044010491978     
          35           0           0  -232.245178140401     
          36           0           0  -254.516413618222     
          37           0           0  -276.126310051969     
          38           0           0  -291.362045519580     
          39           0           0  -293.549471171602     
          40           0           0  -285.808865436967     
          41           0           0  -276.055137211268     
          42           0           0  -259.476156125909     
          43           0           0  -229.385550403776     
          44           0           0  -174.611466652853     
          45           0           0  -100.010122442941     
          46           0           0  -15.9569666194444     
          47           0           0   69.4443778216878     
          48           0           0   142.293195863338     
          49           0           0   190.103272748326     
          50           0           0   216.433930669226     
          51           0           0   220.257304837550     
          52           0           0   208.627926022247     
          53           0           0   186.611332460415     
          54           0           0   166.427401539946     
          55           0           0   157.239913935139     
          56           0           0   164.390097352540     
          57           0           0   185.392504202488     
          58           0           0   218.869689417556     
          59           0           0   253.093106354634     
          60           0           0   281.348914352565     
          61           0           0   292.378148658552     
          62           0           0   274.977615058575     
          63           0           0   227.648914752983     
          64           0           0   150.765321195080     
          65           0           0   49.7008959641018     
          66           0           0  -61.9684759285857     
          67           0           0  -165.552926474388     
          68           0           0  -242.663793999086     
          69           0           0  -280.911264052566     
          70           0           0  -288.802831360248     
          71           0           0  -287.100999495171     
          72           0           0   1.20668738853191     
          73           0           0   1.60438271451194     
          74           0           0   2.19640190465087     
          75           0           0   1.55693455859720     
          76           0           0   1.10009660684966     
          77           0           0   1.03623625224620     
          78           0           0   1.57336409992699     
          79           0           0   1.89453559263849     
          80           0           0   2.05380410771882     
          81           0           0   2.16313884896449     
          82           0           0   2.21536036835963     
          83           0           0   2.22186934169557     
          84           0           0   2.21353441826687     
          85           0           0   2.11907081769100     
          86           0           0   2.05962756018987     
          87           0           0   1.94570808113596     
          88           0           0   1.83671716219985     
          89           0           0   1.70026586907442     
          90           0           0   1.51250916705109     
          91           0           0   1.25086019349407     
          92           0           0   1.01295716895270     
          93           0           0  0.726510202381996     
          94           0           0  0.212947846464413     
          95           0           0  -1.36030062591624     
          96           0           0  -1.30870418884158     
          -1           1           0  -5.79775163808801     
           0           1           0  -5.71767606708987     
           1           1           0 -0.810750426725309     
           2           1           0   2.30328844721340     
           3           1           0   3.28008605411477     
           4           1           0   3.18463696959173     
           5           1           0   2.83384290155301     
           6           1           0   2.23692033377414     
           7           1           0   2.03654043555545     
           8           1           0   2.06589269295385     
           9           1           0   2.24493180403269     
          10           1           0   2.47084725601951     
          11           1           0   2.66222832216714     
          12           1           0   2.63092370744217     
          13           1           0   1.31527763112329     
          14           1           0 -0.892275637930075     
          15           1           0 -0.602813323532683     
          16           1           0   1.20941300313694     
          17           1           0   2.20906218795483     
          18           1           0   2.94246710011338     
          19           1           0   2.91283365987045     
          20           1           0   2.81281686968933     
          21           1           0   3.06255250011885     
          22           1           0   3.76893476897868     
          23           1           0   3.86928687802905     
          24           1           0   17.4410733752300     
          25           1           0   16.6826175454950     
          26           1           0   11.9135585144362     
          27           1           0   2.11692156506155     
          28           1           0  -13.3510933242815     
          29           1           0  -30.0924536158095     
          30           1           0  -43.1780057941580     
          31           1           0  -58.6095445029622     
          32           1           0  -66.8065738369724     
          33           1           0  -69.8207776048781     
          34           1           0  -68.3662933399726     
          35           1           0  -62.0293939963314     
          36           1           0  -53.4544957699892     
          37           1           0  -42.2095240424212     
          38           1           0  -30.8614069133058     
          39           1           0  -21.2143891289078     
          40           1           0  -15.2391027150555     
          41           1           0  -14.2224050280444     
          42           1           0  -16.8158097038788     
          43           1           0  -21.5063138671633     
          44           1           0  -26.8762317606140     
          45           1           0  -30.7485665758350     
          46           1           0  -31.1924754890403     
          47           1           0  -28.5162873032905     
          48           1           0  -22.9242036657221     
          49           1           0  -16.8207664586068     
          50           1           0  -8.31800126805971     
          51           1           0  0.589003147625501     
          52           1           0   8.45780610443054     
          53           1           0   13.9033175215734     
          54           1           0   19.1189879491839     
          55           1           0   24.0599197496030     
          56           1           0   27.5400344689774     
          57           1           0   31.5466735140641     
          58           1           0   35.3872873565474     
          59           1           0   37.3094305990212     
          60           1           0   38.1625107740835     
          61           1           0   38.7098022866907     
          62           1           0   37.8308759871266     
          63           1           0   35.7816388009781     
          64           1           0   31.5641428533335     
          65           1           0   26.1082684762036     
          66           1           0   20.8270529062400     
          67           1           0   20.9048709902864     
          68           1           0   20.8686065059582     
          69           1           0   20.8119952269818     
          70           1           0   19.6568412312657     
          71           1           0   18.2062742941028     
          72           1           0   3.41689196374923     
          73           1           0   3.88374024696719     
          74           1           0   3.94187428337837     
          75           1           0   3.33288119067559     
          76           1           0   2.00707215132033     
          77           1           0   1.89809508189516     
          78           1           0   3.31909814760923     
          79           1           0   3.99118517387476     
          80           1           0   4.37438979676104     
          81           1           0   4.70051707271980     
          82           1           0   4.86821757301747     
          83           1           0   4.89300818160459     
          84           1           0   4.89498110675103     
          85           1           0   4.84208327320157     
          86           1           0   4.71988551874271     
          87           1           0   4.55044466960282     
          88           1           0   4.37797777322821     
          89           1           0   4.17792395621246     
          90           1           0   3.91443462447344     
          91           1           0   3.56180164408660     
          92           1           0   3.25235960547081     
          93           1           0   2.97826507862681     
          94           1           0   2.49715960035713     
          95           1           0  0.606058891577507     
          96           1           0  0.621869910781920     
          -1           2           0  -3.34942768932729     
           0           2           0  -3.30125257771049     
           1           2           0  -3.39168385637530     
           2           2           0  -2.90332564784681     
           3           2           0  -2.04891902112485     
           4           2           0  -1.16112695370904     
           5           2           0 -0.152832562861781     
           6           2           0  0.316697413893334     
           7           2           0 -0.161571497672403     
           8           2           0 -0.507528143138065     
           9           2           0  0.305243786727321     
          10           2           0   1.98131211031778     
          11           2           0   4.28797202537247     
          12           2           0   5.72180000124127     
          13           2           0   6.36325287074194     
          14           2           0   6.54738226930169     
          15           2           0   6.57521134420419     
          16           2           0   6.60116016372631     
          17           2           0   6.18476261094473     
          18           2           0   5.36796455757692     
          19           2           0   4.11050637698492     
          20           2           0   2.54671708752788     
          21           2           0   1.65604230417721     
          22           2           0   1.02384510498971     
          23           2           0   1.15581170262429     
          24           2           0   37.4393878971679     
          25           2           0   39.7172492602591     
          26           2           0   44.3827702290811     
          27           2           0   49.5912385104017     
          28           2           0   51.7561422101108     
          29           2           0   50.4230174271503     
          30           2           0   47.4974631833318     
          31           2           0   41.6138405399893     
          32           2           0   37.2421110446355     
          33           2           0   33.6999614364939     
          34           2           0   31.1208990914825     
          35           2           0   30.2955949761723     
          36           2           0   29.2597701482666     
          37           2           0   28.6234829261118     
          38           2           0   27.8326838547376     
          39           2           0   24.4316843122559     
          40           2           0   22.1143279960377     
          41           2           0   20.0040752860586     
          42           2           0   16.1714622891350     
          43           2           0   11.4747242498940     
          44           2           0   3.10901694570240     
          45           2           0  -6.95055084843556     
          46           2           0  -17.8630146388097     
          47           2           0  -29.7033196579937     
          48           2           0  -40.1651462907658     
          49           2           0  -44.4664442326613     
          50           2           0  -46.0713017013605     
          51           2           0  -44.7545555668560     
          52           2           0  -43.2857170072248     
          53           2           0  -38.9808661922492     
          54           2           0  -33.8971339886863     
          55           2           0  -30.9665749155166     
          56           2           0  -29.7753120015463     
          57           2           0  -28.5218122732922     
          58           2           0  -27.9055851403308     
          59           2           0  -24.8331188673598     
          60           2           0  -21.7756417138630     
          61           2           0  -17.0915027164214     
          62           2           0  -8.20192664110127     
          63           2           0   2.73715493201732     
          64           2           0   13.7384472344493     
          65           2           0   25.7566182647183     
          66           2           0   34.9962376674611     
          67           2           0   42.2039613481992     
          68           2           0   44.2690943366498     
          69           2           0   42.1274259292146     
          70           2           0   38.0569607760490     
          71           2           0   37.0760111384422     
          72           2           0   2.37873020967908     
          73           2           0   2.73982163004106     
          74           2           0   2.62655357068817     
          75           2           0   3.40237671225503     
          76           2           0   4.31568869668245     
          77           2           0   4.93905712052635     
          78           2           0   4.82344217331339     
          79           2           0   4.68106548516267     
          80           2           0   5.11732389956694     
          81           2           0   5.66888772289375     
          82           2           0   5.92134162677530     
          83           2           0   5.92964401287997     
          84           2           0   5.93757603786920     
          85           2           0   5.97257134343004     
          86           2           0   5.87070590821939     
          87           2           0   5.65644571347746     
          88           2           0   5.38786805970090     
          89           2           0   4.93081147821636     
          90           2           0   4.18617966963087     
          91           2           0   3.14195731641932     
          92           2           0   3.19425472280690     
          93           2           0   4.52700438874664     
          94           2           0   5.54217703937796     
          95           2           0   6.72316796938811     
          96           2           0   6.07038015296009     
          -1           3           0   2.40749038337973     
           0           3           0   2.33282117293839     
           1           3           0   1.31372191703247     
           2           3           0  0.231037043249559     
           3           3           0 -0.491943931930922     
           4           3           0 -0.975214592583535     
           5           3           0  -1.33337675926852     
           6           3           0  -1.55859957215759     
           7           3           0 -0.432406825345977     
           8           3           0   1.47423853886259     
           9           3           0   2.10850550266937     
          10           3           0   2.16541379702899     
          11           3           0   3.88899566083408     
          12           3           0   6.98227623193051     
          13           3           0   8.80640954850293     
          14           3           0   9.86643779559074     
          15           3           0   9.53042571385609     
          16           3           0   8.38103045122057     
          17           3           0   7.64294126708208     
          18           3           0   6.36983672164388     
          19           3           0   4.98975255689168     
          20           3           0   4.03295632998230     
          21           3           0   3.72075548758756     
          22           3           0   4.14738075644441     
          23           3           0   4.35845988000801     
          24           3           0   31.6618744832590     
          25           3           0   34.1201134247142     
          26           3           0   40.3975923829689     
          27           3           0   47.8704066022502     
          28           3           0   55.5108099617607     
          29           3           0   59.9869446060022     
          30           3           0   60.0071658730151     
          31           3           0   61.5288211976008     
          32           3           0   60.1363806075407     
          33           3           0   56.7630650217417     
          34           3           0   53.9916191207453     
          35           3           0   48.6358798475574     
          36           3           0   43.7845866795615     
          37           3           0   38.8293574228866     
          38           3           0   33.4593525075900     
          39           3           0   27.5832669699602     
          40           3           0   22.8720458738921     
          41           3           0   20.6978316615125     
          42           3           0   18.2958155451829     
          43           3           0   14.7270597158495     
          44           3           0   7.75090560851855     
          45           3           0  4.463461842269176E-002
          46           3           0  -10.6423700783662     
          47           3           0  -23.0291051997172     
          48           3           0  -35.8237542720100     
          49           3           0  -41.9262274141682     
          50           3           0  -47.3996862668385     
          51           3           0  -50.5728880060789     
          52           3           0  -51.0106967735255     
          53           3           0  -46.8739880464775     
          54           3           0  -43.6285177182307     
          55           3           0  -41.9999526178945     
          56           3           0  -40.6834888893175     
          57           3           0  -40.2739371748639     
          58           3           0  -40.0316924577011     
          59           3           0  -36.2262029018658     
          60           3           0  -31.3270468440412     
          61           3           0  -24.9995166309448     
          62           3           0  -13.4540062382899     
          63           3           0  0.569758959544857     
          64           3           0   14.6343996133875     
          65           3           0   27.8703328763999     
          66           3           0   39.2545605109058     
          67           3           0   42.3138676278500     
          68           3           0   41.1112961157880     
          69           3           0   37.3823315302503     
          70           3           0   32.5957165631926     
          71           3           0   31.3695424996899     
          72           3           0   3.91549561659164     
          73           3           0   3.68714557571747     
          74           3           0   3.99557663897232     
          75           3           0   5.00193166633573     
          76           3           0   6.85065243993790     
          77           3           0   7.82252506450222     
          78           3           0   7.02983222396016     
          79           3           0   6.77309697409329     
          80           3           0   7.14622090063277     
          81           3           0   7.54431806599558     
          82           3           0   7.88514049074287     
          83           3           0   8.13770807942727     
          84           3           0   8.39212269940749     
          85           3           0   8.46210920394760     
          86           3           0   8.47235696199825     
          87           3           0   8.55060033195928     
          88           3           0   8.60381079578838     
          89           3           0   8.61297135961544     
          90           3           0   8.60356026293998     
          91           3           0   8.57450335536540     
          92           3           0   8.50364230357875     
          93           3           0   8.24880942923672     
          94           3           0   7.82867579991261     
          95           3           0   6.64501340896079     
          96           3           0   6.59591967647513     
          -1           4           0   1.22374987846416     
           0           4           0  0.820085781267617     
           1           4           0   3.08230400083376     
           2           4           0   3.53053874931664     
           3           4           0   2.99648783659826     
           4           4           0   2.17197187913809     
           5           4           0   1.19103763896637     
           6           4           0  0.563670759442216     
           7           4           0  0.296349773723097     
           8           4           0   2.73199969876320     
           9           4           0   7.12283996586576     
          10           4           0   8.61563641817850     
          11           4           0   8.28566659855911     
          12           4           0   8.02722499459708     
          13           4           0   7.96233261736402     
          14           4           0   7.99269424983011     
          15           4           0   8.04020960659325     
          16           4           0   8.10230815377709     
          17           4           0   8.22138541218388     
          18           4           0   8.42919073492787     
          19           4           0   8.79360649497015     
          20           4           0   9.38538217487581     
          21           4           0   10.1377701444414     
          22           4           0   10.8633964320992     
          23           4           0   10.8764024100559     
          24           4           0   28.3642306623914     
          25           4           0   30.6530744651757     
          26           4           0   37.1007262863700     
          27           4           0   44.1391070163797     
          28           4           0   51.5352756805097     
          29           4           0   56.5223328496909     
          30           4           0   57.6645942860988     
          31           4           0   59.7596399352362     
          32           4           0   58.1653759899101     
          33           4           0   54.6644248133208     
          34           4           0   51.5531371347199     
          35           4           0   45.5964020929192     
          36           4           0   40.2702255167964     
          37           4           0   34.6675728875266     
          38           4           0   28.9016593810227     
          39           4           0   23.2552184865418     
          40           4           0   18.7585326590424     
          41           4           0   16.5337687676861     
          42           4           0   14.4536076058400     
          43           4           0   10.7665066674396     
          44           4           0   4.90258039018207     
          45           4           0  -2.28205286593051     
          46           4           0  -11.4409437815828     
          47           4           0  -22.0417855140101     
          48           4           0  -32.7193928407799     
          49           4           0  -39.0835628341605     
          50           4           0  -45.0271575732714     
          51           4           0  -48.0058652486624     
          52           4           0  -47.1622619141944     
          53           4           0  -44.6190348287240     
          54           4           0  -43.4145396198214     
          55           4           0  -41.4902194231492     
          56           4           0  -40.0889562946294     
          57           4           0  -38.4117652890690     
          58           4           0  -37.3462514112405     
          59           4           0  -34.3533806282745     
          60           4           0  -29.3498138898921     
          61           4           0  -22.4962848968083     
          62           4           0  -10.8591084161808     
          63           4           0   2.80403792664778     
          64           4           0   17.2136965985028     
          65           4           0   29.4224435721707     
          66           4           0   40.5511582532499     
          67           4           0   44.0160529377578     
          68           4           0   41.8342958203074     
          69           4           0   36.0879559781539     
          70           4           0   30.4930426221934     
          71           4           0   28.4248041424644     
          72           4           0   10.0299954377352     
          73           4           0   9.45408971700581     
          74           4           0   9.17369920304493     
          75           4           0   9.16729706451403     
          76           4           0   9.13640498063219     
          77           4           0   10.0557543617214     
          78           4           0   10.7184038572779     
          79           4           0   10.5773057275901     
          80           4           0   10.4889908171430     
          81           4           0   11.5679731742251     
          82           4           0   12.6757774895214     
          83           4           0   13.4130513700734     
          84           4           0   13.9251004928908     
          85           4           0   13.9013473026537     
          86           4           0   13.7978698747261     
          87           4           0   13.9866275715121     
          88           4           0   14.2101608891739     
          89           4           0   14.5088414258201     
          90           4           0   14.9147215923847     
          91           4           0   15.4782095199760     
          92           4           0   15.2098015860711     
          93           4           0   13.7273726222546     
          94           4           0   12.2418472366579     
          95           4           0   9.14097135458026     
          96           4           0   9.52178157311649     
          -1           5           0   4.42797880738066     
           0           5           0   4.40954634549276     
           1           5           0   7.33351507570694     
           2           5           0   8.57911810741259     
           3           5           0   8.98077859141642     
           4           5           0   9.06599482408986     
           5           5           0   9.01142321473765     
           6           5           0   8.80949073707865     
           7           5           0   7.68788732722487     
           8           5           0   9.13667637445569     
           9           5           0   13.7865741088705     
          10           5           0   16.2281834037131     
          11           5           0   15.9097974803698     
          12           5           0   14.0401716089614     
          13           5           0   12.9949702848288     
          14           5           0   12.5104250009994     
          15           5           0   12.2102562726753     
          16           5           0   11.8716220836720     
          17           5           0   11.3756183305075     
          18           5           0   10.6879603424345     
          19           5           0   10.1999297720660     
          20           5           0   12.1281756928583     
          21           5           0   15.5090261459185     
          22           5           0   17.0984559170454     
          23           5           0   17.8562902141777     
          24           5           0   28.5599669373961     
          25           5           0   30.9724337848346     
          26           5           0   36.9205994164648     
          27           5           0   42.9877754775932     
          28           5           0   47.9142144322111     
          29           5           0   50.9332441240956     
          30           5           0   50.6530525591160     
          31           5           0   51.0102806552761     
          32           5           0   48.5531873600719     
          33           5           0   44.7389018765025     
          34           5           0   40.6260345908996     
          35           5           0   36.1995882125550     
          36           5           0   31.7268016829030     
          37           5           0   27.2165915165127     
          38           5           0   22.0295181275798     
          39           5           0   17.3977559053111     
          40           5           0   14.0993546868229     
          41           5           0   12.2230634258999     
          42           5           0   10.0853684451128     
          43           5           0   6.05046767653265     
          44           5           0   1.36719802605414     
          45           5           0  -6.44599163984230     
          46           5           0  -14.1441222696643     
          47           5           0  -22.0728361806789     
          48           5           0  -29.4523949367793     
          49           5           0  -36.2095110590839     
          50           5           0  -40.2397503217085     
          51           5           0  -42.2396202142771     
          52           5           0  -40.9905060132079     
          53           5           0  -40.1878469348835     
          54           5           0  -38.9823220236945     
          55           5           0  -36.9508388197719     
          56           5           0  -34.8935707843571     
          57           5           0  -33.7840739124526     
          58           5           0  -32.5307210887675     
          59           5           0  -30.2585606147279     
          60           5           0  -26.2696837515331     
          61           5           0  -19.7208690585227     
          62           5           0  -9.19635318821781     
          63           5           0   2.87670143738014     
          64           5           0   16.7465662233176     
          65           5           0   29.8074087631532     
          66           5           0   40.6693692393938     
          67           5           0   45.4672770304575     
          68           5           0   44.4893685031158     
          69           5           0   37.9272265748110     
          70           5           0   31.2778930888958     
          71           5           0   28.5010451948953     
          72           5           0   18.6804207692417     
          73           5           0   19.3692365548704     
          74           5           0   19.5881089670879     
          75           5           0   19.1984797974703     
          76           5           0   19.4496435259956     
          77           5           0   20.6206189013018     
          78           5           0   21.6240646775381     
          79           5           0   22.9805363482935     
          80           5           0   25.0430660469258     
          81           5           0   26.7788148873353     
          82           5           0   28.0843261424073     
          83           5           0   28.6375945752845     
          84           5           0   28.6202632595364     
          85           5           0   28.7506921615305     
          86           5           0   28.8698899826143     
          87           5           0   28.9616187814927     
          88           5           0   28.9864890444990     
          89           5           0   28.9485129063853     
          90           5           0   28.8892839858927     
          91           5           0   28.6735236804506     
          92           5           0   28.3228315090575     
          93           5           0   27.5319455512905     
          94           5           0   26.3125162356900     
          95           5           0   22.8208704276014     
          96           5           0   22.9312320453924     
          -1           6           0   7.06860038462810     
           0           6           0   7.12558082764169     
           1           6           0   7.90349807982823     
           2           6           0   8.11867003103958     
           3           6           0   9.56041587813102     
           4           6           0   11.8361366968209     
           5           6           0   14.2668078994557     
           6           6           0   18.2966700464724     
           7           6           0   21.8414360893232     
           8           6           0   21.2801057907467     
           9           6           0   17.7697227017864     
          10           6           0   15.4182516077061     
          11           6           0   14.0350256949767     
          12           6           0   13.1845413454179     
          13           6           0   12.6178626020688     
          14           6           0   12.2084596346395     
          15           6           0   11.9683925170405     
          16           6           0   12.5089291303420     
          17           6           0   13.4025879663916     
          18           6           0   13.5944181020168     
          19           6           0   14.4355272161375     
          20           6           0   15.7339817096883     
          21           6           0   16.0296731213987     
          22           6           0   15.8037281948863     
          23           6           0   16.6482452328539     
          24           6           0   28.4740882527872     
          25           6           0   31.2608629529452     
          26           6           0   36.2655150300785     
          27           6           0   40.3405793705426     
          28           6           0   42.4650014111776     
          29           6           0   41.8971405735753     
          30           6           0   39.1795929112776     
          31           6           0   36.7724371452355     
          32           6           0   33.8445346285127     
          33           6           0   30.3820239712676     
          34           6           0   26.9025248072672     
          35           6           0   24.3365630079503     
          36           6           0   21.9313308836242     
          37           6           0   19.2357962890743     
          38           6           0   16.4097519806062     
          39           6           0   13.8914466676821     
          40           6           0   10.6323613893760     
          41           6           0   8.96292206809208     
          42           6           0   7.56871556978039     
          43           6           0   4.13857080681990     
          44           6           0  8.379036353108568E-002
          45           6           0  -7.26927314608463     
          46           6           0  -13.3751465574931     
          47           6           0  -18.8042662719039     
          48           6           0  -22.5739724581170     
          49           6           0  -27.8238248585742     
          50           6           0  -30.5311546133912     
