# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -26.3132312350563     
           0          -1           0   2.91636592972891     
           1          -1           0   17.6923794488922     
           2          -1           0   17.9311536603339     
           3          -1           0   18.0032543720246     
           4          -1           0   17.0488312940084     
           5          -1           0   16.1146354949392     
           6          -1           0   15.6723808250445     
           7          -1           0   14.4148518941285     
           8          -1           0   12.6557807489976     
           9          -1           0   12.7839096638858     
          10          -1           0   11.6001302413601     
          11          -1           0   10.0180909714978     
          12          -1           0   9.51333500405299     
          13          -1           0   8.60703025509009     
          14          -1           0   7.62315852548429     
          15          -1           0   6.72853655986869     
          16          -1           0   6.21254788381888     
          17          -1           0   6.29001843306510     
          18          -1           0   4.95104607229721     
          19          -1           0   1.14374316573486     
          20          -1           0  -1.82625053233025     
          21          -1           0  -3.68695850707053     
          22          -1           0  -5.05266262566537     
          23          -1           0  -2.51341767329517     
          24          -1           0   6.04704860656142     
          25          -1           0   4.09242746446615     
          26          -1           0   1.73515912441033     
          27          -1           0 -0.360023229800189     
          28          -1           0  -1.56404747012445     
          29          -1           0  -2.01592158090830     
          30          -1           0  -1.98219248756756     
          31          -1           0  -1.65783445528415     
          32          -1           0  -1.16352322333884     
          33          -1           0 -0.602878595636855     
          34          -1           0 -7.579361977267444E-002
          35          -1           0  0.336003936634583     
          36          -1           0  0.555333108936667     
          37          -1           0  0.487387632773094     
          38          -1           0  1.740989865012383E-002
          39          -1           0 -0.906525553064712     
          40          -1           0  -2.19086214520400     
          41          -1           0  -3.61001168492212     
          42          -1           0  -4.80892956386183     
          43          -1           0  -5.49612959718959     
          44          -1           0  -5.61732473817656     
          45          -1           0  -5.26175677306926     
          46          -1           0  -4.61255905649718     
          47          -1           0  -3.85111794240719     
          48          -1           0  -3.08814062133128     
          49          -1           0  -2.38034270362876     
          50          -1           0  -1.74778492178793     
          51          -1           0  -1.21979944520403     
          52          -1           0 -0.836189405634570     
          53          -1           0 -0.596682552979473     
          54          -1           0 -0.474658368229083     
          55          -1           0 -0.432999718768689     
          56          -1           0 -0.420216183424424     
          57          -1           0 -0.371188963358275     
          58          -1           0 -0.225698659823263     
