# Electric potential (V)/(m) (d/dy)  
          56          -1           0   958.838350700975     
          57          -1           0   1003.78898536284     
          58          -1           0   1062.88574122456     
          59          -1           0   1114.65058561039     
          60          -1           0   1127.83354545502     
          61          -1           0   1073.58309857237     
          62          -1           0   933.774015584767     
          63          -1           0   703.238252271859     
          64          -1           0   399.104132671974     
          65          -1           0   59.3178254499105     
          66          -1           0  -274.762124634002     
          67          -1           0  -560.217143158049     
          68          -1           0  -742.109563311217     
          69          -1           0  -819.433422989858     
          70          -1           0  -852.558205602944     
          71          -1           0  -873.376319649622     
          72          -1           0  0.143314277654007     
          73          -1           0  9.240742164214805E-002
          74          -1           0  6.018830854956023E-002
          75          -1           0  4.747971928010029E-002
          76          -1           0  8.679154251937835E-002
          77          -1           0  0.107060695390088     
          78          -1           0  0.126215468941249     
          79          -1           0  0.127584752998297     
          80          -1           0  9.665504934081887E-002
          81          -1           0  6.763506436483972E-002
          82          -1           0  5.627447589816283E-002
          83          -1           0  3.703847051248853E-002
          84          -1           0 -3.830499259616153E-004
          85          -1           0 -3.323889979987747E-002
          86          -1           0 -1.257714389919109E-002
          87          -1           0 -7.037427158769860E-002
          88          -1           0 -0.129774336926580     
          89          -1           0 -0.191293432263074     
          90          -1           0 -0.261796300556481     
          91          -1           0 -0.339273016092220     
          92          -1           0 -0.369047964870226     
          93          -1           0 -0.389261994915240     
          94          -1           0 -0.443229385947124     
          95          -1           0  -3.51993058345441     
          96          -1           0  -3.48130370310599     
          -1           0           0   1.07560154057639     
           0           0           0   1.03055330671386     
           1           0           0  0.602911199861368     
           2           0           0 -0.833697866679895     
           3           0           0 -0.733135765166396     
           4           0           0 -0.601491622663113     
           5           0           0 -0.428141216593085     
           6           0           0 -0.251143515275119     
           7           0           0 -0.118614004019711     
           8           0           0  1.236666174603922E-002
           9           0           0 -3.883347031105894E-002
          10           0           0 -0.108432437543516     
          11           0           0 -0.203135915321930     
          12           0           0 -0.329814462830581     
          13           0           0 -0.228594154848104     
          14           0           0 -1.885649962928999E-002
          15           0           0 -6.174948486154175E-002
          16           0           0  2.236336063522559E-002
          17           0           0  0.140120136584323     
          18           0           0  0.161292907142273     
          19           0           0  0.176943404076535     
          20           0           0  9.860115354492316E-002
          21           0           0  0.491685493003544     
          22           0           0   1.14341056372207     
          23           0           0   1.22604560156173     
          24           0           0  -289.347984215804     
          25           0           0  -314.026052510616     
          26           0           0  -369.365251573974     
          27           0           0  -435.648588321001     
          28           0           0  -489.829770414554     
          29           0           0  -522.277930571695     
          30           0           0  -538.685398236501     
          31           0           0  -545.248975255686     
          32           0           0  -544.907614614962     
          33           0           0  -536.115840665781     
          34           0           0  -522.285122420150     
          35           0           0  -504.698882396629     
          36           0           0  -481.780117840834     
          37           0           0  -452.790989618979     
          38           0           0  -415.054146944310     
          39           0           0  -370.332144762431     
          40           0           0  -327.836550278849     
          41           0           0  -294.549723537602     
          42           0           0  -267.600249789135     
          43           0           0  -235.344067998642     
          44           0           0  -183.086890558513     
          45           0           0  -107.877223883791     
          46           0           0  -16.4766411629783     
          47           0           0   82.0327318815642     
          48           0           0   176.258278838983     
          49           0           0   251.752340536329     
          50           0           0   303.729392515873     
          51           0           0   333.636569529568     
          52           0           0   347.393376329951     
          53           0           0   342.064814385531     
          54           0           0   329.822178554769     
          55           0           0   327.175209690007     
          56           0           0   331.756419181716     
          57           0           0   347.913412618805     
          58           0           0   368.515085442916     
          59           0           0   383.093195202659     
          60           0           0   385.713067901406     
          61           0           0   367.830451368609     
          62           0           0   319.007051289321     
          63           0           0   239.564851850693     
          64           0           0   137.108930282801     
          65           0           0   21.8069301707223     
          66           0           0  -93.4899159020957     
          67           0           0  -189.497963302766     
          68           0           0  -248.168373544181     
          69           0           0  -270.844319160812     
          70           0           0  -277.035468773519     
          71           0           0  -282.746977028543     
          72           0           0   1.00476700784834     
          73           0           0   1.14290538472302     
          74           0           0   1.55734561342033     
          75           0           0   1.53494511246508     
          76           0           0   1.24532816935982     
          77           0           0   1.23667839831102     
          78           0           0   1.34872947169384     
          79           0           0   1.41141086295457     
          80           0           0   1.44945207845057     
          81           0           0   1.46927259260079     
          82           0           0   1.47549508519673     
          83           0           0   1.47088090981573     
          84           0           0   1.45291800818673     
          85           0           0   1.39402128316728     
          86           0           0   1.35210126741867     
          87           0           0   1.31277282362691     
          88           0           0   1.26682987961564     
          89           0           0   1.22055007776763     
          90           0           0   1.13571970158435     
          91           0           0   1.04629792125622     
          92           0           0  0.936393917829861     
          93           0           0  0.870448353972876     
          94           0           0  0.604935197872270     
          95           0           0  -1.45083360265074     
          96           0           0  -1.45430350721101     
          -1           1           0 -0.386909364541317     
           0           1           0 -0.404254117449782     
           1           1           0 -0.322049553995053     
           2           1           0 -0.505844097184879     
           3           1           0 -0.499425725873414     
           4           1           0 -0.203067720150744     
           5           1           0  0.197147859835831     
           6           1           0  0.634539674957762     
           7           1           0   1.12732049132091     
           8           1           0   1.26254750186338     
           9           1           0   1.24549239871238     
          10           1           0   1.19877887523726     
          11           1           0   1.14705286275778     
          12           1           0   1.08028640465597     
          13           1           0  0.982853189433837     
          14           1           0  0.893306393009587     
          15           1           0   1.14279325400121     
          16           1           0   1.60264193091814     
          17           1           0   1.70350176606193     
          18           1           0   1.49882912907064     
          19           1           0   1.21405928258737     
          20           1           0   1.54933087982075     
          21           1           0   2.42209447572440     
          22           1           0   2.77120954290926     
          23           1           0   2.79255684930990     
          24           1           0   12.1875493958747     
          25           1           0   14.4912611157598     
          26           1           0   16.9722730088501     
          27           1           0   18.7819706263136     
          28           1           0   18.3274808866948     
          29           1           0   15.5837028995342     
          30           1           0   12.1270639628926     
          31           1           0   7.86174603763637     
          32           1           0   4.74167189071307     
          33           1           0   4.43734357663092     
          34           1           0   4.86518496920925     
          35           1           0   4.58466759179065     
          36           1           0   5.98612388814933     
          37           1           0   6.83174753356821     
          38           1           0   6.58031197650938     
          39           1           0   5.91653766935914     
          40           1           0   5.21836326942632     
          41           1           0   3.53239967788178     
          42           1           0  0.649517948599582     
          43           1           0  -2.93708775276922     
          44           1           0  -6.33163350923615     
          45           1           0  -8.85609168595487     
          46           1           0  -9.90815429686622     
          47           1           0  -11.7355679525506     
          48           1           0  -11.6833384779800     
          49           1           0  -11.2273535427894     
          50           1           0  -8.57692580386995     
          51           1           0  -3.65230488102080     
          52           1           0 -4.230075279374004E-002
          53           1           0  -2.68281579148815     
          54           1           0  -4.33123308331516     
          55           1           0  -3.59131262706758     
          56           1           0  -1.96274891101258     
          57           1           0  -1.16806954871272     
          58           1           0 -0.955521064456864     
          59           1           0  -2.89226111879397     
          60           1           0  -5.94649225126738     
          61           1           0  -4.98309262839448     
          62           1           0  -4.72528559549923     
          63           1           0  -3.87489617278147     
          64           1           0  -2.47793358959092     
          65           1           0 -0.667029985730589     
          66           1           0   1.23464117148794     
          67           1           0   4.49667695072567     
          68           1           0   7.34975574646782     
          69           1           0   8.80308990566779     
          70           1           0   11.3511039727320     
          71           1           0   12.1154582522625     
          72           1           0   2.80330618560579     
          73           1           0   3.00432843704943     
          74           1           0   3.30177706789637     
          75           1           0   3.25160923265972     
          76           1           0   2.86635489195932     
          77           1           0   2.95035579118355     
          78           1           0   3.29988110318305     
          79           1           0   3.45380759043150     
          80           1           0   3.60818822507449     
          81           1           0   3.71905388179166     
          82           1           0   3.78212879063726     
          83           1           0   3.79521783974171     
          84           1           0   3.78426602635660     
          85           1           0   3.74710717222419     
          86           1           0   3.67466783275392     
          87           1           0   3.59768598491222     
          88           1           0   3.50978311131740     
          89           1           0   3.44556618900018     
          90           1           0   3.34438802895790     
          91           1           0   3.26429074847691     
          92           1           0   3.04827848945892     
          93           1           0   3.03332967315961     
          94           1           0   2.53630220380222     
          95           1           0  0.116420155286067     
          96           1           0  0.112395930232317     
          -1           2           0 -0.942823614008275     
           0           2           0 -0.951794823179438     
           1           2           0   1.49994313295334     
           2           2           0   2.34916873249140     
           3           2           0   2.57735855389429     
           4           2           0   2.62804323283016     
           5           2           0   2.67738774471587     
           6           2           0   2.74852275788871     
           7           2           0   2.84985323980005     
           8           2           0   2.98227850514718     
           9           2           0   3.10659372923364     
          10           2           0   3.16666565039733     
          11           2           0   3.17943956126511     
          12           2           0   3.16334854219190     
          13           2           0   3.00564911543545     
          14           2           0   2.77947134465320     
          15           2           0   2.71660858118165     
          16           2           0   3.37799787728151     
          17           2           0   4.57137807328666     
          18           2           0   4.93184163895568     
          19           2           0   4.86417163469067     
          20           2           0   4.83863535392348     
          21           2           0   4.67445077653479     
          22           2           0   4.37323521426495     
          23           2           0   4.24918618788471     
          24           2           0   12.8083963742732     
          25           2           0   13.9836852215466     
          26           2           0   17.2472156110893     
          27           2           0   21.5114807660450     
          28           2           0   26.2153750178793     
          29           2           0   30.7813858944642     
          30           2           0   34.0750544151327     
          31           2           0   35.8405201756870     
          32           2           0   37.5443104038096     
          33           2           0   37.3914719567349     
          34           2           0   35.8771106091851     
          35           2           0   33.0121831059871     
          36           2           0   29.7996627683652     
          37           2           0   25.6519002534086     
          38           2           0   21.7309710384034     
          39           2           0   17.8532763114181     
          40           2           0   14.3121939445577     
          41           2           0   11.8373112399062     
          42           2           0   10.3456933484502     
          43           2           0   9.81006693900144     
          44           2           0   7.24795982530041     
          45           2           0   4.00498311474132     
          46           2           0  0.363807929757360     
          47           2           0  -5.70915663556856     
          48           2           0  -12.1702178157012     
          49           2           0  -14.8242128553944     
          50           2           0  -14.5005731132079     
          51           2           0  -16.7013331079602     
          52           2           0  -20.0753161198905     
          53           2           0  -19.7830264709001     
          54           2           0  -18.1442374479017     
          55           2           0  -19.6244948590682     
          56           2           0  -19.5337724423968     
          57           2           0  -20.9030468679382     
          58           2           0  -21.9636511132988     
          59           2           0  -20.5325657400027     
          60           2           0  -21.5011910759648     
          61           2           0  -20.7564503201410     
          62           2           0  -15.4743232420530     
          63           2           0  -11.3000367615170     
          64           2           0  -7.81470883798177     
          65           2           0  -1.71456854069436     
          66           2           0   6.96689182295307     
          67           2           0   11.9925844234332     
          68           2           0   12.9973775917071     
          69           2           0   12.2713771340521     
          70           2           0   12.2063596073089     
          71           2           0   11.9703226259685     
          72           2           0   4.19760011256942     
          73           2           0   4.48069459953541     
          74           2           0   4.96444000602106     
          75           2           0   5.38491164010084     
          76           2           0   5.82201110070631     
          77           2           0   6.04408825268831     
          78           2           0   6.39412499786728     
          79           2           0   6.66633022154090     
          80           2           0   6.92498007244969     
          81           2           0   7.13672237715193     
          82           2           0   7.29247870334514     
          83           2           0   7.36893966076033     
          84           2           0   7.36700758111302     
          85           2           0   7.35182701264673     
          86           2           0   7.28972322685863     
          87           2           0   7.18762260819026     
          88           2           0   7.04443972699890     
          89           2           0   6.91082171525433     
          90           2           0   6.76457594447524     
          91           2           0   6.65887422403793     
          92           2           0   6.41505943594003     
          93           2           0   6.25276417362368     
          94           2           0   5.32634505546681     
          95           2           0   2.01051786857167     
          96           2           0   2.02420983298280     
          -1           3           0  0.311227357241853     
           0           3           0  0.291308241494774     
           1           3           0   3.05853333439645     
           2           3           0   3.93450672816198     
           3           3           0   4.12759188088079     
           4           3           0   4.02822107298779     
           5           3           0   3.84532603443347     
           6           3           0   3.60878474695201     
           7           3           0   3.35774781883993     
           8           3           0   4.20452902040683     
           9           3           0   5.63887703653429     
          10           3           0   6.09655081334919     
          11           3           0   6.14562273653808     
          12           3           0   6.15915547461007     
          13           3           0   6.21199154263494     
          14           3           0   6.29329875278729     
          15           3           0   6.19901745868155     
          16           3           0   5.97299535769167     
          17           3           0   5.95555811001372     
          18           3           0   6.04936761960924     
          19           3           0   6.09070357077342     
          20           3           0   5.77311492803731     
          21           3           0   6.00274693339439     
          22           3           0   7.07918226768060     
          23           3           0   7.45191802550474     
          24           3           0   7.63060063760099     
          25           3           0   7.67759470247311     
          26           3           0   9.07031907176884     
          27           3           0   11.8267822145957     
          28           3           0   15.7884500211514     
          29           3           0   19.2865562657650     
          30           3           0   22.2991918648454     
          31           3           0   24.2784823054604     
          32           3           0   26.3081248802279     
          33           3           0   26.2665455057534     
          34           3           0   24.2524694751805     
          35           3           0   23.4262415986873     
          36           3           0   20.8400577716513     
          37           3           0   17.9114847679997     
          38           3           0   14.8612248850080     
          39           3           0   12.0359805421857     
          40           3           0   10.1949266231302     
          41           3           0   9.32524598965748     
          42           3           0   8.38878022266057     
          43           3           0   9.30789973428546     
          44           3           0   8.54290173452045     
          45           3           0   7.43883015387395     
          46           3           0   2.55084122633326     
          47           3           0  -2.19112521307027     
          48           3           0  -7.27044118113296     
          49           3           0  -8.90738436150397     
          50           3           0  -10.5310274168112     
          51           3           0  -16.2511115510604     
          52           3           0  -19.8200999067277     
          53           3           0  -14.4551326889610     
          54           3           0  -11.1803694211329     
          55           3           0  -14.0794194459403     
          56           3           0  -15.4407581836388     
          57           3           0  -17.1293295596726     
          58           3           0  -17.2364366476395     
          59           3           0  -15.1647337572088     
          60           3           0  -14.1994433923070     
          61           3           0  -14.1903042884090     
          62           3           0  -9.51313485629089     
          63           3           0  -6.10756404543162     
          64           3           0  -2.67340398434194     
          65           3           0   1.63739511054470     
          66           3           0   8.22860532394760     
          67           3           0   9.73508731458570     
          68           3           0   8.28558593485281     
          69           3           0   7.72366992005143     
          70           3           0   7.57256906005314     
          71           3           0   7.37113145497098     
          72           3           0   7.29692669488761     
          73           3           0   7.47286235692368     
          74           3           0   7.94558806225169     
          75           3           0   8.47187177416192     
          76           3           0   9.42801194936121     
          77           3           0   9.71158209519574     
          78           3           0   10.0183588421333     
          79           3           0   10.4323224890056     
          80           3           0   10.8021631403565     
          81           3           0   11.1412625783669     
          82           3           0   11.4014772587119     
          83           3           0   11.5747896195906     
          84           3           0   11.6595888512605     
          85           3           0   11.7359903648019     
          86           3           0   11.6870067136176     
          87           3           0   11.5728208697338     
          88           3           0   11.4501006614138     
          89           3           0   11.3191951306374     
          90           3           0   11.1257683782215     
          91           3           0   10.9487520978247     
          92           3           0   10.6376693956544     
          93           3           0   10.3128979968376     
          94           3           0   8.92751015924894     
          95           3           0   4.46569104372821     
          96           3           0   4.48723278582410     
          -1           4           0   2.32054585084711     
           0           4           0   2.32167466779166     
           1           4           0   5.18078449457389     
           2           4           0   6.01010636386177     
           3           4           0   6.13976421364575     
           4           4           0   6.17296683870955     
           5           4           0   6.19696349114727     
           6           4           0   6.20929194167561     
           7           4           0   6.20554713920979     
           8           4           0   6.19826896449539     
           9           4           0   6.19968221425002     
          10           4           0   6.22341232813873     
          11           4           0   6.26000897345611     
          12           4           0   6.29927792683093     
          13           4           0   6.36933374366331     
          14           4           0   6.99148240026202     
          15           4           0   7.79689554313730     
          16           4           0   7.52625902644861     
          17           4           0   7.29585404617151     
          18           4           0   7.85050779556868     
          19           4           0   8.06450271581260     
          20           4           0   8.16042533298111     
          21           4           0   8.85928299019534     
          22           4           0   9.70818550252103     
          23           4           0   11.6208615499404     
          24           4           0   5.79246082438635     
          25           4           0   6.00691536221298     
          26           4           0   6.78479509265157     
          27           4           0   9.58157337471410     
          28           4           0   12.6073940561624     
          29           4           0   14.3889179236116     
          30           4           0   16.2196321948012     
          31           4           0   17.6525812044944     
          32           4           0   18.1948525778884     
          33           4           0   18.3409217915035     
          34           4           0   16.9355462949968     
          35           4           0   15.7133504304893     
          36           4           0   13.9145122858936     
          37           4           0   11.8626521371609     
          38           4           0   9.46494836950866     
          39           4           0   8.10009528014881     
          40           4           0   6.58800925497177     
          41           4           0   5.83329365492655     
          42           4           0   5.07167081691378     
          43           4           0   4.97072197517311     
          44           4           0   3.36698178404518     
          45           4           0   2.30055379890638     
          46           4           0  -1.59083589807681     
          47           4           0  -5.74010873000623     
          48           4           0  -7.90612739157571     
          49           4           0  -10.1668203456620     
          50           4           0  -12.3183265758171     
          51           4           0  -14.7280197061009     
          52           4           0  -13.6067775581976     
          53           4           0  -11.7528023504935     
          54           4           0  -10.9000555305329     
          55           4           0  -11.7162542585420     
          56           4           0  -11.9118949747396     
          57           4           0  -10.7474064637922     
          58           4           0  -8.51883534837753     
          59           4           0  -9.11194760675889     
          60           4           0  -7.20888678446800     
          61           4           0  -7.03438516288916     
          62           4           0  -5.24412126772422     
          63           4           0  -1.15165265569031     
          64           4           0   4.63146553099653     
          65           4           0   5.91226497716495     
          66           4           0   7.97779263013145     
          67           4           0   9.23238664217819     
          68           4           0   7.80552817610317     
          69           4           0   7.50395212433685     
          70           4           0   6.21818930670555     
          71           4           0   6.34584789331827     
          72           4           0   14.8174088797619     
          73           4           0   14.8059044843514     
          74           4           0   12.8598441151047     
          75           4           0   12.3018425531119     
          76           4           0   12.9857108014372     
          77           4           0   12.9653599015335     
          78           4           0   13.2373673148217     
          79           4           0   13.8954922560837     
          80           4           0   14.4824460386408     
          81           4           0   15.0346288626468     
          82           4           0   15.4578642298706     
          83           4           0   15.7745330245406     
          84           4           0   15.9750912728547     
          85           4           0   16.0778038436063     
          86           4           0   16.1101626942262     
          87           4           0   16.1333180205163     
          88           4           0   16.0863462779149     
          89           4           0   15.9856973712503     
          90           4           0   15.7777213387108     
          91           4           0   15.5004318528432     
          92           4           0   15.0498913376013     
          93           4           0   14.5137652201693     
          94           4           0   12.9296230210047     
          95           4           0   7.96419882591230     
          96           4           0   7.98707947626995     
          -1           5           0   2.28394924688595     
           0           5           0   2.30313059063755     
           1           5           0   7.41319001511717     
           2           5           0   9.10570309415851     
           3           5           0   9.34952573143930     
           4           5           0   9.31468185256324     
           5           5           0   9.28505047355461     
           6           5           0   9.28309702899699     
           7           5           0   9.25456091588705     
           8           5           0   8.56122530201192     
           9           5           0   7.48666108411012     
          10           5           0   7.11736442345033     
          11           5           0   7.02607616752236     
          12           5           0   6.94115837747776     
          13           5           0   6.81221238519598     
          14           5           0   6.64656279369995     
          15           5           0   6.46255634880504     
          16           5           0   7.31063758223676     
          17           5           0   8.59969629445135     
          18           5           0   8.53942177742584     
          19           5           0   8.24264725335473     
          20           5           0   11.3228958867305     
          21           5           0   17.3983585841240     
          22           5           0   20.6855811053917     
          23           5           0   22.1118198131257     
          24           5           0   7.96898501408290     
          25           5           0   8.51718789930276     
          26           5           0   9.19321714345353     
          27           5           0   11.3425266888540     
          28           5           0   13.6720689255879     
          29           5           0   15.0091882665579     
          30           5           0   15.8758210550234     
          31           5           0   16.7051596369733     
          32           5           0   16.0120827570305     
          33           5           0   14.6699206430710     
          34           5           0   13.2884347945663     
          35           5           0   12.2919808318078     
          36           5           0   10.3387871374870     
          37           5           0   8.35601082237010     
          38           5           0   6.54949330793367     
          39           5           0   5.66073372947728     
          40           5           0   4.32401780807636     
          41           5           0   3.78685045399420     
          42           5           0   2.86166860595323     
          43           5           0  0.929586471409158     
          44           5           0  -1.11849685041951     
          45           5           0  -4.71518652322765     
          46           5           0  -7.41948975335101     
          47           5           0  -10.4427753827855     
          48           5           0  -12.2324197879993     
          49           5           0  -14.7491258561880     
          50           5           0  -16.2093958436719     
          51           5           0  -15.5953500433796     
          52           5           0  -13.8134921507999     
          53           5           0  -14.7749319048259     
          54           5           0  -14.3209770935100     
          55           5           0  -11.8777941622244     
          56           5           0  -10.6675432970750     
          57           5           0  -8.49626780300764     
          58           5           0  -6.79254015848225     
          59           5           0  -7.36295156219020     
          60           5           0  -4.33713494853731     
          61           5           0  -1.56188410390859     
          62           5           0 -0.667818732536341     
          63           5           0   4.21017846559573     
          64           5           0   11.2928983626915     
          65           5           0   13.5792662012678     
          66           5           0   13.2259873046633     
          67           5           0   14.0691468619405     
          68           5           0   13.3546033657328     
          69           5           0   10.7276937675432     
          70           5           0   8.49932738668320     
          71           5           0   8.03816734972270     
          72           5           0   22.3788821961083     
          73           5           0   21.4865423981608     
          74           5           0   20.1115966619773     
          75           5           0   18.9495965473973     
          76           5           0   17.4304110930392     
          77           5           0   15.4874538273303     
          78           5           0   15.4533839114908     
          79           5           0   17.1272856173663     
          80           5           0   18.1674471961278     
          81           5           0   19.2484067584079     
          82           5           0   20.0510794803329     
          83           5           0   20.6435689687524     
          84           5           0   21.0472833183071     
          85           5           0   21.2624684899702     
          86           5           0   21.4185464960297     
          87           5           0   21.5401789552043     
          88           5           0   21.5386808042659     
          89           5           0   21.4473427579834     
          90           5           0   21.2522904044658     
          91           5           0   20.9113780520434     
          92           5           0   20.4018770984116     
          93           5           0   19.5871370074383     
          94           5           0   17.9016222618599     
          95           5           0   13.0108040195218     
          96           5           0   13.0287978882796     
          -1           6           0   5.98791038073596     
           0           6           0   6.00056463372097     
           1           6           0   11.0199085067750     
           2           6           0   12.5710823258614     
           3           6           0   12.7125892824892     
           4           6           0   12.6302393864107     
           5           6           0   12.5713536329417     
           6           6           0   12.5333378862827     
           7           6           0   12.4932936239467     
           8           6           0   12.4409769988346     
           9           6           0   12.3684919493347     
          10           6           0   12.2687366204571     
          11           6           0   12.0999294334147     
          12           6           0   11.8112726448028     
          13           6           0   11.5913506232509     
          14           6           0   13.6342640280217     
          15           6           0   17.1062407756222     
          16           6           0   18.0397335230431     
          17           6           0   17.3151145123302     
          18           6           0   16.2932094930930     
          19           6           0   15.8594858975216     
          20           6           0   15.4302168970986     
          21           6           0   14.4512346255540     
          22           6           0   16.8847735270451     
          23           6           0   21.2734685660958     
          24           6           0   10.2072025710689     
          25           6           0   10.2316305581752     
          26           6           0   11.7934574575898     
          27           6           0   14.0022603010488     
          28           6           0   16.8374892721288     
          29           6           0   17.8786093645556     
          30           6           0   17.6841415981545     
          31           6           0   16.8420565285780     
          32           6           0   15.1484355328016     
          33           6           0   13.0845061491632     
          34           6           0   11.3397601261639     
          35           6           0   10.1129700003338     
          36           6           0   7.96161261570409     
          37           6           0   6.40360056636506     
          38           6           0   5.35514236698694     
          39           6           0   4.60547327146340     
          40           6           0   3.59675832831709     
          41           6           0   2.80347818212580     
          42           6           0   1.54497608740811     
          43           6           0 -0.806932720503440     
          44           6           0  -3.76148469123671     
          45           6           0  -10.1383146013862     
          46           6           0  -12.8961684873720     
          47           6           0  -14.0397417537104     
          48           6           0  -16.0951847012863     
          49           6           0  -17.9333478571969     
          50           6           0  -18.9281935591338     
