# #Surface area of target (m2)
-2.059531470841219000e-02	9.889191999999999427e-02
-1.999373578588834952e-02	7.008035999999999710e-01
-1.880480322831831058e-02	1.445271000000000056e-02
-1.762213261892925029e-02	1.435620999999999946e-02
-1.644423755778750065e-02	1.425740999999999988e-02
-1.527000847847367025e-02	1.423781999999999999e-02
-1.410108152543875989e-02	1.417384999999999999e-02
-1.293845153898304061e-02	1.416889999999999990e-02
-1.178165640993839025e-02	1.402221000000000023e-02
-1.062893129629459942e-02	1.399136999999999950e-02
-9.481150832189370187e-03	1.393405999999999985e-02
-8.338828811582954872e-03	1.387226000000000084e-02
-7.200351211309375180e-03	1.386717999999999978e-02
-6.066502676836977616e-03	1.381131000000000025e-02
-4.939377935223837612e-03	1.381493999999999951e-02
-3.817894253727676952e-03	1.370622999999999980e-02
-2.702520582561152018e-03	1.366294000000000015e-02
-1.594737107937171938e-03	1.365290000000000080e-02
-5.161358024813947343e-04	1.361710999999999998e-02
5.161358024813912648e-04	1.362666000000000051e-02
1.731185258151850042e-03	1.193949000000000052e-02
3.297936050327121820e-03	1.650387000000000035e-02
5.168347978860340225e-03	2.048430999999999863e-02
7.291038060855559860e-03	2.386920999999999835e-02
9.621742376126927315e-03	2.655186000000000004e-02
1.210992438349687075e-02	2.880533999999999872e-02
1.470657860251120032e-02	3.034328999999999846e-02
1.736778150217080027e-02	3.137299000000000337e-02
2.004861803206687068e-02	3.195864000000000343e-02
2.270652394690144890e-02	3.190337000000000034e-02
2.529953332595893944e-02	3.139886000000000066e-02
2.778635772977447113e-02	3.038727999999999915e-02
3.012625764251257096e-02	2.886810000000000070e-02
3.227644879825337931e-02	2.692225999999999994e-02
3.419788859185184104e-02	2.438556999999999877e-02
3.585676736217013882e-02	2.144619000000000039e-02
3.721285789302741787e-02	1.812818999999999889e-02
3.781515607192761225e-02	1.430871000000000053e-02
