# Electric potential (V)/(m) (d/dy)  
          46           2           0  -16.7837043176844     
          47           2           0  -28.0514484337701     
          48           2           0  -37.7353386819695     
          49           2           0  -42.4632428828863     
          50           2           0  -43.3228318829082     
          51           2           0  -41.3738463551395     
          52           2           0  -37.8440324429101     
          53           2           0  -33.3250085940494     
          54           2           0  -28.8847556051340     
          55           2           0  -25.0927703129602     
          56           2           0  -23.2842820762975     
          57           2           0  -21.5897672087767     
          58           2           0  -21.0751502754873     
          59           2           0  -20.0688593882417     
          60           2           0  -17.4385540954131     
          61           2           0  -11.9460360374064     
          62           2           0  -4.17536074562228     
          63           2           0   4.74190235599555     
          64           2           0   14.5382005598701     
          65           2           0   26.0270908550037     
          66           2           0   35.7210327040199     
          67           2           0   42.5871589442163     
          68           2           0   44.2971682377520     
          69           2           0   40.4177743105281     
          70           2           0   36.0132324091852     
          71           2           0   34.1951534331150     
          72           2           0   6.95557945490492     
          73           2           0   7.36270017299197     
          74           2           0   7.53728661799288     
          75           2           0   7.38928121859422     
          76           2           0   7.21592527512365     
          77           2           0   7.48088366802365     
          78           2           0   7.87649669589200     
          79           2           0   9.53428137756404     
          80           2           0   11.1219263596693     
          81           2           0   11.3500068608448     
          82           2           0   11.5043090881801     
          83           2           0   11.9455954893155     
          84           2           0   12.1691033578767     
          85           2           0   12.2080388201667     
          86           2           0   12.1293115115686     
          87           2           0   11.9737563729891     
          88           2           0   11.7632728866781     
          89           2           0   11.5508725704160     
          90           2           0   11.6651541383433     
          91           2           0   11.5659799509745     
          92           2           0   11.0766792352138     
          93           2           0   10.4670467411065     
          94           2           0   9.66918786168849     
          95           2           0   7.65615318501689     
          96           2           0   7.59762491412936     
          -1           3           0  -1.41888289449249     
           0           3           0  -1.47226714488720     
           1           3           0 -0.367852248864023     
           2           3           0  2.260464819664070E-002
           3           3           0 -1.049192125806231E-002
           4           3           0 -0.230088009159888     
           5           3           0 -0.538337521090097     
           6           3           0 -0.901434866736477     
           7           3           0  -1.15370715755139     
           8           3           0   1.18147189710587     
           9           3           0   5.50094406360549     
          10           3           0   7.91561588415299     
          11           3           0   9.19811902571493     
          12           3           0   10.0299988918323     
          13           3           0   10.6982866415432     
          14           3           0   11.2720379968759     
          15           3           0   10.9716526319124     
          16           3           0   10.2218279800957     
          17           3           0   9.80606481144412     
          18           3           0   9.39779303265793     
          19           3           0   9.37421127649861     
          20           3           0   9.41511618587962     
          21           3           0   9.50528403030856     
          22           3           0   9.71899343859162     
          23           3           0   9.99636494841833     
          24           3           0   29.4523594311307     
          25           3           0   31.2752490966172     
          26           3           0   36.2732928506231     
          27           3           0   43.0364964129557     
          28           3           0   48.5385131256287     
          29           3           0   51.3195362341692     
          30           3           0   51.3507471266450     
          31           3           0   49.8177075347408     
          32           3           0   49.4553979957906     
          33           3           0   46.6340910082751     
          34           3           0   42.9834795216211     
          35           3           0   40.6820286844059     
          36           3           0   39.3844475821702     
          37           3           0   35.9238082361433     
          38           3           0   32.2831152314955     
          39           3           0   28.3956056888364     
          40           3           0   25.5097711782881     
          41           3           0   22.9075027105964     
          42           3           0   20.4476076519064     
          43           3           0   18.2106334222450     
          44           3           0   12.1682143116348     
          45           3           0   3.26307704307939     
          46           3           0  -8.47894092698169     
          47           3           0  -20.8817332217550     
          48           3           0  -32.2600235994454     
          49           3           0  -41.1097218706888     
          50           3           0  -45.6147008186069     
          51           3           0  -47.3695334212674     
          52           3           0  -46.7017406620213     
          53           3           0  -43.0026466280287     
          54           3           0  -40.6586829639619     
          55           3           0  -38.9066327267201     
          56           3           0  -37.4487612602062     
          57           3           0  -36.7852210273210     
          58           3           0  -36.7930460839435     
          59           3           0  -34.8862254403669     
          60           3           0  -30.7416679409814     
          61           3           0  -23.6478183460064     
          62           3           0  -13.0580715903746     
          63           3           0 -9.453434339803762E-002
          64           3           0   13.9564746058254     
          65           3           0   29.4238495529585     
          66           3           0   39.1193129743383     
          67           3           0   43.5868577300390     
          68           3           0   41.8684469487632     
          69           3           0   36.0513707089722     
          70           3           0   31.1857204853414     
          71           3           0   29.5872611990473     
          72           3           0   10.1500501416857     
          73           3           0   8.67479693374616     
          74           3           0   8.62465712361111     
          75           3           0   11.6191082631647     
          76           3           0   12.3900122905406     
          77           3           0   11.6228906184706     
          78           3           0   11.5364907982091     
          79           3           0   12.5786854179430     
          80           3           0   13.7860499085256     
          81           3           0   15.2607484129670     
          82           3           0   16.4975657073121     
          83           3           0   17.4748659557947     
          84           3           0   18.1513352298528     
          85           3           0   18.1374171706235     
          86           3           0   17.8266245279069     
          87           3           0   17.6764397780686     
          88           3           0   17.6239555872495     
          89           3           0   17.5265852419979     
          90           3           0   17.4716660072660     
          91           3           0   17.3986711392224     
          92           3           0   17.1255966226608     
          93           3           0   16.4412807012811     
          94           3           0   15.2708247209452     
          95           3           0   12.3313196539354     
          96           3           0   12.2798743679656     
          -1           4           0   3.11288653928149     
           0           4           0   3.08076459500456     
           1           4           0   5.18838791818602     
           2           4           0   6.21818491861571     
           3           4           0   6.09594200805431     
           4           4           0   5.49720068292927     
           5           4           0   4.89042664903041     
           6           4           0   3.95380826108885     
           7           4           0   2.74019421747390     
           8           4           0   2.02472021156034     
           9           4           0   1.58947899307511     
          10           4           0   1.36143187899732     
          11           4           0   2.46167074857073     
          12           4           0   4.83262149879302     
          13           4           0   6.34870134786225     
          14           4           0   6.70542998434786     
          15           4           0   5.89700257021784     
          16           4           0   5.43908204552338     
          17           4           0   6.15868339582068     
          18           4           0   7.13232719967349     
          19           4           0   7.87217996667008     
          20           4           0   7.82340087129001     
          21           4           0   8.22764817314190     
          22           4           0   9.05972349162576     
          23           4           0   9.89485336029225     
          24           4           0   26.0144660101479     
          25           4           0   27.5152627846190     
          26           4           0   32.5848260859562     
          27           4           0   39.6228203979824     
          28           4           0   45.6543632736800     
          29           4           0   49.4599280451511     
          30           4           0   51.3311903730172     
          31           4           0   50.5724112822578     
          32           4           0   49.1934541892813     
          33           4           0   46.1275395949145     
          34           4           0   42.8193485462218     
          35           4           0   39.3669774097137     
          36           4           0   34.7312870981398     
          37           4           0   32.7209970401624     
          38           4           0   28.3914559606385     
          39           4           0   24.5907948580557     
          40           4           0   21.2949086971344     
          41           4           0   19.2140352955682     
          42           4           0   16.8721250133419     
          43           4           0   14.0367304945962     
          44           4           0   9.13455534507042     
          45           4           0   2.24905706807730     
          46           4           0  -7.83825954866787     
          47           4           0  -18.7220327730452     
          48           4           0  -28.4214975408529     
          49           4           0  -36.4782782090688     
          50           4           0  -41.4170697908071     
          51           4           0  -43.4009505106418     
          52           4           0  -42.7812823554620     
          53           4           0  -40.7606127017065     
          54           4           0  -39.6059090809678     
          55           4           0  -38.8905606528420     
          56           4           0  -37.2304648474869     
          57           4           0  -36.2138748160661     
          58           4           0  -35.4482961856573     
          59           4           0  -33.9718542411790     
          60           4           0  -30.0241555313443     
          61           4           0  -23.0528051039069     
          62           4           0  -12.7993959350576     
          63           4           0  0.581588692259140     
          64           4           0   15.3425340528591     
          65           4           0   30.2836343317757     
          66           4           0   39.3665850323037     
          67           4           0   43.2010660657872     
          68           4           0   40.8374087014910     
          69           4           0   33.3500615751263     
          70           4           0   27.6566465397553     
          71           4           0   26.3442546183599     
          72           4           0   10.5126970995318     
          73           4           0   10.5334694089056     
          74           4           0   11.2211427020084     
          75           4           0   12.8384031065942     
          76           4           0   13.9634590608567     
          77           4           0   14.7214869568196     
          78           4           0   15.8682948473862     
          79           4           0   16.5238261766929     
          80           4           0   17.1871480414070     
          81           4           0   19.0670269169903     
          82           4           0   20.8379381804340     
          83           4           0   22.1469617951570     
          84           4           0   22.9802863277518     
          85           4           0   22.6150715987580     
          86           4           0   22.0189160552595     
          87           4           0   22.0891836142585     
          88           4           0   22.5265056582463     
          89           4           0   23.1145911364972     
          90           4           0   23.5838717302217     
          91           4           0   23.7496922068207     
          92           4           0   22.1779019363517     
          93           4           0   19.3559127536097     
          94           4           0   16.8712088345755     
          95           4           0   11.5840959142973     
          96           4           0   11.1658954209530     
          -1           5           0   3.94878032417996     
           0           5           0   4.00450870235108     
           1           5           0   4.88890310029960     
           2           5           0   5.18614494467626     
           3           5           0   5.25922733201324     
           4           5           0   5.29360343552602     
           5           5           0   5.32993944014910     
           6           5           0   5.36179079230627     
           7           5           0   5.27991064762474     
           8           5           0   3.37686863784534     
           9           5           0   1.32090382394330     
          10           5           0   1.35361924904951     
          11           5           0   1.00690497208407     
          12           5           0   1.34121389454014     
          13           5           0   2.72091510770873     
          14           5           0   3.60323936435352     
          15           5           0   3.54072110138297     
          16           5           0   3.67248091332897     
          17           5           0   4.31815229512195     
          18           5           0   4.62903934379912     
          19           5           0   4.49244039310316     
          20           5           0   4.35824948812107     
          21           5           0   5.01135512087582     
          22           5           0   6.18290616576580     
          23           5           0   7.16588071621894     
          24           5           0   24.4915000120424     
          25           5           0   26.2532303461057     
          26           5           0   31.0666462259126     
          27           5           0   37.5923525880731     
          28           5           0   41.8330221188090     
          29           5           0   43.7889746323651     
          30           5           0   43.9774459511718     
          31           5           0   42.1005757021738     
          32           5           0   38.1616356442329     
          33           5           0   34.2069503264416     
          34           5           0   32.0871264310271     
          35           5           0   29.8962290987929     
          36           5           0   26.4857984669147     
          37           5           0   24.5252602370103     
          38           5           0   21.5979712160585     
          39           5           0   18.7383595961781     
          40           5           0   16.2921244600307     
          41           5           0   14.4445288288468     
          42           5           0   12.5383758111436     
          43           5           0   9.45143718920985     
          44           5           0   4.96874969882460     
          45           5           0  -1.22847570464053     
          46           5           0  -8.46610873908215     
          47           5           0  -16.5226546429686     
          48           5           0  -24.1462317060481     
          49           5           0  -29.8625384956419     
          50           5           0  -33.5338024300160     
          51           5           0  -36.0891410923433     
          52           5           0  -35.2627143392712     
          53           5           0  -35.1418694868418     
          54           5           0  -33.9721496235582     
          55           5           0  -32.9942527087331     
          56           5           0  -31.9882433621124     
          57           5           0  -31.1119569664494     
          58           5           0  -30.7882784057772     
          59           5           0  -29.8825161085602     
          60           5           0  -27.3606951636330     
          61           5           0  -20.8016114334822     
          62           5           0  -13.0534215320883     
          63           5           0  -1.05410946189849     
          64           5           0   13.0427862462546     
          65           5           0   27.0169052961874     
          66           5           0   38.1006993426400     
          67           5           0   43.4942940890814     
          68           5           0   41.8983200596211     
          69           5           0   34.3760397442656     
          70           5           0   27.2690688753808     
          71           5           0   24.7980446884858     
          72           5           0   8.22023130679254     
          73           5           0   9.73770293737400     
          74           5           0   10.0622761837329     
          75           5           0   8.60194140516481     
          76           5           0   9.03506717297015     
          77           5           0   11.9472119910067     
          78           5           0   13.4186622354706     
          79           5           0   13.6553878035327     
          80           5           0   13.2217316680049     
          81           5           0   13.7032733856505     
          82           5           0   14.9318227386325     
          83           5           0   15.6609307455022     
          84           5           0   16.0696411014423     
          85           5           0   16.6351276798512     
          86           5           0   17.0790602879062     
          87           5           0   17.2365813454675     
          88           5           0   17.3307833149959     
          89           5           0   17.5091895650158     
          90           5           0   17.4691882466570     
          91           5           0   17.1582022355991     
          92           5           0   16.9656983261857     
          93           5           0   16.7846976113802     
          94           5           0   16.5330293042601     
          95           5           0   15.0006807918205     
          96           5           0   15.1489396358232     
          -1           6           0   2.87631311674739     
           0           6           0   3.20544105514446     
           1           6           0   3.21907174445439     
           2           6           0   2.69850071088620     
           3           6           0   3.54810801690609     
           4           6           0   5.47708388495909     
           5           6           0   7.29127292907436     
           6           6           0   8.80597241821801     
           7           6           0   9.49908486205148     
           8           6           0   9.80759044134789     
           9           6           0   10.0550570187810     
          10           6           0   11.4804207680987     
          11           6           0   12.6547126731808     
          12           6           0   11.6968049222931     
          13           6           0   10.6771224169381     
          14           6           0   10.2098118126266     
          15           6           0   11.0759433745799     
          16           6           0   12.0139722801562     
          17           6           0   11.7388763246909     
          18           6           0   11.2449515456925     
          19           6           0   11.0185613604111     
          20           6           0   11.6137180860666     
          21           6           0   12.1798333175332     
          22           6           0   12.3125007967107     
          23           6           0   12.2230355525266     
          24           6           0   22.8394397190829     
          25           6           0   24.9390953827764     
          26           6           0   28.6676480587196     
          27           6           0   32.4361183046157     
          28           6           0   33.1438166138795     
          29           6           0   31.7166697503376     
          30           6           0   28.6613017107699     
          31           6           0   24.8650845287205     
          32           6           0   21.2309307493797     
          33           6           0   18.7604996011724     
          34           6           0   17.5062992108329     
          35           6           0   17.2608025521052     
          36           6           0   16.4553278095035     
          37           6           0   16.3047406743711     
          38           6           0   15.6022797253754     
          39           6           0   14.6673248759203     
          40           6           0   12.6027433913849     
          41           6           0   11.5953687180293     
          42           6           0   10.2459773989591     
          43           6           0   7.95528574351022     
          44           6           0   4.23451931765886     
          45           6           0 -0.589795633185342     
          46           6           0  -4.71338238272493     
          47           6           0  -9.20470374533863     
          48           6           0  -13.8177806331840     
          49           6           0  -17.8213586310888     
          50           6           0  -19.8696537673566     
