# Electric potential (V)/(m) (d/dy)  
          43           3           0   9.73821232707838     
          44           3           0   5.69594207519387     
          45           3           0 -0.427352472740619     
          46           3           0  -9.41180393911816     
          47           3           0  -17.6084612615639     
          48           3           0  -26.0979943049798     
          49           3           0  -30.2744810721901     
          50           3           0  -32.6395228899499     
          51           3           0  -36.7895221091735     
          52           3           0  -38.8331729616052     
          53           3           0  -34.4698303550036     
          54           3           0  -32.1287287012802     
          55           3           0  -30.8310469110787     
          56           3           0  -31.2837595527449     
          57           3           0  -30.9967306248139     
          58           3           0  -30.9185079560955     
          59           3           0  -28.8872393212026     
          60           3           0  -25.7046385990379     
          61           3           0  -21.7799701021956     
          62           3           0  -13.8319131729364     
          63           3           0  -4.74384845923332     
          64           3           0   5.12649030588655     
          65           3           0   13.7054634049483     
          66           3           0   22.5790455156800     
          67           3           0   25.3627361094127     
          68           3           0   23.8127444584812     
          69           3           0   21.2907490906284     
          70           3           0   19.0550270106288     
          71           3           0   18.8557309782405     
          72           3           0   14.3054987985822     
          73           3           0   11.9663643080617     
          74           3           0   9.36381944465559     
          75           3           0   8.30767102159004     
          76           3           0   9.23064094574689     
          77           3           0   9.60158718951938     
          78           3           0   10.2547336930558     
          79           3           0   10.9145256316386     
          80           3           0   11.4479399616721     
          81           3           0   11.8463987034750     
          82           3           0   12.1356875943419     
          83           3           0   12.3416164210183     
          84           3           0   12.4594309749354     
          85           3           0   12.5089824096760     
          86           3           0   12.5246146237564     
          87           3           0   12.4932237859040     
          88           3           0   12.3783088788178     
          89           3           0   12.2048780158791     
          90           3           0   11.9787384278642     
          91           3           0   11.7112281370220     
          92           3           0   11.3946164426635     
          93           3           0   10.8664398127380     
          94           3           0   9.92164231794999     
          95           3           0   7.14905258427384     
          96           3           0   7.24186098130857     
          -1           4           0   2.32847659887062     
           0           4           0   2.31023788958301     
           1           4           0   3.23795075992025     
           2           4           0   3.26212037441061     
           3           4           0   4.26711462153588     
           4           4           0   5.88548339225542     
           5           4           0   7.59606084488909     
           6           4           0   9.49734245913182     
           7           4           0   10.1785202211284     
           8           4           0   10.3007909300917     
           9           4           0   10.2843742554805     
          10           4           0   10.2609947938757     
          11           4           0   10.2537962541444     
          12           4           0   10.2338536086716     
          13           4           0   9.72352885373604     
          14           4           0   8.95241132701113     
          15           4           0   8.10354521450330     
          16           4           0   6.61492613140606     
          17           4           0   5.12679655784103     
          18           4           0   7.52920471232725     
          19           4           0   13.5510698560523     
          20           4           0   17.6979556938513     
          21           4           0   18.1915720363012     
          22           4           0   15.9438974178687     
          23           4           0   14.3822280144649     
          24           4           0   19.6413952965006     
          25           4           0   21.6191352405708     
          26           4           0   25.8921351830799     
          27           4           0   32.0614039752662     
          28           4           0   39.4897296529820     
          29           4           0   45.7747901086285     
          30           4           0   49.6587947796671     
          31           4           0   51.8782943995441     
          32           4           0   51.9644580784636     
          33           4           0   49.5796190961640     
          34           4           0   45.1025679049770     
          35           4           0   38.3466613091623     
          36           4           0   34.5544407947668     
          37           4           0   27.5781300120492     
          38           4           0   22.0489613615268     
          39           4           0   16.9718674491370     
          40           4           0   13.1933689719801     
          41           4           0   9.83669744883876     
          42           4           0   7.90326520064064     
          43           4           0   5.34248964384183     
          44           4           0  0.811736812810202     
          45           4           0  -4.63490631767538     
          46           4           0  -12.9775246496567     
          47           4           0  -20.4952772307620     
          48           4           0  -26.9089621737156     
          49           4           0  -31.1894182945526     
          50           4           0  -33.3632920292103     
          51           4           0  -35.4986769269312     
          52           4           0  -35.0235782007974     
          53           4           0  -33.2320979674059     
          54           4           0  -30.8892524835765     
          55           4           0  -28.4283139819000     
          56           4           0  -27.5740501218676     
          57           4           0  -26.9995713325663     
          58           4           0  -25.3261517915802     
          59           4           0  -23.1699680387669     
          60           4           0  -19.5069268896566     
          61           4           0  -15.7440870055315     
          62           4           0  -9.48840455436687     
          63           4           0  0.410722781458378     
          64           4           0   11.9986659266626     
          65           4           0   19.1301956578150     
          66           4           0   24.8363555689666     
          67           4           0   27.1161947323373     
          68           4           0   25.4625768584612     
          69           4           0   22.0180366787346     
          70           4           0   19.0984729166859     
          71           4           0   18.9524053519390     
          72           4           0   13.8818162581637     
          73           4           0   14.3250221522995     
          74           4           0   14.8699227397480     
          75           4           0   13.9872264162007     
          76           4           0   11.6843432449116     
          77           4           0   10.9392931151872     
          78           4           0   12.3330315523872     
          79           4           0   13.5974529265551     
          80           4           0   14.4463949722597     
          81           4           0   15.1073142240326     
          82           4           0   15.5329370788752     
          83           4           0   15.8445750054354     
          84           4           0   16.1182582642216     
          85           4           0   16.3137970778956     
          86           4           0   16.4164829232435     
          87           4           0   16.3338981840937     
          88           4           0   16.1409182866992     
          89           4           0   15.9732685737258     
          90           4           0   15.7685780256861     
          91           4           0   15.4731616630030     
          92           4           0   15.1353627861801     
          93           4           0   14.5637519991666     
          94           4           0   13.5520365029338     
          95           4           0   10.4763746391488     
          96           4           0   10.7544656206271     
          -1           5           0   7.62148495637038     
           0           5           0   7.57164149110246     
           1           5           0   11.0510951183022     
           2           5           0   12.3185646174556     
           3           5           0   12.5888052578766     
           4           5           0   12.6173365036871     
           5           5           0   12.5867684364376     
           6           5           0   11.6018973692504     
           7           5           0   9.82089323196901     
           8           5           0   8.82316001244009     
           9           5           0   8.50986980123359     
          10           5           0   8.40962659811068     
          11           5           0   8.33403010517607     
          12           5           0   8.27032456662654     
          13           5           0   8.52694339076652     
          14           5           0   12.9005790769140     
          15           5           0   19.9871115209270     
          16           5           0   21.0491164442968     
          17           5           0   17.9589633565729     
          18           5           0   15.3051224553010     
          19           5           0   13.4600969289742     
          20           5           0   12.0979511120140     
          21           5           0   10.8976705989867     
          22           5           0   9.68275289340754     
          23           5           0   8.43299306116984     
          24           5           0   21.6312759586149     
          25           5           0   23.7967563032487     
          26           5           0   28.2879355826152     
          27           5           0   34.2845760719448     
          28           5           0   41.0351340674732     
          29           5           0   45.3545745894080     
          30           5           0   47.2060839637580     
          31           5           0   47.3825244526779     
          32           5           0   45.5878725745601     
          33           5           0   42.1985347415407     
          34           5           0   36.6433191322835     
          35           5           0   30.9206519378272     
          36           5           0   27.2197799958095     
          37           5           0   20.5005031479530     
          38           5           0   16.7370649982065     
          39           5           0   11.8585930845601     
          40           5           0   8.35913077075505     
          41           5           0   5.92573113964768     
          42           5           0   3.72230162442943     
          43           5           0  0.528767961984373     
          44           5           0  -4.61345692393810     
          45           5           0  -10.7689936079413     
          46           5           0  -17.3947279913802     
          47           5           0  -23.4181553011908     
          48           5           0  -28.1339817610199     
          49           5           0  -32.1247477310816     
          50           5           0  -33.8428383123372     
          51           5           0  -34.7388859307119     
          52           5           0  -33.3602002327033     
          53           5           0  -33.0773733927659     
          54           5           0  -30.1399435946246     
          55           5           0  -27.2535966706625     
          56           5           0  -25.1309722707784     
          57           5           0  -23.0650976065811     
          58           5           0  -21.9423113667718     
          59           5           0  -19.8287248036313     
          60           5           0  -16.2765356866682     
          61           5           0  -11.6254309984761     
          62           5           0  -5.87458057436787     
          63           5           0   4.53042901436546     
          64           5           0   15.3303343455945     
          65           5           0   23.7354438783526     
          66           5           0   28.1983015342031     
          67           5           0   32.3331339599195     
          68           5           0   31.0078493003991     
          69           5           0   26.3956257499610     
          70           5           0   21.9918468069823     
          71           5           0   21.1045541982717     
          72           5           0   7.49327468163595     
          73           5           0   10.4417842004137     
          74           5           0   16.5613839918659     
          75           5           0   17.6475744276729     
          76           5           0   14.0258892934699     
          77           5           0   12.5164208968473     
          78           5           0   14.2084593771350     
          79           5           0   16.2015413921291     
          80           5           0   17.3143769955054     
          81           5           0   17.8851182691511     
          82           5           0   18.2834073268729     
          83           5           0   18.4898685868593     
          84           5           0   18.6776021069498     
          85           5           0   18.8999434066358     
          86           5           0   19.0726486464611     
          87           5           0   19.2012941484020     
          88           5           0   19.3084955739091     
          89           5           0   19.3660511267255     
          90           5           0   19.3032439987190     
          91           5           0   19.0977010382090     
          92           5           0   18.8195002984288     
          93           5           0   18.2258748034297     
          94           5           0   17.1674505129745     
          95           5           0   13.8809179440780     
          96           5           0   14.0193518972043     
          -1           6           0   7.71706550607343     
           0           6           0   7.89792515674965     
           1           6           0   9.49544495540945     
           2           6           0   9.80260883206608     
           3           6           0   8.72533208009501     
           4           6           0   7.08558071466630     
           5           6           0   5.36510643828476     
           6           6           0   3.61591016820117     
           7           6           0   5.47387920982254     
           8           6           0   9.23352992606706     
           9           6           0   10.4523930457093     
          10           6           0   10.4941291690137     
          11           6           0   10.1908489912403     
          12           6           0   9.79691190886814     
          13           6           0   9.38783255281309     
          14           6           0   9.37938296560107     
          15           6           0   14.2958358760147     
          16           6           0   22.4328935790895     
          17           6           0   26.3127587142448     
          18           6           0   25.4644130022350     
          19           6           0   21.4641790256889     
          20           6           0   18.9581289110015     
          21           6           0   18.0351453783947     
          22           6           0   18.0822809076919     
          23           6           0   18.5569713925375     
          24           6           0   23.1678643348191     
          25           6           0   26.3086428716094     
          26           6           0   32.4853770681022     
          27           6           0   38.6924288061761     
          28           6           0   43.5578849854417     
          29           6           0   45.2529411897267     
          30           6           0   44.4239075282688     
          31           6           0   42.3759585901060     
          32           6           0   38.3112838493905     
          33           6           0   34.5179068889916     
          34           6           0   28.6549784294536     
          35           6           0   23.6790650089503     
          36           6           0   20.6552158456093     
          37           6           0   15.4030173929314     
          38           6           0   12.1546732287619     
          39           6           0   8.06470435225750     
          40           6           0   5.09476990718730     
          41           6           0   3.63017731416411     
          42           6           0  0.665271533167530     
          43           6           0  -2.96651574191686     
          44           6           0  -8.21941791659066     
          45           6           0  -14.7679353607820     
          46           6           0  -20.0380939199666     
          47           6           0  -23.8728295568879     
          48           6           0  -27.2974022428372     
          49           6           0  -29.4193789745106     
          50           6           0  -31.3658134151261     
