# Electric potential (V)/(m) (d/dx)  
          -1          -1           0  -1.31949962892554     
           0          -1           0   20.2756789952156     
           1          -1           0   17.6432200788115     
           2          -1           0   7.54641786181224     
           3          -1           0   8.29489070618188     
           4          -1           0   6.76142703232297     
           5          -1           0   5.94368264159840     
           6          -1           0   4.39312488328839     
           7          -1           0   4.83096036369539     
           8          -1           0   6.88838687395297     
           9          -1           0   6.92483418444804     
          10          -1           0   6.25445999697746     
          11          -1           0   3.97140407242258     
          12          -1           0  0.999050652247797     
          13          -1           0  2.048518461981161E-002
          14          -1           0  4.958263667147318E-002
          15          -1           0  0.554290417392767     
          16          -1           0   1.09783222532743     
          17          -1           0   2.04460134177275     
          18          -1           0   2.88181394121274     
          19          -1           0   2.60932833361746     
          20          -1           0   1.83869199864709     
          21          -1           0   1.57269593069595     
          22          -1           0   2.32295595629736     
          23          -1           0   1.92912295175909     
          24          -1           0   4.72422339936941     
          25          -1           0   1.75989642623738     
          26          -1           0  -1.58220493530388     
          27          -1           0  -4.10788468097199     
          28          -1           0  -5.14282186561236     
          29          -1           0  -4.98496184028159     
          30          -1           0  -4.12289303919499     
          31          -1           0  -2.91670338114490     
          32          -1           0  -1.57199204580305     
          33          -1           0 -0.252492796897216     
          34          -1           0  0.949874683431902     
          35          -1           0   1.94938989794232     
          36          -1           0   2.58905880181888     
          37          -1           0   2.67290840266325     
          38          -1           0   1.99915448883977     
          39          -1           0  0.442418662107008     
          40          -1           0  -1.85843362022136     
          41          -1           0  -4.36121553898388     
          42          -1           0  -6.30481188210541     
          43          -1           0  -7.27419263292771     
          44          -1           0  -7.26442212853039     
          45          -1           0  -6.54462570304372     
          46          -1           0  -5.47843597297827     
          47          -1           0  -4.30579686787014     
          48          -1           0  -3.15438311494952     
          49          -1           0  -2.10776264100170     
          50          -1           0  -1.21387044322121     
          51          -1           0 -0.508626480484623     
          52          -1           0 -2.136349907907973E-002
          53          -1           0  0.216274738074150     
          54          -1           0  0.173996774223296     
          55          -1           0 -0.101422365700857     
          56          -1           0 -0.446817190499902     
          57          -1           0 -0.694044949391587     
          58          -1           0 -0.711095381954587     
          59          -1           0 -0.421886337003247     
          60          -1           0  0.162835789224600     
          61          -1           0  0.995775223806537     
          62          -1           0   2.04229926747878     
          63          -1           0   3.29287619138791     
          64          -1           0   4.73963398865555     
          65          -1           0   6.36460607312492     
          66          -1           0   8.08666131335748     
          67          -1           0   9.65502846919956     
          68          -1           0   10.5373814746886     
          69          -1           0   10.0439380049986     
          70          -1           0   8.15615956138868     
          71          -1           0   5.99015761759828     
          72          -1           0  0.896381733658303     
          73          -1           0  0.420483897387761     
          74          -1           0 -0.249947643740275     
          75          -1           0 -0.542818793427547     
          76          -1           0 -0.194578954036817     
          77          -1           0 -0.214692466508333     
          78          -1           0 -0.396043733978327     
          79          -1           0 -0.238352833388534     
          80          -1           0 -0.173726650263159     
          81          -1           0 -0.345758335418692     
          82          -1           0 -0.545627690949496     
          83          -1           0 -0.705129902779059     
          84          -1           0 -0.815042714228405     
          85          -1           0 -0.944021141279213     
          86          -1           0  -1.07568617930786     
          87          -1           0  -1.16453488064996     
          88          -1           0  -1.28986616558620     
          89          -1           0  -1.50715957093819     
          90          -1           0  -1.78802012338724     
          91          -1           0  -2.27170219959961     
          92          -1           0  -3.23300373379044     
          93          -1           0  -5.77119037623398     
          94          -1           0  -13.0040377143583     
          95          -1           0  -12.0568606997721     
          96          -1           0  0.184382946166297     
          -1           0           0 -0.254396716759498     
           0           0           0   22.8708076443820     
           1           0           0   25.2751675986412     
           2           0           0   12.6911906010969     
           3           0           0   7.46407308762080     
           4           0           0   5.98682017388261     
           5           0           0   5.12868745071031     
           6           0           0   3.59839488068176     
           7           0           0   4.48320508484665     
           8           0           0   6.91059743385636     
           9           0           0   6.92153882624724     
          10           0           0   6.23092059817927     
          11           0           0   3.95916390957093     
          12           0           0  0.997445476125931     
          13           0           0  1.826611012001107E-002
          14           0           0  4.381556097332685E-002
          15           0           0  0.547765321255017     
          16           0           0   1.09451848891119     
          17           0           0   2.04486074820797     
          18           0           0   2.88663885838553     
          19           0           0   2.62416437510815     
          20           0           0   1.86270943799636     
          21           0           0   1.60651317382510     
          22           0           0   2.37927779239450     
          23           0           0   1.97738530769478     
          24           0           0 -0.845416442565117     
          25           0           0 -0.597251959615269     
          26           0           0 -0.387715211812086     
          27           0           0 -9.229320071096433E-002
          28           0           0  0.228694048542329     
          29           0           0  0.426937401616745     
          30           0           0  0.387478113315540     
          31           0           0  0.282496644253998     
          32           0           0  0.181003257256160     
          33           0           0  5.639601392680071E-002
          34           0           0 -1.514265220318355E-002
          35           0           0 -0.118499023940540     
          36           0           0 -0.204288615564799     
          37           0           0 -0.147505607029444     
          38           0           0  1.891069765474888E-003
          39           0           0  0.228218291743030     
          40           0           0  0.498317726702011     
          41           0           0  0.780547544969638     
          42           0           0  0.874566475158381     
          43           0           0  0.740124669912194     
          44           0           0  0.429843980601387     
          45           0           0  0.187932423532394     
          46           0           0  9.884807260118318E-002
          47           0           0  2.786400569985512E-002
          48           0           0 -3.456375343024830E-002
          49           0           0 -2.875659224997693E-002
          50           0           0  3.811712177133022E-003
          51           0           0  3.607107240214175E-002
          52           0           0  0.110377834403312     
          53           0           0  8.114347118685418E-002
          54           0           0  5.910077456102833E-003
          55           0           0 -2.193136105260302E-002
          56           0           0 -8.487922489542479E-002
          57           0           0 -0.196519402400968     
          58           0           0 -0.260495142388029     
          59           0           0 -0.192774936641134     
          60           0           0 -8.056020098262795E-002
          61           0           0 -1.429906927851254E-002
          62           0           0  3.872716486710989E-002
          63           0           0  0.111429035144780     
          64           0           0  0.205113958579554     
          65           0           0  0.144450145954575     
          66           0           0 -7.366556235897477E-002
          67           0           0 -0.322346350620958     
          68           0           0 -0.764858046432880     
          69           0           0  -1.13393727710532     
          70           0           0  -1.42129666305575     
          71           0           0  -1.71590462190838     
          72           0           0  0.914732976690523     
          73           0           0  0.424059059124738     
          74           0           0 -0.269066306736875     
          75           0           0 -0.563272267297985     
          76           0           0 -0.200451901383812     
          77           0           0 -0.218121984168327     
          78           0           0 -0.397642953349717     
          79           0           0 -0.241168499884176     
          80           0           0 -0.176949126223390     
          81           0           0 -0.330523615564380     
          82           0           0 -0.511089797699081     
          83           0           0 -0.674480662292172     
          84           0           0 -0.789511454467928     
          85           0           0 -0.888896684738090     
          86           0           0  -1.02776079408436     
          87           0           0  -1.17031927748485     
          88           0           0  -1.31355905633810     
          89           0           0  -1.53259845826807     
          90           0           0  -1.79684908988201     
          91           0           0  -2.20509422071601     
          92           0           0  -3.05955884729719     
          93           0           0  -5.50436974741550     
          94           0           0  -13.0421675889545     
          95           0           0  -12.3554739759277     
          96           0           0  0.177509692460972     
          -1           1           0  0.372952551939895     
           0           1           0   27.7526805938090     
           1           1           0   29.2079053102746     
           2           1           0   12.4342048627943     
           3           1           0   5.57561076099576     
           4           1           0   8.44409424134792     
           5           1           0   15.4116141512913     
           6           1           0   13.6836086822007     
           7           1           0   7.65537197699628     
           8           1           0   5.22860039647269     
           9           1           0   4.41371908228490     
          10           1           0   3.66437806743015     
          11           1           0   2.25148672249913     
          12           1           0  0.653427109489011     
